Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2006,18.0,UTA,NBA,PG,23.0,203.0,13.8,0.456,0.263,0.316,10.7,12.0,11.3,14.3,1.9,0.8,9.4,21.8,,0.1,0.2,0.3,0.076,,-0.2,-1.6,-1.8,0.0
2007,19.0,UTA,NBA,SG,37.0,373.0,2.8,0.4,0.276,0.198,3.6,7.8,5.7,10.0,1.5,0.9,18.2,18.5,,-0.7,0.3,-0.5,-0.062,,-6.6,-0.7,-7.3,-0.5
2008,20.0,UTA,NBA,SG,60.0,689.0,14.2,0.574,0.326,0.22,2.9,10.9,6.9,11.5,2.4,0.9,9.4,18.6,,1.1,0.8,1.9,0.134,,-0.1,0.7,0.6,0.5
2009,21.0,UTA,NBA,SG,72.0,1623.0,11.8,0.546,0.319,0.158,3.3,9.0,6.1,10.4,1.5,0.7,9.6,18.4,,1.6,1.3,2.9,0.086,,-1.1,-0.4,-1.6,0.2
2010,22.0,UTA,NBA,SF,63.0,1497.0,10.8,0.515,0.386,0.169,3.4,9.7,6.6,10.7,2.0,0.9,11.8,20.5,,0.2,1.7,1.9,0.061,,-2.0,0.1,-1.9,0.0
2011,23.0,UTA,NBA,SF,78.0,1969.0,14.4,0.507,0.377,0.218,3.3,12.4,7.8,11.7,2.0,1.6,8.6,25.1,,1.2,1.3,2.5,0.061,,-0.1,-0.9,-1.0,0.5
2012,24.0,UTA,NBA,SG,56.0,1145.0,12.4,0.484,0.323,0.292,2.7,9.0,5.8,9.6,2.1,1.3,9.2,22.7,,0.7,0.8,1.5,0.063,,-1.4,-0.4,-1.8,0.0
2013,25.0,CLE,NBA,SF,65.0,1364.0,15.3,0.551,0.534,0.174,1.9,13.4,7.4,8.1,1.9,1.0,9.5,23.9,,1.8,0.8,2.6,0.092,,2.0,-0.9,1.1,1.1
2014,26.0,CLE,NBA,SG,51.0,984.0,16.0,0.569,0.516,0.183,2.0,9.9,5.9,9.1,2.4,1.3,9.1,22.0,,1.5,0.9,2.5,0.122,,1.5,0.9,2.4,1.1
2015,27.0,IND,NBA,SG,70.0,1841.0,14.1,0.525,0.539,0.195,1.1,11.7,6.4,7.1,1.7,1.1,7.5,23.9,,1.3,2.3,3.6,0.093,,0.8,0.0,0.9,1.3
2016,28.0,IND,NBA,SF,64.0,1464.0,14.0,0.547,0.61,0.196,1.9,11.1,6.5,7.0,1.8,1.6,9.2,22.8,,1.2,1.9,3.1,0.103,,0.6,-0.1,0.5,0.9
2017,29.0,IND,NBA,SF,76.0,1776.0,13.8,0.592,0.632,0.144,1.9,12.4,7.2,4.1,1.3,1.2,5.5,18.4,,2.7,1.4,4.0,0.109,,1.2,-0.7,0.5,1.1
2018,30.0,TOR,NBA,SF,70.0,1337.0,13.0,0.545,0.758,0.162,1.5,11.0,6.4,6.0,1.4,1.3,5.7,22.3,,1.4,1.5,2.9,0.103,,1.0,-0.7,0.3,0.8
2019,31.0,TOT,NBA,SF,53.0,856.0,9.0,0.504,0.653,0.186,1.7,10.3,6.1,6.0,1.5,1.5,8.2,18.6,,-0.2,0.9,0.7,0.041,,-2.4,-0.5,-2.9,-0.2
2019,31.0,TOR,NBA,SF,40.0,562.0,8.0,0.484,0.665,0.214,2.4,10.5,6.5,5.2,1.5,1.5,8.5,18.8,,-0.3,0.7,0.4,0.035,,-3.2,-0.4,-3.6,-0.2
2019,31.0,MEM,NBA,SF,13.0,294.0,10.8,0.544,0.629,0.133,0.4,10.1,5.2,7.4,1.4,1.6,7.5,18.3,,0.1,0.3,0.3,0.054,,-0.8,-0.8,-1.5,0.0
2020,32.0,WAS,NBA,SF,10.0,161.0,11.1,0.472,0.593,0.339,2.6,5.7,4.1,10.0,2.9,2.2,5.6,18.6,,0.0,0.1,0.1,0.035,,-1.8,0.1,-1.8,0.0
