Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,14,LAL,Los Angeles Lakers,Kobe Bryant,29,21,21,863,222,463,0.48,32,106,0.3,190,357,0.53,0.51,157,194,0.81,18,101,119,117,35,8,70,59,633
2008,14,LAL,Los Angeles Lakers,Pau Gasol,27,21,21,836,141,266,0.53,0,0,,141,266,0.53,0.53,72,104,0.69,55,140,195,83,11,40,44,60,354
2008,14,LAL,Los Angeles Lakers,Lamar Odom,28,21,21,786,107,218,0.49,3,11,0.27,104,207,0.5,0.5,84,127,0.66,47,162,209,62,14,27,47,72,301
2008,14,LAL,Los Angeles Lakers,Derek Fisher,33,21,21,663,66,146,0.45,22,50,0.44,44,96,0.46,0.53,61,73,0.84,2,45,47,52,43,3,20,62,215
2008,14,LAL,Los Angeles Lakers,Vladimir Radmanovic,27,21,21,481,67,151,0.44,29,78,0.37,38,73,0.52,0.54,5,6,0.83,23,57,80,31,13,1,21,56,168
2008,14,LAL,Los Angeles Lakers,Sasha Vujacic,23,21,0,456,55,138,0.4,31,79,0.39,24,59,0.41,0.51,30,35,0.86,8,38,46,16,12,4,18,44,171
2008,14,LAL,Los Angeles Lakers,Jordan Farmar,21,21,0,360,44,115,0.38,17,44,0.39,27,71,0.38,0.46,14,16,0.88,7,26,33,27,7,4,17,27,119
2008,14,LAL,Los Angeles Lakers,Luke Walton,27,21,0,353,44,97,0.45,11,26,0.42,33,71,0.46,0.51,26,36,0.72,13,42,55,41,11,4,20,49,125
2008,14,LAL,Los Angeles Lakers,Ronny Turiaf,25,19,0,187,14,36,0.39,0,0,,14,36,0.39,0.39,10,17,0.59,6,21,27,5,2,18,9,41,38
2008,14,LAL,Los Angeles Lakers,Trevor Ariza,22,8,0,45,7,12,0.58,1,4,0.25,6,8,0.75,0.62,2,4,0.5,3,8,11,1,1,1,1,7,17
2008,14,LAL,Los Angeles Lakers,Didier Ilunga-Mbenga,27,7,0,30,5,8,0.62,0,0,,5,8,0.62,0.62,0,0,,3,6,9,0,2,1,1,9,10
2008,14,LAL,Los Angeles Lakers,Chris Mihm,28,1,0,3,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,1,2,0
2008,14,LAL,Los Angeles Lakers,Coby Karl,24,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,0,1,0
2008,14,LAL,Los Angeles Lakers,Ira Newble,33,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
