Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,29,571,UTA,Utah Jazz,Jarron Collins,1978-12-02,23.0,NBA,C,70.0,1440.0,11.5,0.53,0.0,0.53,11.5,13.3,12.4,6.6,1.1,1.2,11.7,15.0,2.3,1.0,3.3,0.11,-2.1,-1.2,-3.3,-0.5
2003,29,571,UTA,Utah Jazz,Jarron Collins,1978-12-02,24.0,NBA,C,22.0,421.0,8.2,0.53,0.01,0.72,9.6,7.8,8.6,5.2,0.6,1.1,14.4,14.5,0.5,0.2,0.7,0.08,-3.1,-0.9,-4.0,-0.2
2004,29,571,UTA,Utah Jazz,Jarron Collins,1978-12-02,25.0,NBA,C,81.0,1732.0,11.1,0.59,0.0,0.89,8.3,14.5,11.3,7.5,0.8,0.9,16.1,13.1,3.1,1.1,4.2,0.12,-1.7,-0.3,-2.0,0.0
2005,29,571,UTA,Utah Jazz,Jarron Collins,1978-12-02,26.0,NBA,C,50.0,961.0,8.0,0.51,0.01,0.76,7.2,14.2,10.6,9.8,0.6,0.5,14.0,11.7,0.9,0.3,1.1,0.06,-3.0,-0.8,-3.8,-0.4
2006,29,571,UTA,Utah Jazz,Jarron Collins,1978-12-02,27.0,NBA,C,79.0,1730.0,11.0,0.55,0.0,0.78,9.3,14.1,11.7,9.1,1.1,1.3,13.9,11.7,2.5,1.4,3.9,0.11,-2.2,0.0,-2.1,-0.1
2007,29,571,UTA,Utah Jazz,Jarron Collins,1978-12-02,28.0,NBA,C,82.0,913.0,8.0,0.49,0.0,0.49,9.5,13.3,11.4,9.5,0.7,0.7,15.2,12.0,0.7,0.6,1.3,0.07,-2.8,-0.1,-2.9,-0.2
2008,29,571,UTA,Utah Jazz,Jarron Collins,1978-12-02,29.0,NBA,C,70.0,702.0,6.1,0.52,0.01,0.9,7.0,13.1,10.1,6.8,0.7,0.7,16.1,8.7,0.5,0.5,1.0,0.07,-3.3,-0.1,-3.4,-0.3
2009,29,571,UTA,Utah Jazz,Jarron Collins,1978-12-02,30.0,NBA,C,26.0,201.0,5.8,0.5,0.0,0.31,11.9,10.1,11.0,4.9,0.5,0.4,18.4,10.9,0.1,0.1,0.2,0.05,-4.5,-1.6,-6.1,-0.2
2010,24,571,PHO,Phoenix Suns,Jarron Collins,1978-12-02,31.0,NBA,C,34.0,261.0,3.7,0.4,0.0,0.81,10.1,16.4,13.4,2.9,0.4,0.8,19.2,8.8,-0.1,0.1,0.1,0.01,-5.4,-1.3,-6.7,-0.3
2011,31,571,TOT,Total After Trade,Jarron Collins,1978-12-02,32.0,NBA,C,28.0,181.0,1.6,0.37,0.0,0.48,9.1,6.4,7.9,1.5,1.1,0.4,21.6,8.1,-0.1,0.1,-0.1,-0.02,-7.4,-1.5,-8.9,-0.3
2011,13,571,LAC,Los Angeles Clippers,Jarron Collins,1978-12-02,32.0,NBA,C,23.0,157.0,1.8,0.44,0.0,0.67,5.3,7.4,6.3,0.9,1.3,0.5,20.5,6.9,-0.1,0.1,0.0,0.0,-7.1,-0.7,-7.8,-0.2
2011,25,571,POR,Portland Trail Blazers,Jarron Collins,1978-12-02,32.0,NBA,C,5.0,24.0,0.0,0.17,0.0,0.0,34.2,0.0,17.8,5.9,0.0,0.0,25.0,15.6,-0.1,0.0,-0.1,-0.12,-9.4,-6.5,-15.9,-0.1
