PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Clyde Drexler,25,4,4,42.5,8.0,20.8,0.386,0.8,1.5,0.5,7.3,19.3,0.377,0.40399999999999997,5.3,7.3,0.7240000000000001,3.0,4.0,7.0,5.3,3.0,0.5,3.0,3.5,22.0
Kevin Duckworth,23,4,4,37.8,8.5,17.5,0.486,0.0,0.3,0.0,8.5,17.3,0.493,0.486,4.5,5.8,0.7829999999999999,5.0,6.0,11.0,1.8,0.3,0.5,5.3,3.5,21.5
Terry Porter,24,4,4,37.3,7.3,13.0,0.5579999999999999,0.3,0.8,0.33299999999999996,7.0,12.3,0.5710000000000001,0.5670000000000001,2.3,3.3,0.6920000000000001,1.0,2.5,3.5,7.0,2.5,0.0,3.3,3.3,17.0
Jerome Kersey,25,4,4,31.8,8.0,16.3,0.49200000000000005,0.0,0.3,0.0,8.0,16.0,0.5,0.49200000000000005,3.8,5.3,0.7140000000000001,4.3,3.3,7.5,2.3,1.8,1.0,1.3,4.3,19.8
Caldwell Jones,37,4,4,24.5,1.5,4.0,0.375,0.0,0.0,,1.5,4.0,0.375,0.375,0.3,0.5,0.5,1.0,3.3,4.3,0.3,0.5,2.0,0.5,4.3,3.3
Richard Anderson,27,3,0,21.0,3.7,8.0,0.45799999999999996,2.0,4.7,0.429,1.7,3.3,0.5,0.583,1.3,1.3,1.0,1.7,2.7,4.3,0.3,0.7,0.3,0.7,3.7,10.7
Kiki Vandeweghe,29,4,0,18.0,2.8,10.0,0.275,0.0,1.3,0.0,2.8,8.8,0.314,0.275,2.3,2.3,1.0,0.8,2.5,3.3,1.8,0.3,0.0,0.8,2.0,7.8
Maurice Lucas,35,4,0,15.8,1.0,3.3,0.308,0.0,0.0,,1.0,3.3,0.308,0.308,0.5,1.0,0.5,2.3,4.0,6.3,1.3,0.3,0.0,1.3,3.0,2.5
Michael Holton,26,4,0,8.5,0.8,3.3,0.231,0.0,0.3,0.0,0.8,3.0,0.25,0.231,0.0,0.0,,0.3,1.0,1.3,1.5,0.5,0.0,0.3,1.5,1.5
Jerry Sichting,31,4,0,7.8,0.5,1.8,0.28600000000000003,0.0,0.0,,0.5,1.8,0.28600000000000003,0.28600000000000003,0.0,0.0,,0.3,0.3,0.5,1.3,0.3,0.0,0.0,1.0,1.0
Charles Jones,26,2,0,1.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
