SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1988,11,HOU,Hakeem Olajuwon,25,4,4,40.5,14.0,24.5,0.57,0.0,0.3,0.0,14.0,24.3,0.58,0.57,9.5,10.8,0.88,5.0,11.8,16.8,1.8,2.3,2.8,2.3,3.5,37.5
1988,11,HOU,Rodney McCray,26,4,4,39.8,3.0,7.8,0.39,0.0,0.3,0.0,3.0,7.5,0.4,0.39,2.0,3.0,0.67,3.8,3.0,6.8,2.3,1.0,0.8,1.8,3.0,8.0
1988,11,HOU,Sleepy Floyd,27,4,4,38.5,6.5,15.3,0.43,1.0,2.0,0.5,5.5,13.3,0.42,0.46,4.8,5.5,0.86,0.8,1.0,1.8,8.5,2.0,0.0,3.0,2.5,18.8
1988,11,HOU,Joe Barry Carroll,29,4,4,29.0,4.5,11.8,0.38,0.0,0.0,,4.5,11.8,0.38,0.38,2.0,2.5,0.8,2.0,2.8,4.8,0.5,0.8,0.3,1.3,3.0,11.0
1988,11,HOU,Robert Reid,32,4,4,28.5,3.8,8.3,0.46,0.8,1.8,0.43,3.0,6.5,0.46,0.5,0.5,0.8,0.67,0.8,3.0,3.8,2.0,0.5,0.0,0.8,3.3,8.8
1988,11,HOU,Jim Petersen,25,4,0,24.5,3.0,5.8,0.52,0.0,0.0,,3.0,5.8,0.52,0.52,1.8,3.0,0.58,1.8,3.5,5.3,1.5,0.3,0.5,1.0,2.8,7.8
1988,11,HOU,Purvis Short,30,4,0,17.8,1.8,6.5,0.27,0.0,0.3,0.0,1.8,6.3,0.28,0.27,2.0,2.0,1.0,1.0,1.3,2.3,0.3,0.3,0.0,1.0,2.0,5.5
1988,11,HOU,Allen Leavell,30,4,0,9.5,1.8,4.8,0.37,0.5,1.5,0.33,1.3,3.3,0.38,0.42,1.0,1.0,1.0,0.0,0.8,0.8,2.3,0.5,0.0,1.5,1.5,5.0
1988,11,HOU,World B. Free,34,2,0,6.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,0.5,1.0,0.5,0.0,0.0,1.5,1.0,0.0
1988,11,HOU,Buck Johnson,24,4,0,5.0,0.5,0.8,0.67,0.0,0.0,,0.5,0.8,0.67,0.67,0.3,0.5,0.5,0.5,0.5,1.0,0.0,0.3,0.0,1.0,0.3,1.3
1988,11,HOU,Cedric Maxwell,32,4,0,3.8,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.5
1988,11,HOU,Lester Conner,28,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
