PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Mark Jackson,22,4,4,42.8,5.5,15.0,0.36700000000000005,1.3,3.0,0.41700000000000004,4.3,12.0,0.354,0.408,2.0,2.8,0.727,1.5,3.3,4.8,9.8,2.5,0.0,3.5,3.3,14.3
Patrick Ewing,25,4,4,38.3,7.0,14.3,0.491,0.0,0.3,0.0,7.0,14.0,0.5,0.491,4.8,5.5,0.8640000000000001,4.0,8.8,12.8,2.5,1.5,3.3,2.8,4.3,18.8
Gerald Wilkins,24,4,4,37.3,8.3,17.3,0.478,0.5,1.0,0.5,7.8,16.3,0.47700000000000004,0.493,3.0,3.5,0.857,0.3,1.8,2.0,4.8,1.0,0.0,2.8,3.0,20.0
Johnny Newman,24,4,2,28.3,7.8,17.0,0.456,0.0,2.3,0.0,7.8,14.8,0.525,0.456,3.5,4.0,0.875,2.0,0.8,2.8,1.8,1.5,0.3,1.5,4.0,19.0
Sidney Green,27,4,4,23.3,2.0,4.3,0.47100000000000003,0.0,0.0,,2.0,4.3,0.47100000000000003,0.47100000000000003,0.0,0.0,,2.0,6.3,8.3,1.8,0.0,0.3,2.3,3.5,4.0
Kenny Walker,23,4,2,20.0,2.0,6.0,0.33299999999999996,0.0,0.0,,2.0,6.0,0.33299999999999996,0.33299999999999996,0.5,0.5,1.0,0.8,1.5,2.3,1.3,0.5,0.8,0.3,2.8,4.5
Bill Cartwright,30,4,0,19.0,2.3,4.5,0.5,0.0,0.0,,2.3,4.5,0.5,0.5,2.8,3.8,0.733,2.0,2.8,4.8,1.5,0.0,0.8,2.0,3.0,7.3
Trent Tucker,28,4,0,17.8,2.0,4.8,0.42100000000000004,1.5,3.3,0.462,0.5,1.5,0.33299999999999996,0.579,0.8,1.0,0.75,0.0,0.5,0.5,1.0,0.8,0.0,0.3,1.0,6.3
Pat Cummings,31,3,0,9.3,0.7,1.7,0.4,0.0,0.0,,0.7,1.7,0.4,0.4,1.0,1.3,0.75,0.7,1.7,2.3,1.0,0.0,0.0,0.0,3.7,2.3
Sedric Toney,25,3,0,5.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,,0.75,0.7,0.7,1.0,0.0,0.0,0.0,0.7,0.3,0.0,0.7,1.3,3.7
Rick Carlisle,28,2,0,4.0,0.5,2.0,0.25,0.0,1.0,0.0,0.5,1.0,0.5,0.25,0.0,0.0,,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0
Louis Orr,29,2,0,1.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5
