PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Xavier McDaniel,24,5,5,36.0,9.0,16.2,0.556,0.8,1.6,0.5,8.2,14.6,0.562,0.58,2.4,4.8,0.5,2.8,6.8,9.6,5.0,0.6,0.2,2.2,3.0,21.2
Dale Ellis,27,5,5,34.4,8.0,16.6,0.48200000000000004,0.6,2.4,0.25,7.4,14.2,0.521,0.5,4.2,5.8,0.7240000000000001,2.2,2.4,4.6,3.0,0.6,0.4,2.4,3.4,20.8
Tom Chambers,28,5,5,33.6,10.0,18.2,0.5489999999999999,0.0,0.4,0.0,10.0,17.8,0.562,0.5489999999999999,5.8,7.0,0.8290000000000001,1.6,4.6,6.2,2.2,0.6,0.2,2.6,4.8,25.8
Nate McMillan,23,5,5,25.4,2.4,7.0,0.34299999999999997,0.0,0.2,0.0,2.4,6.8,0.353,0.34299999999999997,1.8,2.8,0.643,1.2,3.0,4.2,6.6,0.4,0.6,1.6,2.2,6.6
Derrick McKey,21,5,0,21.8,4.8,7.6,0.632,0.4,1.2,0.33299999999999996,4.4,6.4,0.688,0.6579999999999999,2.0,3.4,0.588,1.4,2.6,4.0,1.6,0.6,1.0,1.0,2.4,12.0
Danny Young,25,5,0,19.0,2.2,4.2,0.524,0.0,0.6,0.0,2.2,3.6,0.611,0.524,2.0,2.0,1.0,0.6,1.4,2.0,3.8,0.4,0.4,1.4,1.4,6.4
Sedale Threatt,26,5,0,16.0,2.8,6.8,0.41200000000000003,0.0,0.2,0.0,2.8,6.6,0.424,0.41200000000000003,0.8,0.8,1.0,0.4,1.8,2.2,2.2,0.2,0.0,1.0,1.4,6.4
Alton Lister,29,5,5,15.4,2.4,3.4,0.706,0.0,0.0,,2.4,3.4,0.706,0.706,0.8,1.0,0.8,1.8,4.0,5.8,1.0,0.2,1.0,0.8,3.4,5.6
Kevin Williams,26,5,0,14.0,1.4,3.2,0.43799999999999994,0.0,0.4,0.0,1.4,2.8,0.5,0.43799999999999994,0.0,0.0,,1.2,0.4,1.6,1.8,0.6,0.0,0.8,3.0,2.8
Olden Polynice,23,5,0,8.8,1.0,2.2,0.455,0.0,0.0,,1.0,2.2,0.455,0.455,0.0,0.4,0.0,0.4,1.2,1.6,0.0,0.6,0.0,0.2,1.2,2.0
Clemon Johnson,31,5,0,7.8,0.6,1.4,0.429,0.0,0.0,,0.6,1.4,0.429,0.429,0.2,0.4,0.5,0.0,1.4,1.4,0.0,0.2,0.2,0.4,2.0,1.4
Russ Schoene,27,5,0,7.8,1.4,2.4,0.583,0.4,0.8,0.5,1.0,1.6,0.625,0.667,0.0,0.0,,0.2,1.2,1.4,0.4,0.2,0.0,0.4,1.6,3.2
