PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Alex English,34,11,11,39.8,10.5,23.2,0.455,0.0,0.3,0.0,10.5,22.9,0.46,0.455,3.2,3.9,0.8140000000000001,2.8,2.5,5.4,4.4,0.6,0.3,1.5,3.1,24.3
Fat Lever,27,7,7,39.0,6.4,14.0,0.45899999999999996,0.4,1.0,0.429,6.0,13.0,0.462,0.474,3.7,4.7,0.7879999999999999,2.3,7.0,9.3,7.0,1.9,0.6,0.6,2.1,17.0
Michael Adams,25,11,11,36.9,4.3,11.8,0.36200000000000004,1.5,4.9,0.315,2.7,6.9,0.395,0.42700000000000005,3.3,3.7,0.878,0.8,2.5,3.3,5.8,1.6,0.2,2.1,1.7,13.4
Danny Schayes,28,11,11,28.5,5.0,8.0,0.625,0.0,0.0,,5.0,8.0,0.625,0.625,6.4,7.5,0.843,2.7,4.5,7.2,1.6,0.3,0.9,2.2,4.2,16.4
Blair Rasmussen,25,11,11,25.2,5.5,11.5,0.47200000000000003,0.0,0.0,,5.5,11.5,0.47200000000000003,0.47200000000000003,1.6,1.8,0.9,2.3,4.2,6.5,0.6,0.1,1.1,0.5,3.0,12.5
Jay Vincent,28,8,0,25.0,6.6,13.0,0.51,0.0,0.1,0.0,6.6,12.9,0.515,0.51,4.3,5.0,0.85,1.3,3.4,4.6,0.8,0.6,0.5,1.8,3.1,17.5
Mike Evans,32,11,1,19.9,4.1,10.4,0.395,1.1,4.0,0.273,3.0,6.4,0.47100000000000003,0.447,1.3,1.4,0.9329999999999999,0.5,1.5,2.0,2.1,1.1,0.0,1.1,1.7,10.5
Bill Hanzlik,30,11,0,19.3,1.8,5.1,0.35700000000000004,0.0,0.7,0.0,1.8,4.4,0.41700000000000004,0.35700000000000004,1.6,2.4,0.6920000000000001,1.0,1.6,2.6,2.4,0.5,0.8,1.3,3.6,5.3
T.R. Dunn,32,11,3,16.8,1.0,1.8,0.55,0.0,0.0,,1.0,1.8,0.55,0.55,0.4,0.7,0.5,1.0,1.6,2.6,0.3,0.7,0.0,0.4,1.8,2.4
Wayne Cooper,31,9,0,10.7,0.9,2.6,0.348,0.0,0.0,,0.9,2.6,0.348,0.348,0.2,0.2,1.0,1.8,1.9,3.7,0.7,0.3,0.9,0.4,2.1,2.0
Maurice Martin,23,3,0,3.0,0.3,1.7,0.2,0.0,0.3,0.0,0.3,1.3,0.25,0.2,1.7,2.0,0.833,0.0,0.3,0.3,0.0,0.0,0.3,0.3,0.3,2.3
Michael Brooks,29,4,0,2.8,0.3,0.8,0.33299999999999996,0.3,0.5,0.5,0.0,0.3,0.0,0.5,0.0,0.0,,0.3,0.8,1.0,0.5,0.0,0.0,0.0,0.3,0.8
