Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,,697,CHH,None,19.0,NBA,SG,46.0,1.0,557.0,5.2,12.9,0.4,0.1,0.8,0.17,5.1,12.2,0.42,2.9,3.8,0.76,2.6,2.8,5.4,3.7,1.9,0.5,3.5,3.0,13.5
2001,16.0,697,MIA,Miami Heat,21.0,NBA,SG,7.0,0.0,70.0,6.2,14.9,0.41,0.5,0.5,1.0,5.7,14.4,0.39,3.6,4.1,0.88,0.5,3.1,3.6,5.7,2.6,1.0,2.6,3.6,16.5
2002,6.0,697,CLE,Cleveland Cavaliers,22.0,NBA,SF,82.0,8.0,1954.0,6.9,14.4,0.48,0.2,0.6,0.31,6.7,13.7,0.49,3.6,4.6,0.79,1.2,3.3,4.5,3.3,1.3,0.4,2.7,2.7,17.7
2003,6.0,697,CLE,Cleveland Cavaliers,23.0,NBA,SG,79.0,76.0,3131.0,6.9,16.9,0.41,0.9,2.3,0.36,6.1,14.6,0.42,4.0,5.3,0.75,1.1,3.4,4.5,5.0,1.4,0.4,3.2,2.1,18.7
2004,31.0,697,TOT,Total After Trade,24.0,NBA,"SF,SG",79.0,27.0,2474.0,6.5,13.8,0.47,0.8,2.0,0.37,5.7,11.8,0.49,2.9,4.0,0.72,1.1,4.1,5.2,3.8,1.4,0.3,2.8,2.5,16.6
2004,6.0,697,CLE,Cleveland Cavaliers,24.0,NBA,SG,22.0,22.0,796.0,6.1,14.1,0.43,0.8,2.2,0.35,5.3,11.9,0.44,2.3,3.4,0.68,0.8,4.7,5.5,5.0,1.1,0.4,3.1,2.3,15.2
2004,2.0,697,BOS,Boston Celtics,24.0,NBA,SF,57.0,5.0,1678.0,6.7,13.7,0.49,0.8,2.0,0.38,5.9,11.7,0.51,3.1,4.2,0.73,1.3,3.8,5.1,3.2,1.5,0.3,2.6,2.6,17.2
2005,2.0,697,BOS,Boston Celtics,25.0,NBA,SG,82.0,11.0,2696.0,6.4,13.9,0.46,0.8,2.4,0.34,5.6,11.5,0.49,3.8,4.7,0.82,0.9,2.4,3.3,3.3,1.2,0.4,2.7,2.3,17.5
2006,31.0,697,TOT,Total After Trade,26.0,NBA,"SF,SG",78.0,78.0,3207.0,6.6,14.6,0.45,0.8,2.7,0.3,5.7,11.9,0.48,3.1,3.9,0.8,0.7,3.2,3.9,4.4,1.0,0.2,2.4,2.1,17.0
2006,2.0,697,BOS,Boston Celtics,26.0,NBA,SG,42.0,42.0,1747.0,6.8,14.6,0.46,0.8,2.6,0.32,6.0,12.0,0.5,2.7,3.4,0.79,0.8,3.0,3.9,4.6,1.0,0.2,2.4,1.9,17.0
2006,18.0,697,MIN,Minnesota Timberwolves,26.0,NBA,SF,36.0,36.0,1460.0,6.3,14.7,0.43,0.8,2.9,0.28,5.5,11.8,0.46,3.6,4.5,0.81,0.6,3.4,4.0,4.3,1.0,0.2,2.4,2.4,17.0
2007,18.0,697,MIN,Minnesota Timberwolves,27.0,NBA,SF,81.0,81.0,3021.0,6.0,13.0,0.46,1.5,3.7,0.4,4.6,9.3,0.49,2.8,3.4,0.84,0.6,3.1,3.8,4.6,1.0,0.3,2.5,2.3,16.4
2008,16.0,697,MIA,Miami Heat,28.0,NBA,SF,82.0,47.0,2963.0,5.1,11.8,0.43,1.6,4.0,0.4,3.5,7.8,0.45,1.9,2.4,0.79,0.7,3.6,4.3,3.4,1.1,0.2,2.3,2.3,13.7
2009,13.0,697,LAC,Los Angeles Clippers,29.0,NBA,SG,36.0,9.0,785.0,3.8,11.2,0.34,1.6,5.1,0.32,2.2,6.1,0.36,1.4,1.7,0.86,0.4,2.3,2.8,3.8,0.9,0.2,1.8,2.9,10.6
2010,13.0,697,LAC,Los Angeles Clippers,30.0,NBA,SF,36.0,2.0,499.0,4.5,10.3,0.43,1.2,3.0,0.38,3.3,7.3,0.46,1.3,2.2,0.58,0.7,3.4,4.1,2.8,0.8,0.2,2.1,2.8,11.4
