Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2013,19,2453,NOH,New Orleans Hornets,20.0,NBA,SG,61.0,26.0,1418.0,5.5,14.9,0.37,1.1,3.3,0.33,4.5,11.6,0.38,2.3,4.1,0.55,0.6,3.6,4.2,4.9,1.0,0.3,2.8,4.7,14.4,,89.0,114.0
2014,19,2453,NOP,New Orleans Pelicans,21.0,NBA,PG,69.0,4.0,1339.0,7.5,18.4,0.4,1.4,3.9,0.36,6.1,14.6,0.42,4.3,6.7,0.64,1.0,4.0,5.0,6.2,1.8,0.4,3.0,5.2,20.6,,99.0,113.0
2015,31,2453,TOT,Total After Trade,22.0,NBA,"PG,SG",76.0,5.0,1563.0,6.7,16.4,0.41,1.3,4.3,0.3,5.4,12.0,0.45,2.8,4.2,0.68,0.9,4.1,5.0,5.1,1.6,0.5,2.1,4.8,17.5,,100.0,109.0
2015,19,2453,NOP,New Orleans Pelicans,22.0,NBA,SG,35.0,3.0,772.0,5.9,15.1,0.39,1.0,3.4,0.28,4.9,11.7,0.42,3.6,4.8,0.75,0.8,3.8,4.6,5.9,1.2,0.5,2.0,4.4,16.3,,103.0,111.0
2015,13,2453,LAC,Los Angeles Clippers,22.0,NBA,PG,41.0,2.0,791.0,7.5,17.6,0.43,1.6,5.2,0.31,5.9,12.4,0.48,2.1,3.5,0.58,1.0,4.4,5.4,4.4,1.9,0.4,2.2,5.2,18.6,,98.0,107.0
2016,13,2453,LAC,Los Angeles Clippers,23.0,NBA,SG,67.0,7.0,1464.0,7.7,17.7,0.44,2.1,6.3,0.34,5.6,11.3,0.5,2.7,4.0,0.68,0.8,3.7,4.4,3.4,1.6,0.3,2.1,4.7,20.3,,101.0,107.0
2017,13,2453,LAC,Los Angeles Clippers,24.0,NBA,SG,74.0,29.0,2054.0,7.9,17.8,0.44,2.7,7.3,0.37,5.2,10.5,0.49,3.2,4.6,0.69,0.5,3.4,3.9,5.0,1.2,0.2,2.8,4.5,21.6,,105.0,112.0
2018,13,2453,LAC,Los Angeles Clippers,25.0,NBA,SG,61.0,59.0,2057.0,8.1,19.0,0.42,3.2,8.5,0.38,4.8,10.5,0.46,2.4,3.8,0.64,0.6,2.8,3.4,5.7,1.7,0.4,2.6,3.6,21.7,,105.0,113.0
2019,31,2453,TOT,Total After Trade,26.0,NBA,SG,76.0,15.0,2028.0,5.5,13.7,0.41,2.5,7.8,0.32,3.1,5.9,0.52,1.2,2.3,0.53,0.6,3.3,3.9,4.0,1.1,0.5,1.6,4.9,14.8,,104.0,116.0
2019,30,2453,WAS,Washington Wizards,26.0,NBA,SG,29.0,2.0,683.0,5.3,13.5,0.39,2.3,7.3,0.31,3.0,6.1,0.49,1.7,3.2,0.54,0.7,4.2,4.9,4.0,1.2,0.7,2.5,5.0,14.6,,95.0,116.0
2019,11,2453,HOU,Houston Rockets,26.0,NBA,SG,47.0,13.0,1345.0,5.7,13.8,0.41,2.6,8.1,0.32,3.1,5.7,0.54,0.9,1.8,0.51,0.5,2.8,3.3,4.0,1.1,0.5,1.2,4.9,14.9,,109.0,115.0
2020,11,2453,HOU,Houston Rockets,27.0,NBA,SG,68.0,4.0,1594.0,6.1,14.5,0.42,2.8,7.8,0.36,3.3,6.7,0.5,2.3,3.2,0.7,0.8,4.3,5.1,3.3,1.4,0.3,1.5,3.7,17.3,,110.0,113.0
2021,20,2453,NYK,New York Knicks,28.0,NBA,SG,12.0,2.0,310.0,6.1,14.7,0.42,3.4,8.7,0.39,2.7,6.0,0.46,0.3,0.6,0.5,0.5,4.8,5.3,4.8,1.1,0.0,2.6,3.5,16.0,,101.0,112.0
