PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Magic Johnson,23,15,,42.9,6.7,13.7,0.485,0.0,0.7,0.0,6.7,13.0,0.513,0.485,4.5,5.4,0.84,3.4,5.1,8.5,12.8,2.3,0.8,4.3,3.3,17.9
Jamaal Wilkes,29,15,,39.3,9.1,18.2,0.498,0.0,0.1,0.0,9.1,18.1,0.502,0.498,1.8,2.9,0.614,2.8,3.2,6.0,3.4,1.3,0.7,2.2,3.4,19.9
Kareem Abdul-Jabbar,35,15,,39.2,10.9,19.1,0.568,0.0,0.1,0.0,10.9,19.1,0.57,0.568,5.3,7.1,0.755,1.7,6.0,7.7,2.8,1.1,3.7,3.3,4.1,27.1
Norm Nixon,27,14,,38.4,8.1,16.9,0.47700000000000004,0.2,0.5,0.429,7.9,16.4,0.478,0.483,2.6,3.6,0.74,0.9,2.5,3.4,6.4,1.3,0.1,2.4,2.9,19.0
Michael Cooper,26,15,,30.2,3.5,7.6,0.465,0.1,0.5,0.14300000000000002,3.5,7.1,0.486,0.469,2.3,2.7,0.8290000000000001,0.8,3.1,3.9,2.9,1.7,0.4,1.3,3.6,9.4
Kurt Rambis,24,15,,25.1,3.0,5.3,0.57,0.0,0.0,,3.0,5.3,0.57,0.57,1.5,2.3,0.657,1.8,4.2,6.0,1.3,0.9,1.1,1.5,3.4,7.5
Bob McAdoo,31,8,,20.8,4.6,10.5,0.44,0.3,0.8,0.33299999999999996,4.4,9.8,0.449,0.452,1.4,1.8,0.7859999999999999,1.9,3.9,5.8,0.6,1.4,1.3,1.8,2.9,10.9
Mark Landsberger,27,11,,12.8,1.1,2.5,0.429,0.0,0.1,0.0,1.1,2.5,0.444,0.429,0.2,0.4,0.5,1.7,2.3,4.0,0.3,0.0,0.2,0.5,2.2,2.4
Dwight Jones,30,7,,8.4,0.7,2.3,0.313,0.0,0.0,,0.7,2.3,0.313,0.313,0.3,0.7,0.4,0.6,1.1,1.7,0.0,0.1,0.0,0.7,1.6,1.7
Mike McGee,23,6,,4.2,0.7,1.8,0.364,0.2,0.2,1.0,0.5,1.7,0.3,0.409,0.5,0.7,0.75,0.8,0.3,1.2,0.2,0.0,0.0,0.7,0.8,2.0
Steve Mix,35,8,,3.3,0.3,0.6,0.4,0.0,0.0,,0.3,0.6,0.4,0.4,0.4,0.4,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.9
Clay Johnson,26,7,,2.9,0.6,1.0,0.5710000000000001,0.0,0.1,0.0,0.6,0.9,0.667,0.5710000000000001,0.0,0.0,,0.3,0.3,0.6,0.1,0.1,0.0,0.1,0.4,1.1
