SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1983,21,SEA,Gus Williams,29,2,,40.5,13.0,23.5,0.55,0.0,1.0,0.0,13.0,22.5,0.58,0.55,6.5,7.5,0.87,2.0,1.5,3.5,4.0,2.5,0.0,3.0,2.5,32.5
1983,21,SEA,Jack Sikma,27,2,,37.5,5.5,15.5,0.36,0.0,0.5,0.0,5.5,15.0,0.37,0.36,4.0,6.0,0.67,3.0,10.0,13.0,5.5,1.0,1.0,2.5,3.5,15.0
1983,21,SEA,David Thompson,28,2,,32.5,4.5,12.5,0.36,0.0,0.0,,4.5,12.5,0.36,0.36,3.0,5.0,0.6,0.0,0.0,0.0,3.5,0.5,0.5,2.0,3.5,12.0
1983,21,SEA,Danny Vranes,24,2,,28.0,3.0,8.5,0.35,0.0,0.0,,3.0,8.5,0.35,0.35,0.0,0.0,,4.5,5.0,9.5,0.5,0.0,0.5,0.5,3.5,6.0
1983,21,SEA,Lonnie Shelton,27,2,,26.5,2.0,11.5,0.17,0.0,1.5,0.0,2.0,10.0,0.2,0.17,1.0,2.5,0.4,6.5,4.0,10.5,2.5,0.5,0.0,1.0,3.5,5.0
1983,21,SEA,James Donaldson,25,2,,23.5,5.5,11.0,0.5,0.0,0.0,,5.5,11.0,0.5,0.5,1.0,1.5,0.67,2.5,6.0,8.5,1.0,0.0,1.5,0.0,2.0,12.0
1983,21,SEA,Steve Hawes,32,2,,17.5,2.5,5.0,0.5,0.0,0.0,,2.5,5.0,0.5,0.5,1.0,1.5,0.67,0.5,2.5,3.0,1.0,0.0,0.0,1.5,4.0,6.0
1983,21,SEA,Fred Brown,34,2,,15.0,1.0,4.5,0.22,0.0,0.0,,1.0,4.5,0.22,0.22,1.0,1.0,1.0,0.0,1.5,1.5,2.5,0.5,0.0,0.0,1.5,3.0
1983,21,SEA,Greg Kelser,25,2,,9.5,1.0,2.5,0.4,0.0,0.0,,1.0,2.5,0.4,0.4,0.0,0.0,,1.5,1.5,3.0,0.5,0.5,0.0,0.0,2.0,2.0
1983,21,SEA,Phil Smith,30,2,,9.5,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,0.5,0.0,0.0,,0.0,1.5,1.5,0.5,0.0,0.0,1.0,0.5,3.0
