Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,21,1519,SEA,Seattle Supersonics,Vinnie Johnson,1956-09-01,23.0,NBA,SG,5.0,,12.0,3.0,9.0,0.33,0.0,0.0,,3.0,9.0,0.33,0.0,0.0,,0.0,6.0,6.0,6.0,3.0,0.0,0.0,3.0,6.0
1984,9,1519,DET,Detroit Pistons,Vinnie Johnson,1956-09-01,27.0,NBA,SG,5.0,,132.0,4.6,12.5,0.37,0.0,0.3,0.0,4.6,12.3,0.38,4.6,5.2,0.9,1.4,2.5,3.8,3.3,0.3,0.3,1.1,2.5,13.9
1985,9,1519,DET,Detroit Pistons,Vinnie Johnson,1956-09-01,28.0,NBA,SG,9.0,0.0,235.0,8.1,15.8,0.52,0.0,0.5,0.0,8.1,15.3,0.53,3.4,4.3,0.79,2.3,1.8,4.1,4.4,0.9,0.2,2.3,3.7,19.6
1986,9,1519,DET,Detroit Pistons,Vinnie Johnson,1956-09-01,29.0,NBA,SG,4.0,0.0,85.0,9.3,20.8,0.45,0.0,0.4,0.0,9.3,20.3,0.46,3.0,5.5,0.54,3.4,3.8,7.2,4.7,1.3,0.0,2.1,3.8,21.6
1987,9,1519,DET,Detroit Pistons,Vinnie Johnson,1956-09-01,30.0,NBA,SG,15.0,0.0,388.0,8.8,19.2,0.46,0.0,0.2,0.0,8.8,19.0,0.46,2.9,3.3,0.86,1.9,2.2,4.1,5.8,0.8,0.4,2.1,3.1,20.5
1988,9,1519,DET,Detroit Pistons,Vinnie Johnson,1956-09-01,31.0,NBA,SG,23.0,0.0,477.0,7.6,18.0,0.42,0.1,0.5,0.14,7.5,17.5,0.43,2.5,3.8,0.66,2.6,3.0,5.7,3.2,1.3,0.3,1.6,3.6,17.8
1989,9,1519,DET,Detroit Pistons,Vinnie Johnson,1956-09-01,32.0,NBA,SG,17.0,0.0,372.0,8.8,19.4,0.46,1.0,2.3,0.42,7.8,17.0,0.46,4.5,6.0,0.76,1.5,2.8,4.4,4.2,0.4,0.3,2.0,3.1,23.1
1990,9,1519,DET,Detroit Pistons,Vinnie Johnson,1956-09-01,33.0,NBA,SG,20.0,0.0,463.0,6.6,14.3,0.46,0.2,0.5,0.29,6.5,13.8,0.47,2.6,3.3,0.79,2.2,2.2,4.4,4.2,0.6,0.3,2.4,3.0,16.0
1991,9,1519,DET,Detroit Pistons,Vinnie Johnson,1956-09-01,34.0,NBA,SG,15.0,3.0,438.0,8.4,18.1,0.46,0.2,1.1,0.15,8.2,17.0,0.48,1.8,2.5,0.71,3.0,3.2,6.2,3.5,0.9,0.3,1.4,2.7,18.7
1992,27,1519,SAS,San Antonio Spurs,Vinnie Johnson,1956-09-01,35.0,NBA,SG,3.0,0.0,69.0,5.7,12.5,0.46,1.0,2.1,0.5,4.7,10.4,0.45,0.5,1.0,0.5,1.6,2.6,4.2,3.7,2.6,0.5,2.6,3.7,13.0
