Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,19,NOP,New Orleans Pelicans,Jrue Holiday,28,67,67,2402,8.2,17.4,0.47,1.8,5.4,0.32,6.4,11.9,0.54,3.1,4.1,0.77,1.1,3.9,5.0,7.8,1.6,0.8,3.1,2.2,21.3,1308
2019,19,NOP,New Orleans Pelicans,Julius Randle,24,73,49,2232,9.2,17.6,0.52,1.1,3.1,0.34,8.1,14.4,0.56,5.7,7.9,0.73,2.6,7.6,10.2,3.7,0.8,0.7,3.4,4.0,25.2,2392
2019,19,NOP,New Orleans Pelicans,Anthony Davis,25,56,56,1850,10.3,20.0,0.52,0.9,2.8,0.33,9.4,17.1,0.55,6.7,8.4,0.79,3.4,9.7,13.1,4.2,1.7,2.6,2.2,2.6,28.3,676
2019,19,NOP,New Orleans Pelicans,Darius Miller,28,69,15,1757,3.9,9.9,0.39,2.7,7.5,0.36,1.1,2.5,0.47,1.1,1.5,0.79,0.3,2.3,2.6,3.0,0.8,0.5,1.2,3.4,11.6,1991
2019,19,NOP,New Orleans Pelicans,E'Twaun Moore,29,53,36,1463,6.3,13.1,0.48,1.9,4.3,0.43,4.4,8.8,0.51,1.1,1.5,0.76,0.9,2.3,3.1,2.5,1.0,0.2,1.5,2.8,15.6,2037
2019,19,NOP,New Orleans Pelicans,Elfrid Payton,24,42,42,1250,5.2,11.9,0.43,1.0,3.0,0.31,4.2,8.8,0.48,1.6,2.1,0.74,1.4,4.9,6.3,9.2,1.3,0.5,3.2,2.3,12.8,2269
2019,19,NOP,New Orleans Pelicans,Frank Jackson,20,61,16,1169,6.0,13.8,0.43,1.6,5.2,0.31,4.3,8.6,0.51,1.7,2.2,0.74,0.8,3.4,4.1,2.1,0.8,0.1,1.5,2.8,15.2,1399
2019,19,NOP,New Orleans Pelicans,Kenrich Williams,24,46,29,1079,3.6,9.3,0.38,1.7,5.2,0.33,1.8,4.1,0.45,0.4,0.6,0.68,1.8,5.5,7.3,2.8,1.5,0.6,1.2,3.2,9.3,3154
2019,19,NOP,New Orleans Pelicans,Ian Clark,27,60,6,973,5.6,14.2,0.39,2.4,7.5,0.33,3.1,6.7,0.47,1.2,1.4,0.89,0.5,2.8,3.3,3.5,0.8,0.3,2.1,3.5,14.8,542
2019,19,NOP,New Orleans Pelicans,Jahlil Okafor,23,59,24,935,8.2,13.9,0.59,0.0,0.2,0.2,8.1,13.7,0.59,2.3,3.4,0.66,3.2,7.5,10.7,1.5,0.6,1.5,2.0,3.7,18.6,2190
2019,19,NOP,New Orleans Pelicans,Nikola Mirotic,27,32,22,925,7.1,15.8,0.45,3.3,9.0,0.37,3.8,6.8,0.55,3.3,3.9,0.84,1.8,8.5,10.3,1.4,0.8,1.0,1.4,3.3,20.8,2008
2019,19,NOP,New Orleans Pelicans,Tim Frazier,28,47,17,909,3.5,7.7,0.45,1.1,3.0,0.35,2.4,4.7,0.52,1.3,1.6,0.78,1.3,4.2,5.4,8.2,1.0,0.2,2.4,3.7,9.3,960
2019,19,NOP,New Orleans Pelicans,Cheick Diallo,22,64,1,896,6.8,10.9,0.62,0.0,0.2,0.25,6.7,10.7,0.62,2.0,2.7,0.75,3.0,10.3,13.3,1.3,1.2,1.3,2.0,4.5,15.5,737
2019,19,NOP,New Orleans Pelicans,Solomon Hill,27,44,15,878,2.8,7.3,0.38,1.3,4.1,0.32,1.5,3.2,0.47,0.9,1.3,0.72,1.4,4.1,5.5,2.3,0.9,0.4,1.3,3.3,7.8,1291
2019,19,NOP,New Orleans Pelicans,Wesley Johnson,31,26,13,377,3.3,8.4,0.4,1.8,4.8,0.38,1.5,3.6,0.42,0.6,0.9,0.67,1.0,4.2,5.2,1.5,1.1,0.7,1.1,4.3,9.1,1517
2019,19,NOP,New Orleans Pelicans,Stanley Johnson,22,18,0,247,5.5,13.3,0.42,1.6,5.0,0.32,3.9,8.3,0.47,1.3,1.9,0.69,1.3,4.8,6.1,4.1,1.7,0.1,3.8,3.2,14.0,1511
2019,19,NOP,New Orleans Pelicans,Christian Wood,23,8,2,189,9.3,17.5,0.53,1.1,4.0,0.29,8.2,13.5,0.61,5.9,7.8,0.76,2.5,9.5,12.0,1.1,1.3,1.9,2.7,2.7,25.7,3220
2019,19,NOP,New Orleans Pelicans,Dairis Bertans,29,12,0,167,2.6,10.1,0.26,2.2,7.3,0.29,0.4,2.8,0.15,0.0,0.0,,0.4,1.5,1.9,2.2,0.2,0.0,0.4,1.5,7.3,231
2019,19,NOP,New Orleans Pelicans,Andrew Harrison,24,6,0,38,2.8,11.4,0.25,1.9,9.5,0.2,0.9,1.9,0.5,0.9,1.9,0.5,1.9,2.8,4.7,6.6,0.0,0.0,1.9,6.6,8.5,1212
2019,19,NOP,New Orleans Pelicans,Jason Smith,32,2,0,20,3.6,16.2,0.22,3.6,12.6,0.29,0.0,3.6,0.0,3.6,3.6,1.0,3.6,3.6,7.2,1.8,0.0,0.0,1.8,5.4,14.4,2682
