Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,12,636,IND,Indiana Pacers,22.0,NBA,PF,26.0,0.0,243.0,4.7,12.7,0.37,0.6,1.9,0.31,4.1,10.8,0.38,1.2,2.1,0.57,1.5,5.2,6.7,1.2,1.3,0.7,1.9,4.7,11.3
1999,12,636,IND,Indiana Pacers,23.0,NBA,PF,27.0,0.0,249.0,4.6,10.8,0.43,1.2,4.2,0.28,3.5,6.7,0.52,2.9,3.3,0.87,2.3,4.2,6.5,1.4,1.0,1.2,3.3,4.6,13.3
2001,12,636,IND,Indiana Pacers,25.0,NBA,PF,81.0,23.0,1874.0,5.3,13.5,0.39,1.3,4.0,0.34,4.0,9.5,0.42,3.8,4.4,0.87,2.4,5.1,7.4,1.8,0.7,1.0,2.6,3.5,15.8
2002,12,636,IND,Indiana Pacers,26.0,NBA,PF,76.0,1.0,1286.0,5.2,12.5,0.41,1.4,4.1,0.34,3.8,8.5,0.45,2.7,3.2,0.85,2.1,6.2,8.2,2.2,0.7,0.8,1.9,3.0,14.4
2003,12,636,IND,Indiana Pacers,27.0,NBA,PF,49.0,0.0,633.0,4.9,11.9,0.41,1.5,3.9,0.39,3.4,8.0,0.42,3.0,3.7,0.82,2.3,6.5,8.8,3.2,0.3,0.7,1.6,2.7,14.3
2004,12,636,IND,Indiana Pacers,28.0,NBA,PF,77.0,0.0,1051.0,4.1,10.5,0.39,1.9,4.9,0.39,2.2,5.6,0.39,3.2,3.6,0.89,2.1,6.3,8.3,1.8,0.8,0.5,1.9,3.5,13.3
2005,12,636,IND,Indiana Pacers,29.0,NBA,PF,73.0,22.0,1827.0,3.7,9.8,0.38,0.9,3.4,0.26,2.8,6.4,0.44,4.5,5.0,0.88,2.0,5.4,7.4,1.9,0.9,0.3,2.0,3.0,12.7
2006,12,636,IND,Indiana Pacers,30.0,NBA,PF,50.0,26.0,1148.0,4.1,8.9,0.46,1.7,4.4,0.39,2.4,4.5,0.54,2.8,3.2,0.88,1.9,6.4,8.3,1.9,0.7,0.2,1.5,3.3,12.8
2007,7,636,DAL,Dallas Mavericks,31.0,NBA,PF,61.0,2.0,727.0,3.9,11.0,0.35,1.3,4.5,0.29,2.6,6.5,0.4,2.2,2.6,0.86,1.6,7.6,9.2,2.2,0.7,0.3,1.6,3.4,11.2
2008,10,636,GSW,Golden State Warriors,32.0,NBA,PF,44.0,0.0,457.0,4.8,10.8,0.44,1.7,4.8,0.36,3.1,6.0,0.51,2.3,2.5,0.91,2.6,5.6,8.2,2.4,0.6,0.5,1.7,4.7,13.6
2009,31,636,TOT,Total After Trade,33.0,NBA,PF,14.0,0.0,100.0,5.0,14.0,0.36,1.8,5.4,0.33,3.2,8.6,0.38,2.5,4.3,0.58,4.0,8.3,12.2,3.2,0.4,0.4,2.2,1.8,14.4
2009,17,636,MIL,Milwaukee Bucks,33.0,NBA,PF,11.0,0.0,77.0,5.6,14.0,0.4,2.3,5.1,0.46,3.3,8.9,0.37,3.3,5.1,0.64,3.3,7.9,11.2,2.8,0.5,0.5,1.9,1.9,16.8
2009,27,636,SAS,San Antonio Spurs,33.0,NBA,PF,3.0,0.0,23.0,3.1,14.1,0.22,0.0,6.3,0.0,3.1,7.8,0.4,0.0,1.6,0.0,6.3,9.4,15.7,4.7,0.0,0.0,3.1,1.6,6.3
