Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1983,23.0,GSW,NBA,PG,75.0,10.0,1416.0,145.0,303.0,0.479,0.0,4.0,0.0,145.0,299.0,0.485,0.479,79.0,113.0,0.699,69.0,152.0,221.0,253.0,116.0,7.0,99.0,141.0,369.0,,0.0
1984,24.0,GSW,NBA,SG,82.0,82.0,2573.0,360.0,730.0,0.493,1.0,6.0,0.167,359.0,724.0,0.496,0.494,186.0,259.0,0.718,132.0,173.0,305.0,401.0,162.0,12.0,143.0,176.0,907.0,,0.0
1985,25.0,GSW,NBA,PG,79.0,49.0,2258.0,246.0,546.0,0.451,4.0,20.0,0.2,242.0,526.0,0.46,0.454,144.0,192.0,0.75,87.0,159.0,246.0,369.0,161.0,13.0,138.0,136.0,640.0,,0.0
1986,26.0,GSW,NBA,PG,36.0,0.0,413.0,51.0,136.0,0.375,2.0,7.0,0.286,49.0,129.0,0.38,0.382,40.0,54.0,0.741,25.0,37.0,62.0,43.0,24.0,1.0,15.0,23.0,144.0,,0.0
1988,28.0,HOU,NBA,PG,52.0,3.0,399.0,50.0,108.0,0.463,0.0,7.0,0.0,50.0,101.0,0.495,0.463,32.0,41.0,0.78,20.0,18.0,38.0,59.0,38.0,1.0,33.0,31.0,132.0,,0.0
1989,29.0,NJN,NBA,PG,82.0,63.0,2532.0,309.0,676.0,0.457,13.0,37.0,0.351,296.0,639.0,0.463,0.467,212.0,269.0,0.788,100.0,255.0,355.0,604.0,181.0,5.0,181.0,132.0,843.0,,3.0
1990,30.0,NJN,NBA,PG,82.0,61.0,2355.0,237.0,573.0,0.414,2.0,13.0,0.154,235.0,560.0,0.42,0.415,172.0,214.0,0.804,90.0,175.0,265.0,385.0,172.0,8.0,138.0,182.0,648.0,,0.0
1991,31.0,TOT,NBA,PG,74.0,4.0,1008.0,96.0,207.0,0.464,0.0,5.0,0.0,96.0,202.0,0.475,0.464,68.0,94.0,0.723,21.0,91.0,112.0,165.0,85.0,2.0,58.0,75.0,260.0,,0.0
1991,31.0,NJN,NBA,PG,35.0,2.0,489.0,58.0,111.0,0.523,0.0,2.0,0.0,58.0,109.0,0.532,0.523,29.0,42.0,0.69,11.0,46.0,57.0,58.0,37.0,1.0,27.0,38.0,145.0,,0.0
1991,31.0,MIL,NBA,PG,39.0,2.0,519.0,38.0,96.0,0.396,0.0,3.0,0.0,38.0,93.0,0.409,0.396,39.0,52.0,0.75,10.0,45.0,55.0,107.0,48.0,1.0,31.0,37.0,115.0,,0.0
1992,32.0,MIL,NBA,PG,81.0,9.0,1420.0,103.0,239.0,0.431,0.0,7.0,0.0,103.0,232.0,0.444,0.431,81.0,115.0,0.704,63.0,121.0,184.0,294.0,97.0,10.0,79.0,86.0,287.0,,0.0
1993,33.0,LAC,NBA,PG,31.0,0.0,422.0,28.0,62.0,0.452,0.0,0.0,,28.0,62.0,0.452,0.452,18.0,19.0,0.947,16.0,33.0,49.0,65.0,34.0,4.0,21.0,39.0,74.0,,0.0
1994,34.0,IND,NBA,PG,11.0,0.0,169.0,14.0,38.0,0.368,0.0,3.0,0.0,14.0,35.0,0.4,0.368,3.0,6.0,0.5,10.0,14.0,24.0,31.0,14.0,1.0,9.0,12.0,31.0,,0.0
1995,35.0,LAL,NBA,SG,2.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,,0.0
