Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2009,26,1117,SAC,Sacramento Kings,Donte Greene,"February 21, 1988",20.0,NBA,SF,55,4,725,5.4,16.6,0.33,1.8,7.0,0.26,3.6,9.6,0.38,2.0,2.4,0.85,1.3,4.7,6.0,2.1,1.1,1.0,2.6,4.8,14.7,84,116
2010,26,1117,SAC,Sacramento Kings,Donte Greene,"February 21, 1988",21.0,NBA,SF,76,50,1630,7.6,17.3,0.44,2.2,5.7,0.38,5.5,11.6,0.47,2.8,4.4,0.64,1.7,5.7,7.3,2.2,1.3,1.7,2.9,4.7,20.3,101,110
2011,26,1117,SAC,Sacramento Kings,Donte Greene,"February 21, 1988",22.0,NBA,SF,69,21,1127,7.0,17.3,0.4,2.0,6.9,0.29,5.0,10.4,0.48,1.9,2.9,0.66,2.2,4.4,6.6,2.1,1.6,0.9,2.7,3.9,17.9,97,110
2012,26,1117,SAC,Sacramento Kings,Donte Greene,"February 21, 1988",23.0,NBA,PF,53,7,777,7.0,17.4,0.41,1.6,6.9,0.24,5.4,10.5,0.52,2.9,3.6,0.8,1.2,7.4,8.7,2.2,1.2,1.9,2.1,4.4,18.6,100,110
