Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1985,2,BOS,Boston Celtics,Larry Bird,28,20,20,40.8,9.8,21.3,0.46,0.4,1.3,0.28,9.5,20.0,0.47,0.47,6.1,6.8,0.89,2.7,6.5,9.1,5.8,1.7,1.0,2.9,2.7,26.0
1985,2,BOS,Boston Celtics,Dennis Johnson,30,21,21,40.4,6.8,15.2,0.44,0.0,0.7,0.0,6.8,14.5,0.47,0.44,3.8,4.4,0.86,1.1,2.9,4.0,7.3,1.5,0.4,3.4,3.1,17.3
1985,2,BOS,Boston Celtics,Kevin McHale,27,21,21,39.9,8.2,14.4,0.57,0.0,0.0,,8.2,14.4,0.57,0.57,5.8,7.1,0.81,3.5,6.4,9.9,1.5,0.6,2.2,2.9,3.5,22.1
1985,2,BOS,Boston Celtics,Robert Parish,31,21,21,38.2,6.5,13.1,0.49,0.0,0.0,,6.5,13.1,0.49,0.49,4.1,5.3,0.78,2.7,7.7,10.4,1.5,1.0,1.6,2.4,3.2,17.1
1985,2,BOS,Boston Celtics,Danny Ainge,25,21,21,32.7,4.6,9.9,0.47,0.3,0.8,0.44,4.3,9.1,0.47,0.48,1.4,1.9,0.77,1.0,1.8,2.8,5.8,1.5,0.0,1.5,3.6,11.0
1985,2,BOS,Boston Celtics,Scott Wedman,32,21,1,16.7,3.5,6.4,0.55,0.5,1.0,0.46,3.0,5.3,0.56,0.58,1.2,1.8,0.68,1.0,1.8,2.8,1.6,0.6,0.0,0.6,2.4,8.7
1985,2,BOS,Boston Celtics,Ray Williams,30,19,0,14.6,2.5,6.1,0.4,0.1,0.8,0.13,2.4,5.3,0.45,0.41,1.3,1.3,0.96,0.7,1.2,1.9,3.2,0.6,0.1,1.7,2.3,6.3
1985,2,BOS,Boston Celtics,Cedric Maxwell,29,20,0,11.9,1.1,2.2,0.49,0.0,0.0,,1.1,2.2,0.49,0.49,1.7,2.2,0.79,0.9,1.5,2.4,0.4,0.5,0.1,0.5,1.5,3.8
1985,2,BOS,Boston Celtics,Greg Kite,23,9,0,7.0,0.6,1.3,0.42,0.0,0.0,,0.6,1.3,0.42,0.42,0.1,0.2,0.5,0.6,1.2,1.8,0.3,0.1,0.0,0.2,1.4,1.2
1985,2,BOS,Boston Celtics,Quinn Buckner,30,15,0,5.7,0.9,1.5,0.59,0.0,0.0,,0.9,1.5,0.59,0.59,0.3,0.5,0.62,0.1,0.3,0.5,0.8,0.4,0.0,0.4,1.6,2.1
1985,2,BOS,Boston Celtics,Carlos Clark,24,3,0,3.7,1.0,1.7,0.6,0.0,0.0,,1.0,1.7,0.6,0.6,0.7,0.7,1.0,0.7,0.0,0.7,1.0,0.3,0.0,0.0,0.7,2.7
1985,2,BOS,Boston Celtics,M.L. Carr,34,7,0,3.4,0.6,2.1,0.27,0.1,0.3,0.5,0.4,1.9,0.23,0.3,0.0,0.0,,0.1,0.1,0.3,0.1,0.1,0.0,0.1,0.6,1.3
