Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1992,22.0,WSB,NBA,SG,48.0,708.0,9.6,0.456,0.085,0.228,4.5,8.1,6.3,19.8,3.1,0.1,18.9,19.9,,-0.8,0.7,-0.1,-0.003,,-5.0,-0.1,-5.0,-0.5
1993,23.0,WSB,NBA,SG,69.0,1546.0,10.9,0.51,0.04,0.223,1.9,5.9,3.9,18.1,1.8,0.4,14.1,20.0,,0.1,0.6,0.8,0.024,,-3.0,-0.9,-3.9,-0.7
1994,24.0,TOT,NBA,SG,66.0,877.0,11.6,0.484,0.196,0.275,4.2,6.4,5.3,18.7,2.2,0.4,12.7,18.9,,0.4,0.4,0.8,0.045,,-1.7,-0.2,-1.9,0.0
1994,24.0,WSB,NBA,SG,7.0,48.0,25.5,0.578,0.0,1.111,12.0,7.4,9.7,16.2,3.1,1.3,3.6,24.9,,0.3,0.0,0.3,0.283,,6.0,2.3,8.3,0.1
1994,24.0,SAC,NBA,SG,59.0,829.0,10.8,0.476,0.208,0.222,3.7,6.3,5.0,18.9,2.2,0.3,13.4,18.6,,0.1,0.4,0.5,0.031,,-2.1,-0.4,-2.5,-0.1
