Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
694,Mike Davis,"August 2, 1956",8,0,28,7.1,17.7,0.4,0.0,0.0,0,7.1,17.7,0.4,10.6,17.7,0.6,5.3,12.4,17.7,0.0,0.0,7.1,0.0,7.1,24.7,116.0,93.0
