Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1983,22.0,HOU,NBA,SG,73.0,1708.0,10.3,0.458,0.037,0.161,4.4,8.0,6.1,13.5,1.5,0.6,14.2,22.7,,-1.4,0.6,-0.8,-0.022,,-2.6,-1.6,-4.2,-1.0
1984,23.0,HOU,NBA,SG,68.0,616.0,11.8,0.508,0.086,0.14,4.9,8.7,6.8,14.5,1.0,0.4,15.6,25.3,,-0.2,0.4,0.2,0.016,,-2.0,-1.8,-3.9,-0.3
1985,24.0,TOT,NBA,SG,21.0,349.0,15.5,0.574,0.029,0.255,6.5,7.4,6.9,6.0,1.7,0.8,9.0,18.8,,0.7,0.1,0.7,0.103,,0.9,-1.5,-0.6,0.1
1985,24.0,DET,NBA,SG,2.0,5.0,-7.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,23.0,,0.0,0.0,0.0,-0.213,,-13.1,-2.9,-15.9,0.0
1985,24.0,GSW,NBA,SG,19.0,344.0,15.9,0.575,0.03,0.259,6.6,7.5,7.0,6.1,1.8,0.8,8.5,18.7,,0.7,0.1,0.8,0.108,,1.1,-1.5,-0.3,0.1
1986,25.0,GSW,NBA,SG,82.0,2158.0,14.2,0.542,0.026,0.277,4.6,7.3,5.9,7.6,1.5,0.9,11.2,22.0,,2.5,0.6,3.1,0.069,,-0.8,-1.3,-2.1,0.0
1987,26.0,GSW,NBA,SG,82.0,1650.0,13.2,0.506,0.012,0.29,4.5,7.2,5.8,9.5,1.9,0.5,11.4,25.1,,0.4,0.8,1.3,0.037,,-1.9,-1.3,-3.3,-0.5
1988,27.0,GSW,NBA,SG,47.0,958.0,13.0,0.496,0.016,0.222,4.6,4.8,4.7,10.3,1.6,0.2,11.8,28.7,,-0.3,0.1,-0.2,-0.012,,-1.5,-2.7,-4.3,-0.6
1989,28.0,GSW,NBA,SF,66.0,1569.0,16.7,0.523,0.014,0.262,7.0,9.7,8.4,9.0,2.3,0.6,10.8,25.9,,1.7,1.4,3.1,0.095,,-0.3,-1.1,-1.3,0.3
1990,29.0,GSW,NBA,SF,82.0,2376.0,14.8,0.529,0.012,0.262,5.4,10.8,8.2,9.9,1.7,0.3,10.3,23.4,,1.9,0.8,2.7,0.054,,-0.6,-1.9,-2.4,-0.3
1991,30.0,LAL,NBA,SG,82.0,1498.0,12.8,0.488,0.012,0.234,6.6,7.3,7.0,8.8,1.1,0.3,9.0,26.7,,0.7,1.3,2.1,0.066,,-2.2,-1.7,-3.9,-0.7
1992,31.0,LAL,NBA,SG,82.0,1602.0,14.5,0.493,0.005,0.245,6.4,6.6,6.5,12.3,2.1,0.3,11.3,27.5,,0.2,1.0,1.3,0.038,,-1.1,-1.5,-2.6,-0.2
1993,32.0,HOU,NBA,SG,2.0,25.0,2.1,0.317,0.0,0.286,0.0,12.8,6.8,10.7,0.0,0.0,11.3,15.7,,-0.1,0.0,0.0,-0.078,,-7.4,-5.0,-12.3,-0.1
