SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,24,PHO,Shawn Marion,26,15,15,635,108,223,0.48,18,43,0.42,90,180,0.5,0.52,30,39,0.77,46,131,177,23,21,26,21,47,264
2005,24,PHO,Steve Nash,30,15,15,610,140,269,0.52,21,54,0.39,119,215,0.55,0.56,57,62,0.92,9,63,72,170,14,3,70,36,358
2005,24,PHO,Amar'e Stoudemire,22,15,15,601,153,284,0.54,0,3,0.0,153,281,0.54,0.54,143,183,0.78,60,100,160,18,10,30,47,59,449
2005,24,PHO,Quentin Richardson,24,15,15,564,62,154,0.4,32,82,0.39,30,72,0.42,0.51,23,36,0.64,24,53,77,25,19,3,15,53,179
2005,24,PHO,Jim Jackson,34,15,6,474,63,129,0.49,32,62,0.52,31,67,0.46,0.61,7,8,0.88,13,48,61,22,10,8,10,42,165
2005,24,PHO,Joe Johnson,23,9,9,355,63,125,0.5,20,36,0.56,43,89,0.48,0.58,23,33,0.7,7,32,39,30,10,4,10,18,169
2005,24,PHO,Steven Hunter,23,15,0,213,24,43,0.56,0,0,,24,43,0.56,0.56,12,20,0.6,17,21,38,3,1,18,8,25,60
2005,24,PHO,Leandro Barbosa,22,12,0,116,12,35,0.34,4,10,0.4,8,25,0.32,0.4,2,4,0.5,5,12,17,12,3,0,5,8,30
2005,24,PHO,Walter McCarty,30,8,0,55,2,9,0.22,2,6,0.33,0,3,0.0,0.33,0,2,0.0,0,6,6,3,2,2,1,13,6
2005,24,PHO,Bo Outlaw,33,1,0,2,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,1,1,0,0,0,0
