SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,9,DET,Richard Hamilton,26,25,25,1079,198,437,0.45,10,34,0.29,188,403,0.47,0.46,95,119,0.8,30,78,108,107,21,3,78,79,501
2005,9,DET,Tayshaun Prince,24,25,25,1023,133,307,0.43,22,60,0.37,111,247,0.45,0.47,48,60,0.8,56,102,158,83,26,9,37,50,336
2005,9,DET,Chauncey Billups,28,25,25,985,145,339,0.43,44,126,0.35,101,213,0.47,0.49,133,149,0.89,23,85,108,162,25,5,49,71,467
2005,9,DET,Ben Wallace,30,25,25,979,102,212,0.48,0,4,0.0,102,208,0.49,0.48,47,102,0.46,95,187,282,25,43,59,30,65,251
2005,9,DET,Rasheed Wallace,30,25,25,826,136,310,0.44,29,86,0.34,107,224,0.48,0.48,40,54,0.74,39,134,173,32,26,44,38,95,341
2005,9,DET,Antonio McDyess,30,25,0,494,88,181,0.49,0,0,,88,181,0.49,0.49,25,36,0.69,46,101,147,19,14,23,25,78,201
2005,9,DET,Lindsey Hunter,34,25,0,374,36,113,0.32,8,36,0.22,28,77,0.36,0.35,16,22,0.73,10,30,40,39,22,7,15,45,96
2005,9,DET,Carlos Arroyo,25,19,0,150,16,45,0.36,0,1,0.0,16,44,0.36,0.36,8,12,0.67,1,9,10,39,4,2,10,19,40
2005,9,DET,Elden Campbell,36,10,0,57,4,13,0.31,0,0,,4,13,0.31,0.31,4,8,0.5,3,15,18,5,2,0,4,13,12
2005,9,DET,Ronald Dupree,24,14,0,38,2,7,0.29,0,0,,2,7,0.29,0.29,0,0,,2,4,6,0,0,0,1,6,4
2005,9,DET,Darvin Ham,31,14,0,24,1,3,0.33,0,0,,1,3,0.33,0.33,2,2,1.0,3,0,3,0,0,0,0,2,4
2005,9,DET,Darko Miliaic,19,9,0,21,2,7,0.29,0,0,,2,7,0.29,0.29,1,1,1.0,1,3,4,1,0,1,1,3,5
