SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,26,SAC,Peja Stojakovic,27,5,5,203,39,83,0.47,11,30,0.37,28,53,0.53,0.54,21,22,0.96,6,20,26,7,4,1,2,15,110
2005,26,SAC,Mike Bibby,26,5,5,200,36,92,0.39,5,23,0.22,31,69,0.45,0.42,21,27,0.78,5,17,22,33,7,2,13,11,98
2005,26,SAC,Cuttino Mobley,29,5,5,159,31,70,0.44,7,25,0.28,24,45,0.53,0.49,5,7,0.71,4,10,14,9,6,2,6,13,74
2005,26,SAC,Kenny Thomas,27,5,5,153,23,45,0.51,0,0,,23,45,0.51,0.51,14,20,0.7,17,27,44,12,4,2,8,22,60
2005,26,SAC,Brad Miller,28,5,4,139,23,40,0.57,0,2,0.0,23,38,0.6,0.57,10,14,0.71,8,11,19,16,1,3,9,21,56
2005,26,SAC,Bobby Jackson,31,5,0,79,10,37,0.27,3,18,0.17,7,19,0.37,0.31,3,3,1.0,2,4,6,9,1,1,3,5,26
2005,26,SAC,Darius Songaila,26,5,0,75,8,19,0.42,0,0,,8,19,0.42,0.42,4,5,0.8,6,8,14,3,2,1,2,14,20
2005,26,SAC,Maurice Evans,26,3,0,56,6,10,0.6,2,4,0.5,4,6,0.67,0.7,4,5,0.8,2,5,7,3,2,0,0,6,18
2005,26,SAC,Brian Skinner,28,4,1,47,4,8,0.5,0,0,,4,8,0.5,0.5,0,0,,6,5,11,2,2,4,5,5,8
2005,26,SAC,Corliss Williamson,31,5,0,40,6,16,0.38,0,1,0.0,6,15,0.4,0.38,14,18,0.78,4,2,6,3,1,2,4,11,26
2005,26,SAC,Greg Ostertag,31,2,0,26,3,3,1.0,0,0,,3,3,1.0,1.0,0,0,,4,5,9,0,1,2,2,4,6
2005,26,SAC,Eddie House,26,3,0,23,3,8,0.38,1,1,1.0,2,7,0.29,0.44,2,2,1.0,1,1,2,4,0,0,1,2,9
