Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1999,22.0,CHH,NBA,C,38.0,0.0,469.0,8.9,15.7,0.565,0.1,0.2,0.5,8.8,15.5,0.566,9.2,11.6,0.794,4.0,9.4,13.3,2.5,1.0,2.1,3.7,7.4,27.2,,119.0,101.0
2001,24.0,CHI,NBA,C,57.0,45.0,1434.0,6.3,14.5,0.435,0.0,0.2,0.2,6.3,14.3,0.438,6.3,8.5,0.743,5.4,10.3,15.7,4.0,1.2,1.4,2.7,6.6,18.9,,109.0,105.0
2002,25.0,TOT,NBA,C,76.0,75.0,2263.0,8.5,17.1,0.499,0.1,0.2,0.429,8.5,16.9,0.5,6.9,8.9,0.775,5.9,8.6,14.5,3.5,1.8,1.0,2.7,5.7,24.0,,117.0,105.0
2002,25.0,CHI,NBA,C,48.0,47.0,1391.0,7.9,17.2,0.46,0.1,0.2,0.5,7.9,17.1,0.46,7.2,9.6,0.751,6.7,8.6,15.3,3.8,2.0,1.1,2.8,5.9,23.2,,113.0,105.0
2002,25.0,IND,NBA,C,28.0,28.0,872.0,9.5,16.8,0.562,0.1,0.2,0.333,9.4,16.6,0.565,6.4,7.8,0.823,4.6,8.6,13.2,3.1,1.4,0.7,2.5,5.3,25.4,,124.0,104.0
2003,26.0,IND,NBA,C,73.0,72.0,2270.0,7.6,15.4,0.493,0.1,0.4,0.313,7.5,15.0,0.498,6.7,8.2,0.818,4.3,9.7,13.9,4.5,1.5,1.0,2.7,4.7,22.1,,118.0,100.0
2004,27.0,SAC,NBA,PF,72.0,53.0,2621.0,7.4,14.4,0.51,0.2,0.8,0.316,7.1,13.7,0.521,5.1,6.5,0.778,3.8,10.9,14.7,6.2,1.3,1.7,2.8,4.9,20.0,,118.0,102.0
2005,28.0,SAC,NBA,C,56.0,56.0,2089.0,7.9,15.0,0.524,0.1,0.5,0.263,7.8,14.6,0.532,5.8,7.1,0.812,3.4,9.4,12.9,5.4,1.7,1.7,2.0,4.5,21.6,,125.0,105.0
2006,29.0,SAC,NBA,C,79.0,79.0,2923.0,7.8,15.7,0.495,0.6,1.6,0.386,7.1,14.1,0.507,5.0,6.0,0.828,2.2,8.8,11.0,6.7,1.1,1.1,3.2,4.2,21.1,,114.0,104.0
2007,30.0,SAC,NBA,C,63.0,56.0,1783.0,6.4,14.0,0.453,0.1,0.9,0.152,6.2,13.1,0.475,3.3,4.2,0.772,2.2,9.1,11.4,6.4,1.1,1.1,3.1,4.4,16.1,,103.0,107.0
2008,31.0,SAC,NBA,C,72.0,72.0,2513.0,6.8,14.7,0.463,0.6,1.8,0.311,6.2,12.9,0.484,5.3,6.2,0.848,3.4,10.4,13.7,5.3,1.4,1.5,3.3,5.0,19.4,,112.0,107.0
2009,32.0,TOT,NBA,C,70.0,43.0,2100.0,7.1,15.0,0.476,0.6,1.4,0.411,6.6,13.6,0.482,5.5,6.6,0.824,3.7,9.6,13.3,5.7,1.3,0.9,3.2,5.4,20.2,,114.0,111.0
2009,32.0,SAC,NBA,C,43.0,43.0,1354.0,6.9,14.6,0.474,0.8,1.6,0.465,6.2,13.0,0.475,4.7,5.9,0.801,3.1,9.8,12.9,5.6,1.1,0.9,3.1,5.1,19.3,,112.0,113.0
2009,32.0,CHI,NBA,C,27.0,0.0,746.0,7.5,15.6,0.478,0.2,0.9,0.231,7.3,14.7,0.493,6.8,8.0,0.853,4.6,9.3,13.9,5.9,1.5,0.8,3.2,6.1,22.0,,118.0,107.0
2010,33.0,CHI,NBA,C,82.0,37.0,1950.0,6.6,15.4,0.43,1.0,3.5,0.28,5.6,11.9,0.474,4.8,5.8,0.827,2.2,8.4,10.6,4.1,1.2,0.8,2.8,5.0,19.0,,106.0,105.0
2011,34.0,HOU,NBA,C,60.0,5.0,1015.0,6.6,14.9,0.446,2.0,5.4,0.374,4.6,9.5,0.487,3.9,4.7,0.83,2.2,8.9,11.1,7.3,1.4,1.1,2.7,4.9,19.2,,117.0,108.0
2012,35.0,MIN,NBA,C,15.0,1.0,146.0,3.2,9.5,0.333,2.5,5.3,0.467,0.7,4.2,0.167,3.5,4.2,0.833,1.4,5.3,6.7,8.5,1.4,0.7,4.2,3.5,12.3,,103.0,108.0
