Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1996,14,1617,LAL,Los Angeles Lakers,Frankie King,"June 6, 1972",23.0,NBA,PG,6.0,0.0,20.0,7.8,28.6,0.27,0.0,2.6,0.0,7.8,26.0,0.3,2.6,7.8,0.33,2.6,2.6,5.2,5.2,5.2,0.0,5.2,10.4,18.2,,64.0,103.0
1997,23,1617,PHI,Philadelphia 76Ers,Frankie King,"June 6, 1972",24.0,NBA,SG,7.0,0.0,59.0,6.0,14.5,0.41,0.9,1.7,0.5,5.1,12.8,0.4,4.3,4.3,1.0,3.4,8.5,12.0,4.3,3.4,0.0,2.6,6.0,17.1,,112.0,107.0
