Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2007,4,1313,CHA,Charlotte Bobcats,Ryan Hollins,"October 10, 1984",22.0,NBA,C,27.0,0.0,185.0,5.6,10.2,0.56,0.0,0.0,,5.6,10.2,0.56,6.8,11.3,0.6,3.1,5.6,8.7,0.3,1.1,2.0,4.5,11.3,18.0,,97.0,108.0
2008,4,1313,CHA,Charlotte Bobcats,Ryan Hollins,"October 10, 1984",23.0,NBA,PF,60.0,1.0,532.0,4.5,9.2,0.49,0.0,0.0,,4.5,9.2,0.49,5.4,8.1,0.67,5.2,5.3,10.5,1.4,1.0,2.9,2.5,9.4,14.4,,113.0,109.0
2009,31,1313,TOT,Total After Trade,Ryan Hollins,"October 10, 1984",24.0,NBA,C,45.0,3.0,444.0,6.0,11.3,0.53,0.0,0.0,,6.0,11.3,0.53,5.2,8.6,0.6,5.5,6.1,11.6,0.8,0.8,3.8,2.9,9.4,17.1,,110.0,106.0
2009,4,1313,CHA,Charlotte Bobcats,Ryan Hollins,"October 10, 1984",24.0,NBA,C,18.0,1.0,184.0,5.6,10.3,0.54,0.0,0.0,,5.6,10.3,0.54,7.7,11.5,0.67,5.6,5.0,10.6,1.2,0.9,5.0,3.0,10.0,18.9,,118.0,104.0
2009,7,1313,DAL,Dallas Mavericks,Ryan Hollins,"October 10, 1984",24.0,NBA,C,27.0,2.0,260.0,6.3,11.9,0.52,0.0,0.0,,6.3,11.9,0.52,3.4,6.7,0.52,5.4,6.9,12.3,0.6,0.8,3.0,2.8,8.9,15.9,,105.0,108.0
2010,18,1313,MIN,Minnesota Timberwolves,Ryan Hollins,"October 10, 1984",25.0,NBA,C,73.0,27.0,1223.0,6.9,12.4,0.56,0.0,0.0,0.0,6.9,12.3,0.56,4.5,6.5,0.69,3.2,5.2,8.5,2.1,0.8,1.6,3.9,8.1,18.3,,105.0,113.0
2011,6,1313,CLE,Cleveland Cavaliers,Ryan Hollins,"October 10, 1984",26.0,NBA,C,70.0,16.0,1182.0,5.7,9.6,0.6,0.0,0.0,,5.7,9.6,0.6,4.8,7.1,0.68,3.1,5.1,8.1,1.1,1.0,1.8,2.9,8.7,16.3,,112.0,113.0
2012,31,1313,TOT,Total After Trade,Ryan Hollins,"October 10, 1984",27.0,NBA,C,39.0,8.0,522.0,4.6,8.5,0.55,0.0,0.0,,4.6,8.5,0.55,3.9,7.6,0.52,3.4,4.8,8.3,0.9,0.5,1.7,3.5,7.9,13.2,,95.0,108.0
2012,6,1313,CLE,Cleveland Cavaliers,Ryan Hollins,"October 10, 1984",27.0,NBA,C,24.0,7.0,362.0,4.1,8.1,0.5,0.0,0.0,,4.1,8.1,0.5,4.8,8.0,0.6,3.6,4.5,8.1,0.9,0.6,1.7,3.5,8.0,12.9,,97.0,111.0
2012,2,1313,BOS,Boston Celtics,Ryan Hollins,"October 10, 1984",27.0,NBA,C,15.0,1.0,160.0,6.0,9.3,0.64,0.0,0.0,,6.0,9.3,0.64,2.0,6.6,0.3,3.0,5.6,8.6,1.0,0.3,1.7,3.7,7.6,13.9,,91.0,102.0
2013,13,1313,LAC,Los Angeles Clippers,Ryan Hollins,"October 10, 1984",28.0,NBA,C,60.0,0.0,663.0,5.6,9.1,0.61,0.0,0.0,,5.6,9.1,0.61,5.2,7.0,0.75,4.0,7.1,11.0,0.9,0.5,2.7,3.5,10.6,16.4,,115.0,105.0
2014,13,1313,LAC,Los Angeles Clippers,Ryan Hollins,"October 10, 1984",29.0,NBA,PF,61.0,0.0,482.0,5.5,7.5,0.74,0.0,0.0,,5.5,7.5,0.74,3.6,5.8,0.62,3.2,6.1,9.3,0.8,0.9,3.2,3.0,9.0,14.6,,117.0,105.0
2015,26,1313,SAC,Sacramento Kings,Ryan Hollins,"October 10, 1984",30.0,NBA,C,46.0,9.0,441.0,6.0,9.4,0.65,0.0,0.0,,6.0,9.4,0.65,3.5,6.2,0.57,4.1,7.6,11.8,1.6,0.7,2.2,2.9,7.4,15.6,,115.0,109.0
2016,31,1313,TOT,Total After Trade,Ryan Hollins,"October 10, 1984",31.0,NBA,C,37.0,12.0,460.0,5.5,8.8,0.62,0.0,0.0,,5.5,8.8,0.62,2.9,4.7,0.62,5.2,5.7,10.9,1.1,0.7,2.3,2.7,6.9,13.8,,116.0,109.0
2016,30,1313,WAS,Washington Wizards,Ryan Hollins,"October 10, 1984",31.0,NBA,C,5.0,3.0,48.0,4.1,7.1,0.57,0.0,0.0,,4.1,7.1,0.57,0.0,0.0,,7.1,4.1,11.2,0.0,0.0,1.0,3.0,4.1,8.1,,104.0,111.0
2016,15,1313,MEM,Memphis Grizzlies,Ryan Hollins,"October 10, 1984",31.0,NBA,C,32.0,9.0,412.0,5.6,9.0,0.62,0.0,0.0,,5.6,9.0,0.62,3.2,5.2,0.62,5.0,5.9,10.9,1.2,0.7,2.5,2.6,7.2,14.5,,117.0,109.0
