Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
,,184,,,Billy Ray Bates,,,,,,,,,,,,,,,,,,,,,,,,,,
1983.0,14.0,1890,LAL,Los Angeles Lakers,Bob McAdoo,31.0,8.0,,20.8,4.6,10.5,0.44,0.3,0.8,0.33,4.4,9.8,0.45,0.45,1.4,1.8,0.79,1.9,3.9,5.8,0.6,1.4,1.3,1.8,2.9,10.9
1983.0,14.0,1475,LAL,Los Angeles Lakers,Clay Johnson,26.0,7.0,,2.9,0.6,1.0,0.57,0.0,0.1,0.0,0.6,0.9,0.67,0.57,0.0,0.0,,0.3,0.3,0.6,0.1,0.1,0.0,0.1,0.4,1.1
1983.0,14.0,1540,LAL,Los Angeles Lakers,Dwight Jones,30.0,7.0,,8.4,0.7,2.3,0.31,0.0,0.0,,0.7,2.3,0.31,0.31,0.3,0.7,0.4,0.6,1.1,1.7,0.0,0.1,0.0,0.7,1.6,1.7
,,1565,,,Eddie Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
1983.0,14.0,3116,LAL,Los Angeles Lakers,Jamaal Wilkes,29.0,15.0,,39.3,9.1,18.2,0.5,0.0,0.1,0.0,9.1,18.1,0.5,0.5,1.8,2.9,0.61,2.8,3.2,6.0,3.4,1.3,0.7,2.2,3.4,19.9
,,3233,,,James Worthy,,,,,,,,,,,,,,,,,,,,,,,,,,
,,602,,,Joe Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,
1983.0,14.0,2,LAL,Los Angeles Lakers,Kareem Abdul-Jabbar,35.0,15.0,,39.2,10.9,19.1,0.57,0.0,0.1,0.0,10.9,19.1,0.57,0.57,5.3,7.1,0.76,1.7,6.0,7.7,2.8,1.1,3.7,3.3,4.1,27.1
1983.0,14.0,2387,LAL,Los Angeles Lakers,Kurt Rambis,24.0,15.0,,25.1,3.0,5.3,0.57,0.0,0.0,,3.0,5.3,0.57,0.57,1.5,2.3,0.66,1.8,4.2,6.0,1.3,0.9,1.1,1.5,3.4,7.5
1983.0,14.0,1503,LAL,Los Angeles Lakers,Magic Johnson,23.0,15.0,,42.9,6.7,13.7,0.48,0.0,0.7,0.0,6.7,13.0,0.51,0.48,4.5,5.4,0.84,3.4,5.1,8.5,12.8,2.3,0.8,4.3,3.3,17.9
1983.0,14.0,1688,LAL,Los Angeles Lakers,Mark Landsberger,27.0,11.0,,12.8,1.1,2.5,0.43,0.0,0.1,0.0,1.1,2.5,0.44,0.43,0.2,0.4,0.5,1.7,2.3,4.0,0.3,0.0,0.2,0.5,2.2,2.4
1983.0,14.0,603,LAL,Los Angeles Lakers,Michael Cooper,26.0,15.0,,30.2,3.5,7.6,0.46,0.1,0.5,0.14,3.5,7.1,0.49,0.47,2.3,2.7,0.83,0.8,3.1,3.9,2.9,1.7,0.4,1.3,3.6,9.4
1983.0,14.0,1931,LAL,Los Angeles Lakers,Mike McGee,23.0,6.0,,4.2,0.7,1.8,0.36,0.2,0.2,1.0,0.5,1.7,0.3,0.41,0.5,0.7,0.75,0.8,0.3,1.2,0.2,0.0,0.0,0.7,0.8,2.0
1983.0,14.0,2146,LAL,Los Angeles Lakers,Norm Nixon,27.0,14.0,,38.4,8.1,16.9,0.48,0.2,0.5,0.43,7.9,16.4,0.48,0.48,2.6,3.6,0.74,0.9,2.5,3.4,6.4,1.3,0.1,2.4,2.9,19.0
1983.0,14.0,2017,LAL,Los Angeles Lakers,Steve Mix,35.0,8.0,,3.3,0.3,0.6,0.4,0.0,0.0,,0.3,0.6,0.4,0.4,0.4,0.4,1.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.9
