SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1983,8,DEN,Kiki Vandeweghe,24,8,,39.6,10.9,20.0,0.54,0.0,0.5,0.0,10.9,19.5,0.56,0.54,5.0,6.3,0.8,0.8,5.8,6.5,4.0,0.5,0.9,1.5,2.0,26.8
1983,8,DEN,Alex English,29,7,,38.6,9.6,21.4,0.45,0.0,0.3,0.0,9.6,21.1,0.45,0.45,6.7,7.6,0.89,2.9,3.4,6.3,6.0,0.6,1.0,3.0,3.0,25.9
1983,8,DEN,T.R. Dunn,27,8,,37.5,2.3,5.1,0.44,0.0,0.0,,2.3,5.1,0.44,0.44,0.6,1.0,0.62,3.4,6.4,9.8,2.5,1.5,0.4,1.8,2.6,5.1
1983,8,DEN,Dan Issel,34,8,,28.4,8.6,17.0,0.51,0.0,0.1,0.0,8.6,16.9,0.51,0.51,3.1,3.6,0.86,1.6,5.6,7.3,3.1,1.1,0.6,1.3,2.3,20.4
1983,8,DEN,Mike Evans,27,8,,22.9,4.5,9.3,0.49,0.4,1.3,0.3,4.1,8.0,0.52,0.51,1.4,2.1,0.65,0.3,2.1,2.4,4.8,0.6,0.0,2.8,2.5,10.8
1983,8,DEN,Danny Schayes,23,8,,20.4,2.6,5.4,0.49,0.0,0.0,,2.6,5.4,0.49,0.49,1.9,1.9,1.0,1.4,3.6,5.0,1.8,0.3,0.6,2.1,3.1,7.1
1983,8,DEN,Bill Hanzlik,25,8,,19.6,2.5,6.3,0.4,0.0,0.3,0.0,2.5,6.0,0.42,0.4,1.8,2.1,0.82,0.4,2.8,3.1,2.6,0.8,0.6,1.4,3.3,6.8
1983,8,DEN,Rob Williams,21,7,,19.1,3.4,7.7,0.44,0.3,0.4,0.67,3.1,7.3,0.43,0.46,1.0,1.0,1.0,0.3,1.6,1.9,5.3,1.1,0.1,2.7,3.9,8.1
1983,8,DEN,Billy McKinney,27,8,,14.1,3.3,5.8,0.56,0.0,0.0,,3.3,5.8,0.56,0.56,1.3,2.3,0.56,0.6,1.0,1.6,2.3,0.3,0.0,0.9,1.9,7.8
1983,8,DEN,Glen Gondrezick,27,6,,11.0,1.2,3.2,0.37,0.0,0.0,,1.2,3.2,0.37,0.37,0.2,0.3,0.5,2.0,1.3,3.3,0.7,0.0,0.2,0.2,1.2,2.5
1983,8,DEN,Dave Robisch,33,3,,7.3,0.3,2.3,0.14,0.0,0.0,,0.3,2.3,0.14,0.14,0.0,0.7,0.0,1.0,2.0,3.0,0.3,0.0,0.3,0.0,0.7,0.7
1983,8,DEN,James Ray,25,3,,6.0,0.3,2.0,0.17,0.0,0.0,,0.3,2.0,0.17,0.17,0.3,1.3,0.25,0.3,0.7,1.0,0.0,0.0,0.3,0.0,1.0,1.0
