PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
DeMarcus Cousins,22.0,75.0,2289.0,0.465,0.47100000000000003,0.182,0.467,0.738,0.524,0.408,0.021,103.0,98.0,51.0,94.0,98.0,98.0,151.0,9.0,-60.6,-26.7
Isaiah Thomas,23.0,79.0,2122.0,0.44,0.491,0.358,0.509,0.8809999999999999,0.574,0.345,0.386,97.0,102.0,100.0,103.0,117.0,107.0,128.0,159.0,21.0,75.4
Tyreke Evans,23.0,65.0,2016.0,0.478,0.508,0.33799999999999997,0.508,0.775,0.5579999999999999,0.354,0.174,106.0,105.0,94.0,102.0,103.0,104.0,131.0,71.0,17.5,41.5
Marcus Thornton,25.0,72.0,1726.0,0.429,0.483,0.37200000000000005,0.52,0.8809999999999999,0.552,0.163,0.49,95.0,100.0,104.0,105.0,117.0,103.0,60.0,201.0,36.5,29.1
Jason Thompson,26.0,82.0,2285.0,0.502,0.504,0.0,0.502,0.6940000000000001,0.5329999999999999,0.27699999999999997,0.004,111.0,104.0,,101.0,92.0,100.0,102.0,2.0,8.3,-2.5
John Salmons,33.0,76.0,2278.0,0.39899999999999997,0.42,0.371,0.48,0.773,0.509,0.18,0.436,88.0,87.0,103.0,97.0,103.0,95.0,66.0,179.0,-20.6,-34.1
Jimmer Fredette,23.0,69.0,967.0,0.42,0.423,0.41700000000000004,0.5,0.8590000000000001,0.546,0.242,0.381,93.0,88.0,116.0,101.0,114.0,102.0,89.0,157.0,2.9,10.1
Aaron Brooks,28.0,46.0,959.0,0.45899999999999996,0.517,0.37799999999999995,0.5379999999999999,0.769,0.562,0.172,0.419,101.0,107.0,105.0,108.0,102.0,105.0,63.0,172.0,25.2,17.6
James Johnson,25.0,54.0,878.0,0.413,0.439,0.095,0.41700000000000004,0.597,0.442,0.237,0.07400000000000001,91.0,91.0,27.0,84.0,79.0,83.0,88.0,30.0,-45.0,-58.1
Thomas Robinson,21.0,51.0,809.0,0.424,0.424,,0.424,0.578,0.45,0.292,0.0,94.0,88.0,,85.0,77.0,84.0,108.0,,-35.3,-46.2
Francisco García,31.0,40.0,710.0,0.376,0.385,0.36700000000000005,0.473,0.857,0.488,0.068,0.532,83.0,80.0,102.0,95.0,114.0,91.0,25.0,218.0,-9.5,-19.8
Travis Outlaw,28.0,38.0,444.0,0.418,0.47200000000000003,0.28,0.45799999999999996,0.731,0.5,0.294,0.282,92.0,98.0,78.0,92.0,97.0,94.0,109.0,116.0,-13.7,-13.7
Chuck Hayes,29.0,74.0,1209.0,0.442,0.444,0.0,0.442,0.625,0.469,0.253,0.005,98.0,92.0,,89.0,83.0,88.0,93.0,2.0,-20.6,-27.7
Patrick Patterson,23.0,24.0,556.0,0.494,0.508,0.444,0.542,0.7859999999999999,0.5539999999999999,0.083,0.214,109.0,105.0,124.0,109.0,104.0,104.0,31.0,88.0,15.2,6.8
Toney Douglas,26.0,22.0,376.0,0.43,0.467,0.389,0.522,1.0,0.5579999999999999,0.14,0.474,95.0,97.0,108.0,105.0,133.0,104.0,52.0,195.0,5.8,5.6
Cole Aldrich,24.0,15.0,175.0,0.568,0.568,,0.568,0.727,0.598,0.297,0.0,125.0,118.0,,114.0,97.0,112.0,110.0,,5.3,5.3
Tyler Honeycutt,22.0,9.0,32.0,0.273,0.33299999999999996,0.0,0.273,1.0,0.337,0.182,0.182,60.0,69.0,,55.0,133.0,63.0,67.0,75.0,-4.9,-4.7
Team,,,,0.44799999999999995,0.475,0.358,0.49,0.774,0.534,0.29,0.23199999999999998,99.0,98.0,100.0,99.0,103.0,100.0,107.0,95.0,-79.3,-11.5
League Average,,,,0.45299999999999996,0.483,0.359,0.496,0.753,0.535,0.271,0.243,,,,,,,,,,
