PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
O.J. Mayo,25.0,82.0,2913.0,0.449,0.47100000000000003,0.40700000000000003,0.519,0.82,0.556,0.22699999999999998,0.34,99.0,98.0,113.0,104.0,109.0,104.0,84.0,140.0,45.3,48.3
Vince Carter,36.0,81.0,2093.0,0.435,0.461,0.406,0.53,0.816,0.5710000000000001,0.261,0.467,96.0,95.0,113.0,107.0,108.0,107.0,96.0,192.0,57.1,68.9
Darren Collison,25.0,81.0,2372.0,0.47100000000000003,0.498,0.353,0.504,0.88,0.575,0.38,0.188,104.0,103.0,98.0,102.0,117.0,108.0,140.0,77.0,11.2,68.5
Dirk Nowitzki,34.0,53.0,1661.0,0.47100000000000003,0.48700000000000004,0.414,0.516,0.86,0.564,0.265,0.21600000000000003,104.0,101.0,115.0,104.0,114.0,105.0,98.0,89.0,28.2,47.8
Shawn Marion,34.0,67.0,2010.0,0.514,0.5379999999999999,0.315,0.531,0.782,0.5529999999999999,0.146,0.106,114.0,111.0,88.0,107.0,104.0,103.0,54.0,43.0,47.9,26.7
Chris Kaman,30.0,66.0,1363.0,0.507,0.508,0.0,0.507,0.7879999999999999,0.529,0.138,0.002,112.0,105.0,,102.0,105.0,99.0,51.0,1.0,13.4,-6.7
Brandan Wright,25.0,64.0,1149.0,0.597,0.601,0.0,0.597,0.615,0.606,0.23800000000000002,0.006999999999999999,132.0,124.0,,120.0,82.0,113.0,88.0,3.0,80.9,63.9
Elton Brand,33.0,72.0,1527.0,0.473,0.474,0.0,0.473,0.71,0.499,0.195,0.002,104.0,98.0,,95.0,94.0,93.0,72.0,1.0,-22.6,-36.8
Jae Crowder,22.0,78.0,1353.0,0.384,0.446,0.32799999999999996,0.47,0.644,0.491,0.19899999999999998,0.523,85.0,92.0,91.0,95.0,86.0,92.0,74.0,215.0,-19.4,-34.8
Mike James,37.0,45.0,862.0,0.373,0.363,0.384,0.461,0.7929999999999999,0.48100000000000004,0.107,0.461,82.0,75.0,107.0,93.0,105.0,90.0,40.0,190.0,-19.1,-30.4
Rodrigue Beaubois,24.0,45.0,549.0,0.369,0.423,0.292,0.429,0.789,0.47,0.21600000000000003,0.409,82.0,88.0,81.0,86.0,105.0,88.0,80.0,168.0,-23.7,-25.1
Dahntay Jones,32.0,50.0,635.0,0.35700000000000004,0.408,0.21600000000000003,0.386,0.805,0.494,0.586,0.264,79.0,84.0,60.0,78.0,107.0,92.0,217.0,109.0,-31.0,-14.3
Bernard James,27.0,46.0,457.0,0.515,0.525,0.0,0.515,0.61,0.541,0.39799999999999996,0.019,114.0,109.0,,104.0,81.0,101.0,147.0,8.0,3.7,1.6
Dominique Jones,24.0,29.0,338.0,0.36700000000000005,0.39,0.111,0.37200000000000005,0.66,0.43799999999999994,0.486,0.083,81.0,81.0,31.0,75.0,88.0,82.0,180.0,34.0,-27.2,-25.5
Derek Fisher,38.0,9.0,229.0,0.354,0.309,0.435,0.431,0.9129999999999999,0.512,0.354,0.354,78.0,64.0,121.0,87.0,121.0,96.0,131.0,145.0,-8.5,-3.3
Troy Murphy,32.0,14.0,256.0,0.361,0.423,0.314,0.451,0.909,0.494,0.18,0.574,80.0,88.0,88.0,91.0,121.0,92.0,67.0,236.0,-5.6,-5.4
Anthony Morrow,27.0,17.0,82.0,0.5,0.552,0.2,0.515,1.0,0.545,0.11800000000000001,0.147,110.0,114.0,56.0,104.0,133.0,102.0,43.0,60.0,1.2,0.8
Chris Douglas-Roberts,26.0,6.0,63.0,0.35700000000000004,0.5,0.0,0.35700000000000004,0.7,0.462,0.7140000000000001,0.28600000000000003,79.0,104.0,,72.0,93.0,86.0,264.0,117.0,-3.9,-2.7
Jared Cunningham,21.0,8.0,26.0,0.429,0.364,0.667,0.5,1.0,0.5379999999999999,0.14300000000000002,0.214,95.0,75.0,186.0,101.0,133.0,101.0,53.0,88.0,0.1,0.1
Eddy Curry,30.0,2.0,25.0,0.5,0.5,,0.5,0.25,0.461,0.5,0.0,110.0,104.0,,101.0,33.0,86.0,185.0,,0.1,-1.4
Josh Akognon,26.0,3.0,9.0,0.5,0.5,0.5,0.625,,0.625,0.0,0.5,110.0,104.0,139.0,126.0,,117.0,,205.0,1.0,0.7
Chris Wright,23.0,3.0,4.0,0.5,0.5,,0.5,,0.5,0.0,0.0,110.0,104.0,,101.0,,94.0,,,0.0,-0.1
Justin Dentmon,27.0,2.0,4.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,-2.0,-2.1
Team,,,,0.465,0.49200000000000005,0.376,0.509,0.79,0.545,0.23399999999999999,0.235,103.0,102.0,105.0,103.0,105.0,102.0,87.0,97.0,165.6,155.5
League Average,,,,0.45299999999999996,0.483,0.359,0.496,0.753,0.535,0.271,0.243,,,,,,,,,,
