Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,23.0,DEN,NBA,C,8.0,,163.0,4.6,9.5,0.488,0.0,0.0,,4.6,9.5,0.488,3.3,3.3,1.0,2.4,6.4,8.8,3.1,0.4,1.1,3.8,5.5,12.6
1984,24.0,DEN,NBA,C,5.0,,81.0,4.9,8.0,0.611,0.0,0.0,,4.9,8.0,0.611,2.7,3.6,0.75,1.3,9.3,10.7,1.8,1.8,1.3,3.1,8.9,12.4
1985,25.0,DEN,NBA,C,9.0,0.0,118.0,3.4,7.9,0.423,0.0,0.0,,3.4,7.9,0.423,4.3,6.1,0.7,2.4,6.7,9.2,3.7,0.9,1.2,1.5,6.7,11.0
1986,26.0,DEN,NBA,C,10.0,6.0,295.0,5.6,10.5,0.535,0.0,0.0,,5.6,10.5,0.535,2.9,3.7,0.8,4.1,5.9,10.0,1.1,0.5,2.1,2.6,4.5,14.2
1987,27.0,DEN,NBA,C,3.0,0.0,75.0,5.8,8.2,0.706,0.0,0.0,,5.8,8.2,0.706,2.9,4.3,0.667,2.9,5.3,8.2,1.0,0.5,1.0,1.4,4.8,14.4
1988,28.0,DEN,NBA,PF,11.0,11.0,314.0,6.3,10.1,0.625,0.0,0.0,,6.3,10.1,0.625,8.0,9.5,0.843,3.4,5.6,9.1,2.1,0.3,1.1,2.8,5.3,20.6
1989,29.0,DEN,NBA,C,2.0,0.0,36.0,1.0,7.0,0.143,0.0,0.0,,1.0,7.0,0.143,6.0,8.0,0.75,2.0,9.0,11.0,1.0,1.0,1.0,1.0,4.0,8.0
1991,31.0,MIL,NBA,C,3.0,3.0,71.0,4.6,11.7,0.391,0.0,0.5,0.0,4.6,11.2,0.409,5.1,5.6,0.909,2.0,4.1,6.1,1.5,1.5,0.5,3.0,4.1,14.2
1995,35.0,PHO,NBA,C,10.0,0.0,146.0,2.7,7.2,0.379,0.0,0.2,0.0,2.7,6.9,0.393,1.7,2.0,0.875,1.0,3.9,4.9,2.0,0.7,0.7,2.0,9.4,7.2
1996,36.0,MIA,NBA,C,2.0,0.0,17.0,6.4,8.5,0.75,0.0,0.0,,6.4,8.5,0.75,2.1,4.2,0.5,4.2,4.2,8.5,0.0,0.0,0.0,4.2,2.1,14.8
1997,37.0,ORL,NBA,PF,5.0,2.0,92.0,3.5,9.0,0.391,0.0,0.0,,3.5,9.0,0.391,1.6,1.6,1.0,1.6,3.1,4.7,2.0,0.8,0.4,1.6,6.3,8.6
1999,39.0,ORL,NBA,C,1.0,0.0,8.0,0.0,4.5,0.0,0.0,0.0,,0.0,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
