Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,22,1193,ORL,Orlando Magic,Matt Harpring,"May 31, 1976",22.0,NBA,SF,50.0,22.0,1114.0,148.0,320.0,0.46,10.0,25.0,0.4,138.0,295.0,0.47,0.48,102.0,143.0,0.71,88.0,126.0,214.0,45.0,30.0,6.0,73.0,112.0,408.0
2000,22,1193,ORL,Orlando Magic,Matt Harpring,"May 31, 1976",23.0,NBA,SF,4.0,0.0,63.0,4.0,17.0,0.24,2.0,2.0,1.0,2.0,15.0,0.13,0.29,6.0,7.0,0.86,5.0,7.0,12.0,8.0,5.0,1.0,1.0,7.0,16.0
2001,6,1193,CLE,Cleveland Cavaliers,Matt Harpring,"May 31, 1976",24.0,NBA,SG,56.0,55.0,1615.0,238.0,524.0,0.45,13.0,52.0,0.25,225.0,472.0,0.48,0.47,134.0,165.0,0.81,90.0,152.0,242.0,102.0,42.0,17.0,90.0,161.0,623.0
2002,23,1193,PHI,Philadelphia 76Ers,Matt Harpring,"May 31, 1976",25.0,NBA,SF,81.0,81.0,2541.0,386.0,838.0,0.46,21.0,69.0,0.3,365.0,769.0,0.48,0.47,165.0,222.0,0.74,203.0,370.0,573.0,107.0,70.0,5.0,127.0,201.0,958.0
2003,29,1193,UTA,Utah Jazz,Matt Harpring,"May 31, 1976",26.0,NBA,SF,78.0,69.0,2557.0,521.0,1020.0,0.51,66.0,160.0,0.41,455.0,860.0,0.53,0.54,262.0,331.0,0.79,190.0,324.0,514.0,133.0,73.0,17.0,160.0,217.0,1370.0
2004,29,1193,UTA,Utah Jazz,Matt Harpring,"May 31, 1976",27.0,NBA,SF,31.0,31.0,1134.0,193.0,410.0,0.47,8.0,33.0,0.24,185.0,377.0,0.49,0.48,108.0,157.0,0.69,91.0,156.0,247.0,63.0,22.0,2.0,65.0,102.0,502.0
2005,29,1193,UTA,Utah Jazz,Matt Harpring,"May 31, 1976",28.0,NBA,SF,78.0,55.0,2584.0,418.0,855.0,0.49,9.0,43.0,0.21,409.0,812.0,0.5,0.49,245.0,315.0,0.78,196.0,284.0,480.0,142.0,70.0,16.0,133.0,250.0,1090.0
2006,29,1193,UTA,Utah Jazz,Matt Harpring,"May 31, 1976",29.0,NBA,SF,71.0,32.0,1944.0,322.0,678.0,0.48,14.0,39.0,0.36,308.0,639.0,0.48,0.48,227.0,313.0,0.72,158.0,210.0,368.0,98.0,59.0,14.0,109.0,202.0,885.0
2007,29,1193,UTA,Utah Jazz,Matt Harpring,"May 31, 1976",30.0,NBA,SF,77.0,2.0,1965.0,322.0,656.0,0.49,13.0,39.0,0.33,309.0,617.0,0.5,0.5,237.0,309.0,0.77,117.0,236.0,353.0,99.0,52.0,11.0,118.0,232.0,894.0
2008,29,1193,UTA,Utah Jazz,Matt Harpring,"May 31, 1976",31.0,NBA,SF,76.0,0.0,1374.0,237.0,474.0,0.5,2.0,10.0,0.2,235.0,464.0,0.51,0.5,146.0,205.0,0.71,96.0,144.0,240.0,82.0,45.0,14.0,95.0,162.0,622.0
2009,29,1193,UTA,Utah Jazz,Matt Harpring,"May 31, 1976",32.0,NBA,SG,63.0,2.0,693.0,111.0,241.0,0.46,0.0,2.0,0.0,111.0,239.0,0.46,0.46,55.0,72.0,0.76,47.0,76.0,123.0,28.0,29.0,9.0,29.0,102.0,277.0
