SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1995,7,DAL,1,Scott Brooks,PG,5-11,165,1965-07-31,US,6,"TCU, University of California, Irvine"
1995,7,DAL,43,Terry Davis,PF,6-9,225,1967-06-17,US,5,Virginia Union University
1995,7,DAL,7,Tony Dumas,SG,6-6,190,1972-08-25,US,R,Missouri-Kansas City
1995,7,DAL,30,Lucious Harris,SG,6-5,190,1970-12-18,US,1,Cal State Long Beach
1995,7,DAL,35,Donald Hodge,C,7-0,230,1969-02-25,US,3,Temple
1995,7,DAL,24,Jim Jackson,SG,6-6,220,1970-10-14,US,2,Ohio State
1995,7,DAL,54,Popeye Jones,PF,6-8,250,1970-06-17,US,1,Murray State
1995,7,DAL,5,Jason Kidd,PG,6-4,205,1973-03-23,US,R,California
1995,7,DAL,32,Jamal Mashburn,SF,6-8,240,1972-11-29,US,1,Kentucky
1995,7,DAL,21,George McCloud,SF,6-6,205,1967-05-27,US,4,Florida State
1995,7,DAL,34,Doug Smith,PF,6-10,220,1969-09-17,US,3,Missouri
1995,7,DAL,42,Roy Tarpley,C,6-11,230,1964-11-28,US,5,Michigan
1995,7,DAL,20,Morlon Wiley,PG,6-4,185,1966-09-24,US,6,Cal State Long Beach
1995,7,DAL,44,Lorenzo Williams,C,6-9,200,1969-07-15,US,2,Stetson University
