SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1995,20,NYK,50,Greg Anthony,PG,6-0,176,1967-11-15,US,3,"University of Portland, UNLV"
1995,20,NYK,4,Anthony Bonner,PF,6-8,215,1968-06-08,US,4,Saint Louis
1995,20,NYK,7,Doug Christie,SG,6-6,200,1970-05-09,US,2,Pepperdine
1995,20,NYK,44,Hubert Davis,SG,6-5,183,1970-05-17,US,2,UNC
1995,20,NYK,33,Patrick Ewing,C,7-0,240,1962-08-05,JM,9,Georgetown
1995,20,NYK,35,Ron Grandison,PF,6-6,215,1964-07-09,US,2,"University of California, Irvine, New Orleans"
1995,20,NYK,11,Derek Harper,PG,6-4,185,1961-10-13,US,11,Illinois
1995,20,NYK,40,Greg Kite,C,6-11,250,1961-08-05,US,11,BYU
1995,20,NYK,14,Anthony Mason,PF,6-7,250,1966-12-14,US,5,Tennessee State
1995,20,NYK,34,Charles Oakley,PF,6-8,225,1963-12-18,US,9,Virginia Union University
1995,20,NYK,25,Doc Rivers,PG,6-4,185,1961-10-13,US,11,Marquette
1995,20,NYK,54,Charles Smith,SF,6-10,230,1965-07-16,US,6,Pitt
1995,20,NYK,3,John Starks,SG,6-3,180,1965-08-10,US,5,Oklahoma State
1995,20,NYK,21,Charlie Ward,PG,6-2,190,1970-10-12,US,R,Florida State
1995,20,NYK,32,Herb Williams,C,6-10,242,1958-02-16,US,13,Ohio State
1995,20,NYK,2,Monty Williams,SF,6-8,225,1971-10-08,US,R,Notre Dame
