Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,20,1408,NYK,New York Knicks,22.0,NBA,PG,4.0,4.0,171.0,4.6,12.6,0.37,1.1,2.5,0.42,3.6,10.1,0.35,1.7,2.3,0.73,1.3,2.7,4.0,8.2,2.1,0.0,2.9,2.7,12.0
1989,20,1408,NYK,New York Knicks,23.0,NBA,PG,9.0,9.0,336.0,5.5,10.7,0.51,1.2,3.0,0.39,4.3,7.7,0.56,2.0,3.0,0.68,0.7,2.6,3.3,9.7,1.1,0.3,3.0,1.0,14.1
1990,20,1408,NYK,New York Knicks,24.0,NBA,PG,9.0,0.0,81.0,5.8,13.8,0.42,0.0,0.9,0.0,5.8,12.9,0.45,3.6,4.9,0.73,0.4,1.8,2.2,9.3,0.9,0.0,3.1,2.2,15.1
1991,20,1408,NYK,New York Knicks,25.0,NBA,PG,3.0,0.0,36.0,1.0,3.0,0.33,0.0,0.0,,1.0,3.0,0.33,0.0,0.0,,0.0,0.0,0.0,8.0,1.0,1.0,5.0,1.0,2.0
1992,20,1408,NYK,New York Knicks,26.0,NBA,PG,12.0,12.0,368.0,3.6,9.0,0.4,0.4,2.1,0.19,3.2,6.9,0.46,2.2,2.6,0.82,1.2,1.5,2.6,8.4,1.0,0.0,2.9,2.5,9.8
1993,13,1408,LAC,Los Angeles Clippers,27.0,NBA,PG,5.0,5.0,188.0,5.4,12.3,0.44,0.2,0.4,0.5,5.2,11.9,0.44,3.6,4.2,0.86,1.5,4.0,5.6,7.3,1.5,0.2,2.5,1.5,14.6
1995,12,1408,IND,Indiana Pacers,29.0,NBA,PG,17.0,17.0,554.0,3.8,8.4,0.45,1.0,2.6,0.4,2.8,5.8,0.48,2.2,3.0,0.74,1.8,4.0,5.8,7.9,1.0,0.0,2.7,2.2,10.9
1996,12,1408,IND,Indiana Pacers,30.0,NBA,PG,5.0,5.0,186.0,3.5,9.9,0.35,0.8,3.5,0.22,2.7,6.4,0.42,2.5,3.3,0.76,0.6,4.3,4.8,5.8,1.2,0.0,2.5,1.7,10.3
1998,12,1408,IND,Indiana Pacers,32.0,NBA,PG,16.0,16.0,494.0,3.9,9.3,0.42,1.0,2.7,0.38,2.8,6.6,0.43,2.0,2.5,0.79,1.3,4.0,5.3,9.7,1.7,0.0,3.4,2.0,10.7
1999,12,1408,IND,Indiana Pacers,33.0,NBA,PG,13.0,13.0,451.0,4.1,8.2,0.5,1.1,2.7,0.41,3.0,5.5,0.54,2.4,3.4,0.71,1.1,3.6,4.7,8.9,1.1,0.1,2.8,2.6,11.7
2001,20,1408,NYK,New York Knicks,35.0,NBA,PG,5.0,5.0,156.0,4.6,9.2,0.5,0.5,1.8,0.25,4.2,7.4,0.56,0.7,0.7,1.0,0.7,5.3,6.0,6.0,1.8,0.0,2.3,1.4,10.4
2003,29,1408,UTA,Utah Jazz,37.0,NBA,PG,5.0,0.0,83.0,6.5,13.0,0.5,2.2,3.9,0.56,4.3,9.1,0.48,0.4,0.4,1.0,0.9,1.3,2.2,6.9,1.3,0.0,1.7,4.8,15.6
2004,11,1408,HOU,Houston Rockets,38.0,NBA,PG,5.0,0.0,38.0,0.9,5.7,0.17,0.0,2.8,0.0,0.9,2.8,0.33,0.0,0.0,,0.0,2.8,2.8,4.7,1.9,0.0,1.9,0.9,1.9
