Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988,22.0,NYK,NBA,PG,4.0,4.0,171.0,4.6,12.6,0.367,1.1,2.5,0.417,3.6,10.1,0.354,1.7,2.3,0.727,1.3,2.7,4.0,8.2,2.1,0.0,2.9,2.7,12.0
1989,23.0,NYK,NBA,PG,9.0,9.0,336.0,5.5,10.7,0.51,1.2,3.0,0.393,4.3,7.7,0.556,2.0,3.0,0.679,0.7,2.6,3.3,9.7,1.1,0.3,3.0,1.0,14.1
1990,24.0,NYK,NBA,PG,9.0,0.0,81.0,5.8,13.8,0.419,0.0,0.9,0.0,5.8,12.9,0.448,3.6,4.9,0.727,0.4,1.8,2.2,9.3,0.9,0.0,3.1,2.2,15.1
1991,25.0,NYK,NBA,PG,3.0,0.0,36.0,1.0,3.0,0.333,0.0,0.0,,1.0,3.0,0.333,0.0,0.0,,0.0,0.0,0.0,8.0,1.0,1.0,5.0,1.0,2.0
1992,26.0,NYK,NBA,PG,12.0,12.0,368.0,3.6,9.0,0.402,0.4,2.1,0.19,3.2,6.9,0.465,2.2,2.6,0.815,1.2,1.5,2.6,8.4,1.0,0.0,2.9,2.5,9.8
1993,27.0,LAC,NBA,PG,5.0,5.0,188.0,5.4,12.3,0.438,0.2,0.4,0.5,5.2,11.9,0.435,3.6,4.2,0.864,1.5,4.0,5.6,7.3,1.5,0.2,2.5,1.5,14.6
1995,29.0,IND,NBA,PG,17.0,17.0,554.0,3.8,8.4,0.454,1.0,2.6,0.4,2.8,5.8,0.478,2.2,3.0,0.739,1.8,4.0,5.8,7.9,1.0,0.0,2.7,2.2,10.9
1996,30.0,IND,NBA,PG,5.0,5.0,186.0,3.5,9.9,0.353,0.8,3.5,0.222,2.7,6.4,0.424,2.5,3.3,0.765,0.6,4.3,4.8,5.8,1.2,0.0,2.5,1.7,10.3
1998,32.0,IND,NBA,PG,16.0,16.0,494.0,3.9,9.3,0.417,1.0,2.7,0.378,2.8,6.6,0.433,2.0,2.5,0.794,1.3,4.0,5.3,9.7,1.7,0.0,3.4,2.0,10.7
1999,33.0,IND,NBA,PG,13.0,13.0,451.0,4.1,8.2,0.495,1.1,2.7,0.412,3.0,5.5,0.536,2.4,3.4,0.714,1.1,3.6,4.7,8.9,1.1,0.1,2.8,2.6,11.7
2001,35.0,NYK,NBA,PG,5.0,5.0,156.0,4.6,9.2,0.5,0.5,1.8,0.25,4.2,7.4,0.563,0.7,0.7,1.0,0.7,5.3,6.0,6.0,1.8,0.0,2.3,1.4,10.4
2003,37.0,UTA,NBA,PG,5.0,0.0,83.0,6.5,13.0,0.5,2.2,3.9,0.556,4.3,9.1,0.476,0.4,0.4,1.0,0.9,1.3,2.2,6.9,1.3,0.0,1.7,4.8,15.6
2004,38.0,HOU,NBA,PG,5.0,0.0,38.0,0.9,5.7,0.167,0.0,2.8,0.0,0.9,2.8,0.333,0.0,0.0,,0.0,2.8,2.8,4.7,1.9,0.0,1.9,0.9,1.9
