Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,22.0,PHI,NBA,SF,82.0,82.0,2654.0,9.1,19.3,0.469,0.0,0.1,0.25,9.1,19.3,0.47,5.3,7.5,0.713,3.3,7.5,10.8,2.7,1.6,1.2,3.2,3.5,23.5,,102.0,110.0
1994,23.0,PHI,NBA,SF,82.0,82.0,3147.0,9.6,19.9,0.483,0.1,0.3,0.235,9.5,19.6,0.487,4.8,6.9,0.693,4.0,9.2,13.3,3.1,1.6,1.8,3.1,2.4,24.0,,105.0,107.0
1995,24.0,PHI,NBA,SF,76.0,76.0,2991.0,9.6,21.8,0.439,0.1,0.4,0.19,9.5,21.5,0.443,5.0,6.6,0.751,2.5,6.7,9.3,3.8,2.0,1.2,3.4,3.4,24.2,,101.0,109.0
1996,25.0,PHI,NBA,SF,78.0,75.0,3096.0,8.3,17.1,0.484,0.0,0.0,0.0,8.3,17.0,0.485,5.3,7.2,0.746,4.0,8.7,12.7,2.7,1.9,1.8,3.0,3.6,21.9,,108.0,110.0
1997,26.0,PHI,NBA,SF,82.0,82.0,2949.0,6.8,13.9,0.491,0.0,0.1,0.167,6.8,13.8,0.493,3.5,4.8,0.738,3.7,7.9,11.6,2.4,1.3,1.5,2.3,3.2,17.1,,111.0,111.0
1998,27.0,TOT,NBA,PF,79.0,49.0,2325.0,6.1,13.8,0.441,0.0,0.0,,6.1,13.8,0.441,4.5,6.3,0.722,4.5,9.0,13.5,2.0,1.9,1.7,2.7,4.4,16.7,,103.0,103.0
1998,27.0,PHI,NBA,PF,48.0,18.0,1290.0,5.8,13.6,0.426,0.0,0.0,,5.8,13.6,0.426,5.1,7.2,0.707,4.5,9.3,13.8,1.6,1.8,2.1,2.8,4.4,16.7,,102.0,103.0
1998,27.0,GSW,NBA,PF,31.0,31.0,1035.0,6.4,14.0,0.458,0.0,0.0,,6.4,14.0,0.458,3.9,5.2,0.748,4.5,8.6,13.1,2.5,2.1,1.1,2.5,4.4,16.8,,105.0,103.0
1999,28.0,MIA,NBA,SF,49.0,3.0,1040.0,7.7,14.4,0.534,0.0,0.0,,7.7,14.4,0.534,6.3,7.8,0.804,3.9,9.3,13.2,1.9,1.5,0.9,3.3,5.8,21.6,,113.0,98.0
2001,30.0,CLE,NBA,PF,82.0,82.0,2774.0,6.6,13.1,0.501,0.0,0.0,,6.6,13.1,0.501,4.4,5.5,0.79,4.2,10.9,15.1,2.0,1.6,2.0,2.1,3.2,17.5,,114.0,101.0
2002,31.0,NYK,NBA,PF,56.0,41.0,1728.0,5.9,14.0,0.418,0.0,0.0,,5.9,14.0,0.418,3.6,4.5,0.795,4.6,9.6,14.2,1.9,1.1,1.5,1.5,4.1,15.3,,106.0,104.0
2003,32.0,NYK,NBA,PF,79.0,19.0,2024.0,4.9,10.8,0.449,0.0,0.0,,4.9,10.8,0.449,3.9,5.1,0.768,5.6,10.1,15.7,1.8,1.8,0.9,1.6,4.5,13.6,,114.0,103.0
2004,33.0,TOT,NBA,PF,52.0,1.0,868.0,6.5,13.2,0.493,0.0,0.1,0.0,6.5,13.2,0.495,3.3,4.5,0.736,4.6,8.1,12.8,1.9,1.9,0.9,2.2,4.7,16.4,,109.0,99.0
2004,33.0,NYK,NBA,PF,15.0,1.0,216.0,4.5,9.9,0.45,0.0,0.0,,4.5,9.9,0.45,4.5,4.7,0.947,3.5,8.9,12.4,3.2,2.0,0.5,2.2,4.7,13.4,,114.0,102.0
2004,33.0,HOU,NBA,PF,37.0,0.0,652.0,7.2,14.3,0.503,0.0,0.1,0.0,7.2,14.3,0.506,2.9,4.4,0.66,5.0,7.9,12.9,1.4,1.8,1.1,2.2,4.7,17.4,,108.0,98.0
2005,34.0,HOU,NBA,PF,40.0,18.0,525.0,4.8,11.7,0.412,0.0,0.0,,4.8,11.7,0.412,3.0,3.6,0.829,3.6,9.0,12.6,1.8,0.9,0.6,1.5,7.6,12.7,,104.0,102.0
