Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,23,3047,PHI,Philadelphia 76Ers,Clarence Weatherspoon,"September 8, 1970",22.0,NBA,SF,82.0,82.0,2654.0,9.1,19.3,0.47,0.0,0.1,0.25,9.1,19.3,0.47,5.3,7.5,0.71,3.3,7.5,10.8,2.7,1.6,1.2,3.2,3.5,23.5,,102.0,110.0
1994,23,3047,PHI,Philadelphia 76Ers,Clarence Weatherspoon,"September 8, 1970",23.0,NBA,SF,82.0,82.0,3147.0,9.6,19.9,0.48,0.1,0.3,0.24,9.5,19.6,0.49,4.8,6.9,0.69,4.0,9.2,13.3,3.1,1.6,1.8,3.1,2.4,24.0,,105.0,107.0
1995,23,3047,PHI,Philadelphia 76Ers,Clarence Weatherspoon,"September 8, 1970",24.0,NBA,SF,76.0,76.0,2991.0,9.6,21.8,0.44,0.1,0.4,0.19,9.5,21.5,0.44,5.0,6.6,0.75,2.5,6.7,9.3,3.8,2.0,1.2,3.4,3.4,24.2,,101.0,109.0
1996,23,3047,PHI,Philadelphia 76Ers,Clarence Weatherspoon,"September 8, 1970",25.0,NBA,SF,78.0,75.0,3096.0,8.3,17.1,0.48,0.0,0.0,0.0,8.3,17.0,0.48,5.3,7.2,0.75,4.0,8.7,12.7,2.7,1.9,1.8,3.0,3.6,21.9,,108.0,110.0
1997,23,3047,PHI,Philadelphia 76Ers,Clarence Weatherspoon,"September 8, 1970",26.0,NBA,SF,82.0,82.0,2949.0,6.8,13.9,0.49,0.0,0.1,0.17,6.8,13.8,0.49,3.5,4.8,0.74,3.7,7.9,11.6,2.4,1.3,1.5,2.3,3.2,17.1,,111.0,111.0
1998,31,3047,TOT,Total After Trade,Clarence Weatherspoon,"September 8, 1970",27.0,NBA,PF,79.0,49.0,2325.0,6.1,13.8,0.44,0.0,0.0,,6.1,13.8,0.44,4.5,6.3,0.72,4.5,9.0,13.5,2.0,1.9,1.7,2.7,4.4,16.7,,103.0,103.0
1998,23,3047,PHI,Philadelphia 76Ers,Clarence Weatherspoon,"September 8, 1970",27.0,NBA,PF,48.0,18.0,1290.0,5.8,13.6,0.43,0.0,0.0,,5.8,13.6,0.43,5.1,7.2,0.71,4.5,9.3,13.8,1.6,1.8,2.1,2.8,4.4,16.7,,102.0,103.0
1998,10,3047,GSW,Golden State Warriors,Clarence Weatherspoon,"September 8, 1970",27.0,NBA,PF,31.0,31.0,1035.0,6.4,14.0,0.46,0.0,0.0,,6.4,14.0,0.46,3.9,5.2,0.75,4.5,8.6,13.1,2.5,2.1,1.1,2.5,4.4,16.8,,105.0,103.0
1999,16,3047,MIA,Miami Heat,Clarence Weatherspoon,"September 8, 1970",28.0,NBA,SF,49.0,3.0,1040.0,7.7,14.4,0.53,0.0,0.0,,7.7,14.4,0.53,6.3,7.8,0.8,3.9,9.3,13.2,1.9,1.5,0.9,3.3,5.8,21.6,,113.0,98.0
2000,16,3047,MIA,Miami Heat,Clarence Weatherspoon,"September 8, 1970",29.0,NBA,PF,78.0,2.0,1615.0,7.1,13.9,0.51,0.0,0.0,,7.1,13.9,0.51,4.5,6.1,0.74,4.2,10.6,14.9,3.1,1.7,1.6,3.3,5.5,18.7,,108.0,98.0
