SEASON,TEAM ID,TEAM,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,27,SAS,San Antonio Spurs,82,19755,42.8,85.9,0.5,0.6,2.3,0.25,42.2,83.6,0.5,22.5,28.1,0.8,12.8,27.9,40.7,25.8,8.6,3.7,17.6,23.3,108.6
1980,14,LAL,Los Angeles Lakers,82,19880,45.2,85.5,0.53,0.2,1.2,0.2,45.0,84.3,0.53,18.8,24.3,0.78,12.6,30.8,43.4,28.0,9.0,6.3,19.0,20.7,109.5
1980,6,CLE,Cleveland Cavaliers,82,19930,43.4,91.7,0.47,0.4,2.1,0.19,43.0,89.5,0.48,19.4,25.1,0.77,14.9,27.1,42.0,24.0,8.7,3.9,15.6,22.0,106.7
1980,20,NYK,New York Knicks,82,19780,43.3,87.4,0.5,0.5,2.2,0.22,42.8,85.2,0.5,19.3,25.9,0.75,14.1,26.2,40.3,25.8,10.0,5.2,18.4,24.7,106.5
1980,2,BOS,Boston Celtics,82,19880,42.6,86.9,0.49,1.9,5.0,0.38,40.6,81.9,0.5,22.4,28.8,0.78,14.4,28.9,43.3,25.9,9.5,3.6,18.1,23.2,109.4
1980,12,IND,Indiana Pacers,82,19855,42.1,89.0,0.47,1.0,3.6,0.28,41.1,85.3,0.48,20.3,27.0,0.75,16.2,26.9,43.1,24.9,10.4,6.1,17.6,22.8,105.5
1980,24,PHO,Phoenix Suns,82,19755,41.4,83.8,0.49,0.8,3.2,0.24,40.6,80.6,0.5,22.1,28.6,0.77,12.4,28.5,40.9,26.5,10.5,4.0,18.9,21.5,105.6
1980,11,HOU,Houston Rockets,82,19930,42.8,89.2,0.48,1.2,4.5,0.27,41.6,84.7,0.49,21.2,27.7,0.77,16.6,26.4,43.0,25.6,9.3,4.4,18.6,22.9,108.1
1980,17,MIL,Milwaukee Bucks,82,19805,43.6,89.3,0.49,0.6,1.8,0.32,43.0,87.5,0.49,19.0,24.9,0.76,14.7,28.3,43.1,26.9,9.2,6.0,17.7,22.9,106.8
1980,23,PHI,Philadelphia 76Ers,82,19855,41.3,84.0,0.49,0.3,1.5,0.22,41.0,82.5,0.5,22.0,28.5,0.77,13.9,30.9,44.8,26.1,9.3,7.7,20.0,21.8,105.0
1980,9,DET,Detroit Pistons,82,19780,41.3,86.0,0.48,0.6,2.5,0.26,40.6,83.6,0.49,18.0,24.3,0.74,13.9,27.4,41.2,22.1,8.9,6.4,19.7,23.4,101.2
1980,21,SEA,Seattle Supersonics,82,19830,42.3,89.9,0.47,0.7,2.2,0.31,41.5,87.7,0.47,20.6,26.8,0.77,16.4,30.3,46.7,24.3,8.9,5.1,17.8,22.2,105.8
1980,3,NJN,New Jersey Nets,82,19805,39.5,85.7,0.46,1.0,3.4,0.28,38.5,82.3,0.47,21.5,27.5,0.78,14.0,29.0,43.0,23.9,9.9,6.6,19.4,24.9,101.5
1980,8,DEN,Denver Nuggets,82,19830,40.3,87.0,0.46,1.0,3.0,0.32,39.4,84.0,0.47,21.8,29.6,0.74,15.3,29.4,44.7,24.2,8.7,4.7,17.9,22.3,103.4
1980,26,KCK,Kansas City Kings,82,19805,42.1,87.9,0.48,0.3,1.3,0.22,41.8,86.6,0.48,19.6,26.4,0.74,13.9,28.5,42.5,24.9,10.1,4.2,16.9,25.1,104.0
1980,13,SDC,San Diego Clippers,82,19755,42.2,89.8,0.47,2.1,6.5,0.33,40.1,83.3,0.48,19.1,26.0,0.74,15.5,27.7,43.2,20.2,8.0,3.5,17.3,22.7,105.7
1980,5,CHI,Chicago Bulls,82,19905,39.8,82.2,0.48,0.8,3.3,0.26,39.0,78.9,0.49,23.9,30.7,0.78,13.2,29.2,42.4,25.5,8.3,4.6,19.9,25.4,104.3
1980,30,WAB,Washington Bullets,82,19880,42.0,91.7,0.46,0.9,2.8,0.31,41.2,88.9,0.46,18.3,24.1,0.76,15.7,32.0,47.7,25.9,6.2,5.2,16.2,22.3,103.2
1980,1,ALT,Atlanta Hawks,82,19780,40.0,86.2,0.46,0.2,0.9,0.17,39.9,85.3,0.47,25.0,32.5,0.77,16.8,29.5,46.3,23.5,9.6,6.6,18.3,28.1,105.2
1980,10,GSW,Golden State Warriors,82,19880,42.4,87.9,0.48,0.3,1.5,0.22,42.0,86.4,0.49,17.0,23.0,0.74,13.9,29.3,43.1,24.4,9.4,4.1,17.9,25.0,102.0
1980,25,POR,Portland Trail Blazers,82,19780,42.0,88.2,0.48,0.3,1.6,0.2,41.6,86.6,0.48,19.2,25.9,0.74,15.9,29.6,45.6,23.4,8.7,5.8,19.1,24.1,103.4
1980,29,UTA,Utah Jazz,82,19805,42.0,84.7,0.5,0.7,2.3,0.32,41.3,82.4,0.5,19.5,24.1,0.81,12.0,29.3,41.3,24.9,8.1,4.5,19.2,24.9,104.2
