Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,10,208,GSW,Golden State Warriors,21.0,NBA,SG,33.0,0.0,7.3,1.1,2.8,0.39,0.5,1.2,0.39,0.6,1.6,0.38,0.47,0.2,0.3,0.78,0.1,0.3,0.4,0.5,0.2,0.0,0.4,0.5,2.9
2009,10,208,GSW,Golden State Warriors,22.0,NBA,SG,42.0,23.0,21.0,3.3,7.5,0.44,1.2,3.1,0.4,2.1,4.4,0.47,0.52,1.0,1.2,0.77,0.2,1.5,1.7,2.1,0.9,0.0,1.4,1.7,8.9
2010,28,208,TOR,Toronto Raptors,23.0,NBA,SG,66.0,1.0,17.0,2.3,5.7,0.41,0.9,2.4,0.38,1.4,3.3,0.42,0.48,1.5,1.8,0.84,0.2,1.2,1.4,1.3,0.6,0.1,0.9,1.2,7.1
2011,19,208,NOH,New Orleans Hornets,24.0,NBA,SG,80.0,69.0,24.5,3.8,8.6,0.44,1.7,4.1,0.41,2.1,4.6,0.46,0.53,1.2,1.6,0.78,0.2,1.7,1.9,1.2,0.5,0.1,1.0,1.8,10.5
2012,19,208,NOH,New Orleans Hornets,25.0,NBA,SG,66.0,55.0,29.8,4.3,10.4,0.42,1.6,4.3,0.38,2.7,6.1,0.44,0.5,1.5,2.0,0.78,0.3,2.3,2.6,1.5,0.7,0.1,1.0,1.7,11.8
2013,5,208,CHI,Charlotte Bobcats,26.0,NBA,SG,73.0,27.0,25.8,3.3,8.4,0.4,1.1,3.0,0.36,2.2,5.3,0.42,0.46,1.9,2.3,0.84,0.2,1.7,1.9,2.0,0.6,0.1,1.1,1.9,9.6
2014,27,208,SAS,San Antonio Spurs,27.0,NBA,SF,80.0,25.0,25.2,4.2,8.7,0.48,1.6,3.7,0.43,2.6,5.0,0.52,0.58,1.4,1.6,0.85,0.2,2.6,2.8,2.2,0.6,0.1,1.2,1.6,11.4
2015,27,208,SAS,San Antonio Spurs,28.0,NBA,SG,62.0,9.0,22.4,3.2,7.6,0.42,1.4,3.7,0.37,1.8,3.9,0.47,0.52,1.4,1.6,0.85,0.4,2.1,2.5,1.5,0.5,0.0,1.0,1.4,9.2
2016,26,208,SAC,Sacramento Kings,29.0,NBA,SG,68.0,7.0,24.6,3.6,9.3,0.39,1.3,4.4,0.31,2.3,5.0,0.46,0.46,1.7,2.0,0.83,0.1,1.6,1.7,1.9,0.5,0.0,1.2,1.3,10.2
2017,4,208,CHO,Charlotte Hornets,30.0,NBA,SG,74.0,0.0,24.0,3.6,8.3,0.43,1.4,3.8,0.36,2.2,4.5,0.49,0.51,2.0,2.3,0.89,0.2,2.2,2.4,2.0,0.6,0.1,0.9,1.2,10.5
2018,31,208,TOT,Total After Trade,31.0,NBA,SG,80.0,2.0,24.3,4.2,9.6,0.44,1.9,4.9,0.38,2.4,4.6,0.51,0.54,1.9,2.0,0.91,0.3,1.6,1.9,1.9,0.8,0.2,1.2,1.1,12.1
2018,1,208,ATL,Atlanta Hawks,31.0,NBA,SG,52.0,1.0,23.3,3.8,9.3,0.41,1.8,4.8,0.37,2.1,4.6,0.45,0.5,1.9,2.1,0.93,0.3,1.7,1.9,2.0,0.9,0.1,1.0,0.8,11.4
2018,23,208,PHI,Philadelphia 76Ers,31.0,NBA,SG,28.0,1.0,26.3,4.9,10.0,0.5,2.0,5.3,0.38,2.9,4.7,0.62,0.6,1.7,1.9,0.87,0.2,1.6,1.8,1.6,0.7,0.3,1.4,1.8,13.6
2019,27,208,SAS,San Antonio Spurs,32.0,NBA,SG,79.0,1.0,23.0,3.6,8.7,0.41,1.9,5.0,0.37,1.7,3.7,0.47,0.52,1.4,1.6,0.9,0.2,2.3,2.5,1.7,0.4,0.1,0.9,1.5,10.5
2020,27,208,SAS,San Antonio Spurs,33.0,NBA,SG,57.0,0.0,15.5,2.2,5.5,0.39,1.2,3.1,0.38,1.0,2.4,0.41,0.5,0.8,1.0,0.83,0.1,1.6,1.7,1.2,0.2,0.0,0.3,0.8,6.3
