Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1971-72,22.0,POR,NBA,PF,82.0,,3245.0,784.0,1837.0,0.427,,,,784.0,1837.0,0.427,0.427,441.0,621.0,0.71,,,943.0,350.0,,,,186.0,2009.0,,0.0
1972-73,23.0,POR,NBA,PF,80.0,,3152.0,761.0,1684.0,0.452,,,,761.0,1684.0,0.452,0.452,384.0,531.0,0.723,,,870.0,440.0,,,,253.0,1906.0,,4.0
1973-74,24.0,POR,NBA,PF,75.0,,2853.0,685.0,1492.0,0.459,,,,685.0,1492.0,0.459,0.459,314.0,412.0,0.762,196.0,488.0,684.0,326.0,90.0,63.0,,214.0,1684.0,,2.0
1974-75,25.0,POR,NBA,PF,82.0,,3162.0,692.0,1391.0,0.497,,,,692.0,1391.0,0.497,0.497,394.0,558.0,0.706,231.0,646.0,877.0,287.0,108.0,80.0,,289.0,1778.0,,0.0
1975-76,26.0,POR,NBA,PF,79.0,,3044.0,580.0,1201.0,0.483,,,,580.0,1201.0,0.483,0.483,345.0,512.0,0.674,245.0,467.0,712.0,244.0,77.0,53.0,,250.0,1505.0,,1.0
1976-77,27.0,BOS,NBA,PF,82.0,,2642.0,464.0,1012.0,0.458,,,,464.0,1012.0,0.458,0.458,310.0,464.0,0.668,268.0,556.0,824.0,169.0,64.0,61.0,,331.0,1238.0,,0.0
1977-78,28.0,BOS,NBA,PF,81.0,,2413.0,433.0,927.0,0.467,,,,433.0,927.0,0.467,0.467,217.0,329.0,0.66,223.0,450.0,673.0,171.0,67.0,46.0,226.0,318.0,1083.0,,0.0
1978-79,29.0,SDC,NBA,PF,79.0,,2022.0,312.0,676.0,0.462,,,,312.0,676.0,0.462,0.462,147.0,226.0,0.65,159.0,246.0,405.0,126.0,70.0,36.0,180.0,274.0,771.0,,0.0
1979-80,30.0,SDC,NBA,PF,71.0,,2146.0,210.0,496.0,0.423,0.0,1.0,0.0,210.0,495.0,0.424,0.423,83.0,152.0,0.546,138.0,271.0,409.0,213.0,76.0,52.0,167.0,241.0,503.0,,0.0
1980-81,31.0,SDC,NBA,PF,49.0,,1083.0,125.0,286.0,0.437,0.0,1.0,0.0,125.0,285.0,0.439,0.437,76.0,150.0,0.507,79.0,144.0,223.0,111.0,40.0,40.0,94.0,168.0,326.0,,0.0
