Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,19,NOH,New Orleans Hornets,Jamal Mashburn,30,4,4,40.5,8.5,19.8,0.43,1.5,3.8,0.4,7.0,16.0,0.44,0.47,6.3,8.8,0.71,0.0,3.5,3.5,5.3,1.0,0.3,2.5,1.0,24.8
2003,19,NOH,New Orleans Hornets,Baron Davis,23,5,5,38.8,7.4,16.6,0.45,2.4,7.0,0.34,5.0,9.6,0.52,0.52,3.2,4.4,0.73,0.8,2.8,3.6,8.4,1.4,0.4,3.0,4.0,20.4
2003,19,NOH,New Orleans Hornets,P.J. Brown,33,6,6,32.2,3.5,7.3,0.48,0.0,0.0,,3.5,7.3,0.48,0.48,3.2,4.2,0.76,3.3,4.3,7.7,1.0,1.2,0.5,0.8,3.7,10.2
2003,19,NOH,New Orleans Hornets,Jamaal Magloire,24,6,6,31.3,3.7,8.2,0.45,0.0,0.0,,3.7,8.2,0.45,0.45,4.2,5.5,0.76,2.8,5.5,8.3,0.3,0.7,1.0,1.5,2.5,11.5
2003,19,NOH,New Orleans Hornets,David Wesley,32,6,6,30.8,4.8,12.0,0.4,2.3,5.7,0.41,2.5,6.3,0.4,0.5,1.2,1.2,1.0,0.2,1.0,1.2,2.2,0.8,0.2,2.5,3.8,13.2
2003,19,NOH,New Orleans Hornets,George Lynch,32,6,3,27.2,3.0,7.0,0.43,0.8,3.0,0.28,2.2,4.0,0.54,0.49,0.2,0.7,0.25,1.7,4.5,6.2,1.7,1.0,0.8,1.3,2.3,7.0
2003,19,NOH,New Orleans Hornets,Stacey Augmon,34,4,0,17.3,1.3,3.8,0.33,0.0,0.0,,1.3,3.8,0.33,0.33,1.8,2.0,0.88,0.3,2.3,2.5,0.8,0.8,0.0,0.8,2.0,4.3
2003,19,NOH,New Orleans Hornets,Robert Traylor,25,6,0,15.7,1.7,3.7,0.46,0.0,0.0,,1.7,3.7,0.46,0.46,0.2,0.7,0.25,1.8,3.2,5.0,0.7,0.5,0.8,1.0,2.8,3.5
2003,19,NOH,New Orleans Hornets,JerA´me MoA¯so,24,4,0,15.0,2.5,4.0,0.62,0.0,0.0,,2.5,4.0,0.62,0.62,0.8,1.0,0.75,2.0,2.0,4.0,1.3,0.0,1.8,1.0,2.3,5.8
2003,19,NOH,New Orleans Hornets,Robert Pack,33,4,0,10.5,1.5,3.3,0.46,0.0,0.0,,1.5,3.3,0.46,0.46,0.8,0.8,1.0,0.0,0.3,0.3,1.0,0.0,0.0,0.3,2.3,3.8
2003,19,NOH,New Orleans Hornets,Kenny Anderson,32,5,0,10.2,0.8,2.4,0.33,0.0,0.0,,0.8,2.4,0.33,0.33,0.6,0.6,1.0,0.0,0.4,0.4,1.8,0.6,0.0,0.8,1.2,2.2
2003,19,NOH,New Orleans Hornets,Courtney Alexander,25,5,0,7.8,1.4,3.2,0.44,0.2,0.2,1.0,1.2,3.0,0.4,0.47,0.6,0.8,0.75,0.4,0.4,0.8,0.2,0.4,0.0,0.2,1.2,3.6
