Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010,20,772,NYK,New York Knicks,23.0,NBA,PG,56.0,12.0,1087.0,5.9,12.9,0.46,2.3,5.8,0.39,3.7,7.2,0.51,1.8,2.3,0.81,1.3,2.3,3.6,3.7,1.4,0.1,1.8,3.8,15.9
2011,20,772,NYK,New York Knicks,24.0,NBA,SG,81.0,9.0,1971.0,5.7,13.8,0.42,2.6,7.0,0.37,3.1,6.8,0.46,1.6,2.0,0.79,1.2,3.3,4.5,4.5,1.6,0.1,1.6,3.2,15.6
2012,20,772,NYK,New York Knicks,25.0,NBA,PG,38.0,9.0,656.0,5.2,15.9,0.32,1.5,6.4,0.23,3.7,9.5,0.39,1.2,1.4,0.85,0.9,3.1,4.0,4.2,1.6,0.1,3.1,3.0,13.0
2013,31,772,TOT,Total After Trade,26.0,NBA,PG,71.0,0.0,1289.0,5.3,13.0,0.4,2.3,6.0,0.38,3.0,7.0,0.42,2.1,2.3,0.9,0.9,2.9,3.9,4.2,2.0,0.1,2.3,4.0,14.9
2013,11,772,HOU,Houston Rockets,26.0,NBA,PG,49.0,0.0,913.0,5.5,13.9,0.4,2.4,6.4,0.38,3.1,7.5,0.41,2.4,2.7,0.88,0.9,2.6,3.5,3.7,1.6,0.1,2.2,4.1,15.7
2013,26,772,SAC,Sacramento Kings,26.0,NBA,PG,22.0,0.0,376.0,4.7,10.9,0.43,2.0,5.2,0.39,2.7,5.7,0.47,1.5,1.5,1.0,1.1,3.5,4.6,5.6,3.0,0.1,2.4,4.0,12.9
2014,31,772,TOT,Total After Trade,27.0,NBA,PG,51.0,17.0,675.0,3.9,10.1,0.38,1.7,5.4,0.3,2.2,4.7,0.48,1.3,1.8,0.74,1.0,3.7,4.6,3.6,1.0,0.3,1.8,4.3,10.8
2014,10,772,GSW,Golden State Warriors,27.0,NBA,PG,24.0,0.0,265.0,4.3,11.7,0.37,2.6,8.0,0.32,1.8,3.7,0.48,0.7,1.1,0.62,0.5,3.0,3.5,2.6,0.8,0.3,2.2,4.6,12.0
2014,16,772,MIA,Miami Heat,27.0,NBA,PG,27.0,17.0,410.0,3.6,9.1,0.39,1.1,3.8,0.28,2.5,5.4,0.48,1.8,2.3,0.77,1.2,4.1,5.4,4.3,1.1,0.3,1.6,4.1,10.0
2015,19,772,NOP,New Orleans Pelicans,28.0,NBA,SG,12.0,0.0,177.0,3.9,10.4,0.37,1.0,3.7,0.28,2.8,6.7,0.42,1.6,2.6,0.62,0.4,4.1,4.5,4.9,2.2,0.8,2.0,4.1,10.4
2016,19,772,NOP,New Orleans Pelicans,29.0,NBA,PG,61.0,18.0,1262.0,5.2,12.7,0.41,2.3,5.8,0.4,2.9,6.9,0.42,2.4,2.8,0.85,0.7,3.4,4.1,4.5,2.0,0.1,1.8,3.7,15.1
2017,15,772,MEM,Memphis Grizzlies,30.0,NBA,PG,24.0,0.0,394.0,3.9,10.7,0.37,0.6,3.8,0.17,3.3,6.9,0.48,2.2,2.6,0.83,1.2,4.4,5.6,5.1,1.6,0.5,1.9,4.6,10.7
