Season,Tm,Player,Rank,Pts Won,Pts Max,Share,Type
1983,SDC,Terry Cummings,1,60.0,74,0.811,ROY
1983,IND,Clark Kellogg,2,11.0,74,0.149,ROY
1983,LAL,James Worthy,3,3.0,74,0.041,ROY
