Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2000,8,DEN,Denver Nuggets,Antonio McDyess,25.0,81.0,2698.0,0.51,0.51,0.0,0.51,0.63,0.54,0.43,0.0,113.0,109.0,,106.0,83.0,103.0,138.0,1.0,69.9,47.3
2000,8,DEN,Denver Nuggets,Nick Van Exel,28.0,79.0,2950.0,0.39,0.42,0.33,0.44,0.82,0.48,0.2,0.33,87.0,89.0,94.0,93.0,109.0,92.0,64.0,198.0,-81.0,-103.8
2000,8,DEN,Denver Nuggets,Raef LaFrentz,23.0,81.0,2435.0,0.45,0.48,0.33,0.48,0.69,0.51,0.27,0.21,99.0,102.0,93.0,100.0,92.0,98.0,87.0,125.0,3.4,-21.7
2000,8,DEN,Denver Nuggets,George McCloud,32.0,78.0,2118.0,0.42,0.45,0.38,0.5,0.82,0.55,0.28,0.44,93.0,96.0,107.0,105.0,109.0,105.0,92.0,266.0,28.9,36.6
2000,8,DEN,Denver Nuggets,Keon Clark,24.0,81.0,1850.0,0.54,0.55,0.12,0.54,0.69,0.57,0.33,0.02,121.0,117.0,35.0,113.0,92.0,110.0,108.0,9.0,68.1,60.9
2000,8,DEN,Denver Nuggets,Ron Mercer,23.0,37.0,1408.0,0.44,0.45,0.38,0.46,0.79,0.5,0.25,0.06,99.0,96.0,109.0,96.0,105.0,96.0,80.0,38.0,-26.3,-31.4
2000,8,DEN,Denver Nuggets,James Posey,23.0,81.0,2052.0,0.43,0.47,0.37,0.51,0.8,0.55,0.28,0.41,96.0,100.0,106.0,106.0,107.0,105.0,91.0,246.0,29.4,32.5
2000,8,DEN,Denver Nuggets,Chris Gatling,32.0,40.0,770.0,0.46,0.49,0.23,0.47,0.74,0.52,0.38,0.14,102.0,105.0,66.0,99.0,99.0,100.0,122.0,83.0,-4.2,1.6
2000,8,DEN,Denver Nuggets,Bryant Stith,29.0,45.0,691.0,0.46,0.52,0.3,0.5,0.83,0.57,0.41,0.3,101.0,111.0,86.0,105.0,111.0,109.0,132.0,177.0,8.3,19.9
2000,8,DEN,Denver Nuggets,Chris Herren,24.0,45.0,597.0,0.36,0.37,0.36,0.46,0.68,0.5,0.32,0.54,81.0,79.0,101.0,96.0,90.0,95.0,105.0,323.0,-4.6,-7.1
2000,8,DEN,Denver Nuggets,Tariq Abdul-Wahad,25.0,15.0,373.0,0.39,0.39,0.5,0.39,0.74,0.45,0.32,0.02,87.0,83.0,142.0,82.0,98.0,86.0,104.0,9.0,-22.3,-22.3
2000,8,DEN,Denver Nuggets,Ryan Bowen,24.0,52.0,589.0,0.39,0.42,0.11,0.4,0.72,0.47,0.45,0.08,88.0,89.0,31.0,83.0,96.0,89.0,147.0,46.0,-18.9,-15.7
2000,8,DEN,Denver Nuggets,Chauncey Billups,23.0,13.0,305.0,0.34,0.45,0.17,0.37,0.84,0.46,0.44,0.41,75.0,96.0,48.0,78.0,112.0,89.0,141.0,243.0,-21.6,-13.9
2000,8,DEN,Denver Nuggets,Popeye Jones,29.0,40.0,330.0,0.42,0.42,0.67,0.43,0.74,0.46,0.18,0.03,94.0,89.0,189.0,90.0,98.0,89.0,59.0,17.0,-9.5,-13.5
2000,8,DEN,Denver Nuggets,Roy Rogers,26.0,40.0,355.0,0.4,0.4,0.0,0.4,0.46,0.42,0.47,0.01,89.0,86.0,,83.0,62.0,80.0,151.0,7.0,-14.2,-21.9
2000,8,DEN,Denver Nuggets,Cory Alexander,26.0,29.0,329.0,0.29,0.3,0.26,0.33,0.77,0.38,0.22,0.36,64.0,64.0,73.0,69.0,103.0,73.0,73.0,214.0,-28.7,-30.6
2000,8,DEN,Denver Nuggets,Johnny Taylor,25.0,1.0,5.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,-1.9,-2.1
2000,8,DEN,Denver Nuggets,Team,,,,0.44,0.47,0.34,0.48,0.72,0.52,0.31,0.22,99.0,101.0,96.0,101.0,96.0,100.0,100.0,134.0,29.4,-30.8
2000,8,DEN,Denver Nuggets,League Average,,,,0.45,0.47,0.35,0.48,0.75,0.52,0.31,0.17,,,,,,,,,,
