Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2000,18,MIN,Minnesota Timberwolves,Kevin Garnett,23.0,81.0,3243.0,0.5,0.5,0.37,0.51,0.76,0.55,0.26,0.05,111.0,108.0,105.0,106.0,102.0,104.0,86.0,32.0,88.6,75.5
2000,18,MIN,Minnesota Timberwolves,Terrell Brandon,29.0,71.0,2587.0,0.47,0.48,0.4,0.49,0.9,0.54,0.2,0.13,104.0,102.0,114.0,103.0,120.0,102.0,65.0,76.0,28.5,26.7
2000,18,MIN,Minnesota Timberwolves,Malik Sealy,29.0,82.0,2392.0,0.48,0.48,0.29,0.48,0.81,0.53,0.28,0.04,106.0,104.0,81.0,101.0,108.0,101.0,91.0,27.0,6.1,13.1
2000,18,MIN,Minnesota Timberwolves,Wally Szczerbiak,22.0,73.0,2171.0,0.51,0.53,0.36,0.53,0.83,0.57,0.24,0.12,114.0,114.0,102.0,111.0,110.0,109.0,78.0,70.0,72.2,71.4
2000,18,MIN,Minnesota Timberwolves,Anthony Peeler,30.0,82.0,2073.0,0.44,0.49,0.33,0.49,0.8,0.52,0.15,0.35,97.0,105.0,94.0,103.0,106.0,99.0,49.0,211.0,23.7,-4.2
2000,18,MIN,Minnesota Timberwolves,Joe Smith,24.0,78.0,1975.0,0.46,0.46,1.0,0.46,0.76,0.52,0.41,0.0,103.0,99.0,283.0,97.0,101.0,101.0,134.0,1.0,-16.8,3.9
2000,18,MIN,Minnesota Timberwolves,Rasho Nesterovic,23.0,82.0,1723.0,0.48,0.48,0.0,0.48,0.57,0.49,0.24,0.0,106.0,102.0,,99.0,76.0,94.0,77.0,3.0,-2.1,-29.2
2000,18,MIN,Minnesota Timberwolves,Sam Mitchell,36.0,66.0,1227.0,0.45,0.45,0.44,0.46,0.88,0.51,0.24,0.06,100.0,96.0,123.0,96.0,117.0,98.0,79.0,37.0,-13.6,-8.5
2000,18,MIN,Minnesota Timberwolves,Bobby Jackson,26.0,73.0,1034.0,0.4,0.42,0.28,0.42,0.78,0.47,0.28,0.13,90.0,90.0,80.0,89.0,103.0,91.0,92.0,80.0,-37.9,-37.9
2000,18,MIN,Minnesota Timberwolves,William Avery,20.0,59.0,484.0,0.31,0.32,0.29,0.36,0.67,0.39,0.2,0.35,69.0,69.0,81.0,75.0,89.0,75.0,65.0,208.0,-43.1,-51.8
2000,18,MIN,Minnesota Timberwolves,Tom Hammonds,32.0,56.0,372.0,0.43,0.43,,0.43,0.59,0.48,0.58,0.0,97.0,93.0,,91.0,79.0,92.0,187.0,,-8.8,-10.2
2000,18,MIN,Minnesota Timberwolves,Dean Garrett,33.0,56.0,604.0,0.44,0.44,,0.44,0.69,0.48,0.24,0.0,99.0,95.0,,93.0,92.0,91.0,78.0,,-7.3,-10.9
2000,18,MIN,Minnesota Timberwolves,Andrae Patterson,24.0,5.0,20.0,0.75,0.75,,0.75,,0.75,0.0,0.0,167.0,160.0,,157.0,,143.0,,,2.2,1.8
2000,18,MIN,Minnesota Timberwolves,Team,,,,0.47,0.48,0.35,0.48,0.78,0.52,0.26,0.1,104.0,103.0,98.0,101.0,104.0,100.0,83.0,62.0,91.8,39.6
2000,18,MIN,Minnesota Timberwolves,League Average,,,,0.45,0.47,0.35,0.48,0.75,0.52,0.31,0.17,,,,,,,,,,
