Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,7,DAL,Dallas Mavericks,82,19780,3161,6982,0.45,636,1668,0.38,2525,5314,0.48,1486,1793,0.83,912,2544,3456,1837,665,449,949,1730,8444
2003,10,GSW,Golden State Warriors,82,19755,3061,6941,0.44,425,1235,0.34,2636,5706,0.46,1853,2382,0.78,1284,2546,3830,1712,594,506,1295,1786,8400
2003,26,SAC,Sacramento Kings,82,19830,3242,6990,0.46,491,1288,0.38,2751,5702,0.48,1367,1832,0.75,900,2751,3651,2034,736,457,1192,1666,8342
2003,14,LAL,Los Angeles Lakers,82,19930,3091,6856,0.45,486,1367,0.36,2605,5489,0.48,1562,2129,0.73,1078,2554,3632,1909,639,470,1192,1874,8230
2003,17,MIL,Milwaukee Bucks,82,19905,3045,6670,0.46,585,1526,0.38,2460,5144,0.48,1483,1911,0.78,876,2367,3243,1823,622,344,1044,1820,8158
2003,22,ORL,Orlando Magic,82,19805,2947,6763,0.44,568,1590,0.36,2379,5173,0.46,1616,2079,0.78,958,2392,3350,1676,696,300,1177,1888,8078
2003,18,MIN,Minnesota Timberwolves,82,19805,3172,6809,0.47,296,804,0.37,2876,6005,0.48,1406,1826,0.77,959,2614,3573,2070,553,433,1124,1704,8046
2003,15,MEM,Memphis Grizzlies,82,19930,3049,6743,0.45,467,1279,0.36,2582,5464,0.47,1430,1936,0.74,943,2466,3409,1892,651,500,1262,1678,7995
2003,23,PHI,Philadelphia 76Ers,82,19855,2975,6640,0.45,245,787,0.31,2730,5853,0.47,1746,2253,0.78,1042,2415,3457,1771,844,284,1212,1804,7941
2003,12,IND,Indiana Pacers,82,19905,2911,6608,0.44,379,1119,0.34,2532,5489,0.46,1739,2271,0.77,1004,2622,3626,1910,696,443,1210,1811,7940
2003,20,NYK,New York Knicks,82,19855,2967,6725,0.44,606,1582,0.38,2361,5143,0.46,1320,1620,0.82,842,2376,3218,1800,579,255,1149,1888,7860
2003,27,SAS,San Antonio Spurs,82,19830,2908,6297,0.46,449,1270,0.35,2459,5027,0.49,1591,2194,0.72,939,2556,3495,1636,629,529,1295,1672,7856
2003,24,PHO,Phoenix Suns,82,19805,3005,6776,0.44,394,1149,0.34,2611,5627,0.46,1430,1928,0.74,1049,2440,3489,1719,665,404,1208,1801,7834
2003,3,NJN,New Jersey Nets,82,19755,2906,6585,0.44,346,1041,0.33,2560,5544,0.46,1662,2195,0.76,991,2528,3519,1887,717,374,1212,1772,7820
2003,25,POR,Portland Trail Blazers,82,19855,2987,6491,0.46,379,1150,0.33,2608,5341,0.49,1450,1947,0.74,992,2378,3370,1860,725,316,1248,1634,7803
2003,5,CHI,Chicago Bulls,82,19930,2991,6714,0.44,349,997,0.35,2642,5717,0.46,1455,2014,0.72,985,2541,3526,1782,605,461,1388,2028,7786
2003,29,UTA,Utah Jazz,82,19780,2894,6189,0.47,224,641,0.35,2670,5548,0.48,1750,2349,0.74,1021,2381,3402,2103,708,467,1374,1837,7762
2003,1,ATL,Atlanta Hawks,82,19905,2859,6434,0.44,402,1141,0.35,2457,5293,0.46,1594,2011,0.79,937,2558,3495,1679,611,473,1367,1783,7714
2003,19,NOH,New Orleans Hornets,82,19905,2914,6695,0.44,404,1075,0.38,2510,5620,0.45,1467,1910,0.77,1097,2475,3572,1807,656,394,1212,1769,7699
2003,13,LAC,Los Angeles Clippers,82,19755,2835,6490,0.44,390,1178,0.33,2445,5312,0.46,1633,2177,0.75,1008,2462,3470,1605,574,461,1291,1784,7693
2003,11,HOU,Houston Rockets,82,19930,2840,6461,0.44,439,1267,0.35,2401,5194,0.46,1569,2044,0.77,1024,2564,3588,1506,594,493,1276,1602,7688
2003,2,BOS,Boston Celtics,82,19830,2700,6509,0.42,719,2155,0.33,1981,4354,0.46,1480,1994,0.74,849,2471,3320,1575,720,303,1147,1758,7599
2003,21,SEA,Seattle Supersonics,82,19855,2887,6599,0.44,456,1291,0.35,2431,5308,0.46,1325,1780,0.74,963,2385,3348,1775,679,295,1085,1712,7555
2003,30,WAS,Washington Wizards,82,19830,2816,6394,0.44,253,811,0.31,2563,5583,0.46,1617,2077,0.78,917,2395,3312,1612,621,390,1095,1644,7502
2003,6,CLE,Cleveland Cavaliers,82,19830,2850,6746,0.42,293,896,0.33,2557,5850,0.44,1502,2012,0.75,1118,2542,3660,1712,636,521,1501,1864,7495
2003,9,DET,Detroit Pistons,82,19905,2700,6277,0.43,533,1488,0.36,2167,4789,0.45,1559,2021,0.77,883,2445,3328,1620,556,468,1104,1748,7492
2003,28,TOR,Toronto Raptors,82,19805,2847,6664,0.43,409,1193,0.34,2438,5471,0.45,1350,1879,0.72,1023,2355,3378,1583,609,392,1181,1761,7453
2003,16,MIA,Miami Heat,82,19830,2688,6517,0.41,348,1100,0.32,2340,5417,0.43,1292,1689,0.76,948,2464,3412,1501,592,324,1167,1856,7016
2003,8,DEN,Denver Nuggets,82,19730,2689,6544,0.41,229,824,0.28,2460,5720,0.43,1294,1850,0.7,1112,2363,3475,1737,712,422,1514,2056,6901
