Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,27,SAS,San Antonio Spurs,82,19755,3856,7738,0.5,52,206,0.25,3804,7532,0.5,2024,2528,0.8,1153,2515,3668,2326,771,333,1589,2103,9788
1980,14,LAL,Los Angeles Lakers,82,19880,3898,7368,0.53,20,100,0.2,3878,7268,0.53,1622,2092,0.78,1085,2653,3738,2413,774,546,1639,1784,9438
1980,6,CLE,Cleveland Cavaliers,82,19930,3811,8041,0.47,36,187,0.19,3775,7854,0.48,1702,2205,0.77,1307,2381,3688,2108,764,342,1370,1934,9360
1980,20,NYK,New York Knicks,82,19780,3802,7672,0.5,42,191,0.22,3760,7481,0.5,1698,2274,0.75,1236,2303,3539,2265,881,457,1613,2168,9344
1980,2,BOS,Boston Celtics,82,19880,3617,7387,0.49,162,422,0.38,3455,6965,0.5,1907,2449,0.78,1227,2457,3684,2198,809,308,1539,1974,9303
1980,12,IND,Indiana Pacers,82,19855,3639,7689,0.47,88,314,0.28,3551,7375,0.48,1753,2333,0.75,1398,2326,3724,2148,900,530,1517,1973,9119
1980,24,PHO,Phoenix Suns,82,19755,3570,7235,0.49,68,280,0.24,3502,6955,0.5,1906,2466,0.77,1071,2458,3529,2283,908,344,1629,1853,9114
1980,11,HOU,Houston Rockets,82,19930,3599,7496,0.48,104,379,0.27,3495,7117,0.49,1782,2326,0.77,1394,2217,3611,2149,782,373,1565,1927,9084
1980,17,MIL,Milwaukee Bucks,82,19805,3685,7553,0.49,50,155,0.32,3635,7398,0.49,1605,2102,0.76,1245,2396,3641,2277,778,510,1496,1937,9025
1980,23,PHI,Philadelphia 76Ers,82,19855,3523,7156,0.49,27,125,0.22,3496,7031,0.5,1876,2431,0.77,1187,2635,3822,2226,792,652,1708,1860,8949
1980,9,DET,Detroit Pistons,82,19780,3643,7596,0.48,57,219,0.26,3586,7377,0.49,1590,2149,0.74,1226,2415,3641,1950,783,562,1742,2069,8933
1980,21,SEA,Seattle Supersonics,82,19830,3554,7565,0.47,59,189,0.31,3495,7376,0.47,1730,2253,0.77,1380,2550,3930,2043,750,428,1496,1865,8897
1980,3,NJN,New Jersey Nets,82,19805,3456,7504,0.46,85,298,0.28,3371,7206,0.47,1882,2406,0.78,1229,2535,3764,2094,869,581,1702,2181,8879
1980,8,DEN,Denver Nuggets,82,19830,3462,7470,0.46,83,255,0.32,3379,7215,0.47,1871,2539,0.74,1311,2524,3835,2079,746,404,1533,1917,8878
1980,26,KCK,Kansas City Kings,82,19805,3582,7489,0.48,25,114,0.22,3557,7375,0.48,1671,2250,0.74,1187,2429,3616,2123,863,356,1439,2135,8860
1980,13,SDC,San Diego Clippers,82,19755,3524,7494,0.47,177,543,0.33,3347,6951,0.48,1595,2167,0.74,1294,2308,3602,1688,664,288,1443,1896,8820
1980,5,CHI,Chicago Bulls,82,19905,3362,6943,0.48,70,275,0.26,3292,6668,0.49,2019,2592,0.78,1115,2465,3580,2152,704,392,1684,2146,8813
1980,30,WAB,Washington Bullets,82,19880,3574,7796,0.46,73,238,0.31,3501,7558,0.46,1552,2048,0.76,1334,2723,4057,2201,530,443,1380,1893,8773
1980,1,ATL,Atlanta Hawks,82,19780,3261,7027,0.46,13,75,0.17,3248,6952,0.47,2038,2645,0.77,1369,2406,3775,1913,782,539,1495,2293,8573
1980,10,GSW,Golden State Warriors,82,19880,3527,7318,0.48,27,121,0.22,3500,7197,0.49,1412,1914,0.74,1155,2437,3592,2028,779,339,1492,2082,8493
1980,25,POR,Portland Trail Blazers,82,19780,3408,7167,0.48,26,132,0.2,3382,7035,0.48,1560,2100,0.74,1295,2408,3703,1898,708,472,1552,1956,8402
1980,29,UTA,Utah Jazz,82,19805,3382,6817,0.5,59,185,0.32,3323,6632,0.5,1571,1943,0.81,967,2359,3326,2005,656,362,1543,2006,8394
