PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Sidney Moncrief,23,7,277,12.6,0.536,0.0,0.7390000000000001,7.9,12.2,10.0,9.5,2.2,0.7,17.9,16.4,,0.3,0.2,0.5,0.085,,0.9,-0.4,0.5,0.2
Marques Johnson,24,7,266,27.7,0.58,0.006999999999999999,0.237,17.7,11.3,14.6,21.8,1.9,1.6,8.0,24.9,,1.3,0.1,1.4,0.26,,11.1,-0.2,10.9,0.9
Bob Lanier,32,7,236,22.5,0.621,0.0,0.376,5.8,20.4,12.9,18.1,2.5,2.1,13.1,19.7,,0.8,0.3,1.0,0.20600000000000002,,6.2,2.1,8.3,0.6
Junior Bridgeman,27,7,183,14.3,0.5,0.011000000000000001,0.17600000000000002,3.8,5.9,4.8,19.7,1.6,0.0,10.1,24.3,,0.3,0.0,0.4,0.098,,1.1,-1.4,-0.4,0.1
Quinn Buckner,26,7,183,12.3,0.47,0.0,0.267,3.1,9.9,6.4,26.3,3.0,0.0,17.3,18.1,,0.1,0.1,0.2,0.064,,-0.7,0.6,-0.2,0.1
Brian Winters,28,7,181,13.0,0.514,0.098,0.262,2.5,12.6,7.5,17.0,2.7,0.3,15.0,18.0,,0.2,0.1,0.3,0.08800000000000001,,-0.2,0.8,0.5,0.1
Mickey Johnson,28,7,170,16.0,0.51,0.015,0.5379999999999999,16.2,16.3,16.2,10.7,2.6,2.1,20.7,24.3,,0.2,0.2,0.3,0.08900000000000001,,0.7,-0.5,0.2,0.1
Harvey Catchings,29,7,109,3.4,0.237,0.0,0.125,10.5,17.7,14.0,8.7,0.0,6.1,29.3,8.9,,-0.2,0.1,-0.1,-0.039,,-5.5,1.3,-4.2,-0.1
Mike Evans,25,4,38,17.6,0.609,0.11800000000000001,0.47100000000000003,0.0,3.2,1.5,25.0,0.0,1.6,12.8,25.3,,0.2,0.0,0.1,0.183,,2.0,-1.1,0.9,0.0
Pat Cummings,24,5,25,7.9,0.353,0.0,0.364,13.8,14.5,14.1,0.0,2.0,0.0,7.3,22.5,,0.0,0.0,0.0,-0.004,,-2.7,-5.1,-7.8,0.0
Len Elmore,28,4,12,-12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,6.8,,0.0,0.0,-0.1,-0.204,,-14.0,-3.5,-17.5,0.0
