SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
1981,11,HOU,Moses Malone,25,21,955,22.4,0.54,0.0,0.48,14.3,22.6,18.2,6.2,0.7,2.1,10.1,26.3,,2.4,1.0,3.5,0.17,,4.6,-1.7,2.9,1.2
1981,11,HOU,Robert Reid,25,21,868,16.7,0.49,0.01,0.3,7.0,11.9,9.3,17.3,3.0,1.7,11.4,19.3,,1.0,1.0,2.1,0.12,,2.2,1.8,4.0,1.3
1981,11,HOU,Billy Paultz,32,21,720,13.0,0.48,0.0,0.2,8.0,15.7,11.7,7.4,0.9,2.2,9.2,17.6,,0.5,0.6,1.2,0.08,,-0.3,-0.3,-0.6,0.3
1981,11,HOU,Tom Henderson,29,21,615,10.5,0.49,0.01,0.21,2.5,8.0,5.1,23.6,1.4,0.1,19.1,12.5,,0.3,0.3,0.6,0.05,,-1.1,-0.4,-1.5,0.1
1981,11,HOU,Calvin Murphy,32,19,540,18.4,0.55,0.02,0.21,1.4,3.8,2.5,19.2,2.5,0.0,11.8,28.4,,1.0,0.3,1.4,0.12,,1.8,0.0,1.7,0.5
1981,11,HOU,Mike Dunleavy,26,20,472,12.7,0.52,0.1,0.25,2.1,8.4,5.1,21.6,1.6,0.1,15.1,18.2,,0.5,0.3,0.8,0.08,,-0.8,-0.1,-1.0,0.1
1981,11,HOU,Bill Willoughby,23,19,417,10.2,0.43,0.01,0.34,7.3,16.4,11.6,7.4,1.7,2.7,14.7,16.2,,-0.2,0.5,0.3,0.03,,-2.1,0.8,-1.3,0.1
1981,11,HOU,Allen Leavell,23,17,217,13.6,0.44,0.0,0.22,2.5,6.6,4.5,30.1,4.3,1.1,19.1,20.8,,-0.1,0.3,0.2,0.04,,-1.0,2.2,1.2,0.2
1981,11,HOU,Calvin Garrett,24,13,117,8.1,0.51,0.0,0.38,2.8,12.3,7.3,7.0,2.2,0.5,19.7,11.3,,0.0,0.1,0.1,0.04,,-2.3,0.9,-1.4,0.0
1981,11,HOU,Major Jones,27,12,88,10.7,0.47,0.0,0.24,8.7,15.0,11.7,8.1,1.8,1.4,7.9,12.4,,0.1,0.1,0.2,0.09,,-1.6,0.8,-0.9,0.0
1981,11,HOU,Rudy Tomjanovich,32,8,31,-1.9,0.26,0.33,0.67,7.0,15.5,11.1,0.0,0.0,0.0,14.7,19.0,,-0.1,0.0,-0.1,-0.17,,-8.7,-4.8,-13.5,-0.1
