Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1993,22,2177,ORL,Orlando Magic,Shaquille O'Neal,"March 6, 1972",20.0,NBA,C,81.0,3071.0,22.9,0.58,0.0,0.55,13.4,27.1,20.6,8.5,1.0,5.7,15.9,27.0,4.5,6.0,10.4,0.16,2.0,1.5,3.5,4.3
1994,22,2177,ORL,Orlando Magic,Shaquille O'Neal,"March 6, 1972",21.0,NBA,C,81.0,3224.0,28.5,0.6,0.0,0.53,13.5,23.7,18.7,11.0,1.2,4.5,10.2,29.0,12.1,4.8,16.9,0.25,6.2,0.6,6.8,7.2
1995,22,2177,ORL,Orlando Magic,Shaquille O'Neal,"March 6, 1972",22.0,NBA,C,79.0,2923.0,28.6,0.59,0.0,0.54,13.3,21.7,17.6,13.3,1.3,4.5,9.4,31.9,9.6,4.4,14.0,0.23,5.6,0.2,5.8,5.7
1996,22,2177,ORL,Orlando Magic,Shaquille O'Neal,"March 6, 1972",23.0,NBA,C,54.0,1946.0,26.4,0.57,0.0,0.5,11.1,24.2,17.8,15.9,0.9,4.4,11.0,32.8,3.9,3.0,6.9,0.17,3.5,0.2,3.7,2.8
1997,14,2177,LAL,Los Angeles Lakers,Shaquille O'Neal,"March 6, 1972",24.0,NBA,C,51.0,1941.0,27.1,0.56,0.0,0.48,11.6,25.9,18.8,17.3,1.2,5.8,10.8,31.1,4.1,3.9,8.0,0.2,4.7,1.8,6.5,4.1
1998,14,2177,LAL,Los Angeles Lakers,Shaquille O'Neal,"March 6, 1972",25.0,NBA,C,60.0,2175.0,28.8,0.59,0.0,0.59,11.1,24.0,17.7,13.5,0.9,4.6,10.8,32.9,6.7,3.4,10.2,0.22,5.7,0.2,5.8,4.3
1999,14,2177,LAL,Los Angeles Lakers,Shaquille O'Neal,"March 6, 1972",26.0,NBA,C,49.0,1705.0,30.6,0.58,0.0,0.56,13.1,22.6,18.0,14.4,1.1,3.5,10.0,32.4,7.2,1.9,9.0,0.26,7.5,-0.4,7.1,3.9
2000,14,2177,LAL,Los Angeles Lakers,Shaquille O'Neal,"March 6, 1972",27.0,NBA,C,79.0,3163.0,30.6,0.58,0.0,0.5,11.5,24.8,18.3,19.3,0.6,5.3,9.9,31.2,11.7,7.0,18.6,0.28,7.3,2.0,9.3,9.0
2001,14,2177,LAL,Los Angeles Lakers,Shaquille O'Neal,"March 6, 1972",28.0,NBA,C,74.0,2924.0,30.2,0.57,0.0,0.68,11.3,24.8,18.1,18.8,0.8,4.9,10.5,31.6,11.1,3.9,14.9,0.24,7.0,0.7,7.7,7.1
2002,14,2177,LAL,Los Angeles Lakers,Shaquille O'Neal,"March 6, 1972",29.0,NBA,C,67.0,2422.0,29.7,0.59,0.0,0.58,10.8,21.6,16.3,16.4,0.9,4.1,10.0,31.8,9.2,4.0,13.2,0.26,7.1,0.9,8.0,6.1
2003,14,2177,LAL,Los Angeles Lakers,Shaquille O'Neal,"March 6, 1972",30.0,NBA,C,67.0,2535.0,29.5,0.6,0.0,0.6,11.4,21.6,16.5,16.2,0.8,4.5,11.4,30.2,10.2,3.0,13.2,0.25,6.4,0.1,6.5,5.5
2004,14,2177,LAL,Los Angeles Lakers,Shaquille O'Neal,"March 6, 1972",31.0,NBA,C,67.0,2464.0,24.4,0.58,0.0,0.71,11.1,24.4,17.7,14.8,0.7,5.0,13.5,26.3,5.9,4.0,9.9,0.19,3.8,1.0,4.8,4.1
2005,16,2177,MIA,Miami Heat,Shaquille O'Neal,"March 6, 1972",32.0,NBA,C,73.0,2492.0,27.0,0.58,0.0,0.7,12.4,22.8,17.8,15.7,0.8,5.0,12.4,30.5,6.4,4.6,11.0,0.21,4.1,1.2,5.3,4.6
2006,16,2177,MIA,Miami Heat,Shaquille O'Neal,"March 6, 1972",33.0,NBA,C,59.0,1806.0,24.4,0.59,0.0,0.59,11.7,23.1,17.6,12.4,0.7,4.4,14.3,30.0,3.3,2.9,6.2,0.16,2.4,0.3,2.7,2.1
2007,16,2177,MIA,Miami Heat,Shaquille O'Neal,"March 6, 1972",34.0,NBA,C,40.0,1135.0,21.7,0.57,0.0,0.61,10.3,20.3,15.4,14.3,0.4,3.8,13.5,29.4,1.4,1.5,2.8,0.12,1.6,0.2,1.7,1.1
2008,31,2177,TOT,Total After Trade,Shaquille O'Neal,"March 6, 1972",35.0,NBA,C,61.0,1748.0,17.1,0.59,0.0,0.61,11.4,24.8,18.4,9.1,0.9,3.7,20.4,23.5,0.6,2.3,2.8,0.08,-1.2,0.2,-1.1,0.4
