PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Charles Barkley,26,79,79,3085,11.4,19.0,0.6,0.3,1.5,0.217,11.1,17.5,0.632,9.0,12.0,0.7490000000000001,5.8,8.8,14.7,4.9,2.4,0.8,3.9,4.0,32.1,,128,105
Johnny Dawkins,26,81,81,2865,8.1,16.5,0.489,0.4,1.1,0.33299999999999996,7.7,15.3,0.501,3.6,4.2,0.861,0.8,3.5,4.3,10.4,2.1,0.2,3.7,2.8,20.2,,112,110
Hersey Hawkins,23,82,82,2856,9.1,19.8,0.46,1.5,3.5,0.42,7.6,16.3,0.46799999999999997,6.7,7.6,0.888,1.5,3.8,5.3,4.5,2.3,0.5,3.2,3.8,26.4,,114,109
Mike Gminski,30,81,81,2659,8.6,18.7,0.457,0.1,0.3,0.17600000000000002,8.5,18.4,0.462,3.6,4.4,0.821,3.7,9.2,12.8,2.4,0.8,1.9,1.8,2.5,20.8,,110,107
Rick Mahorn,31,75,66,2271,6.9,13.8,0.49700000000000005,0.0,0.2,0.222,6.8,13.6,0.501,4.0,5.6,0.715,3.7,8.8,12.4,2.1,1.0,2.3,2.3,5.5,17.8,,112,107
Ron Anderson,31,78,3,2089,9.0,20.0,0.451,0.1,0.5,0.14300000000000002,9.0,19.5,0.45899999999999996,3.9,4.7,0.838,1.9,5.1,7.0,3.4,1.7,0.3,1.9,3.4,22.0,,108,110
Derek Smith,28,75,7,1405,9.2,18.2,0.508,0.6,1.3,0.444,8.7,16.9,0.513,4.6,6.6,0.6990000000000001,2.2,3.9,6.1,3.9,1.2,0.7,3.0,7.0,23.6,,111,111
Scott Brooks,24,72,1,975,6.1,14.1,0.431,1.6,4.0,0.392,4.5,10.0,0.447,2.6,2.9,0.877,0.8,2.5,3.3,10.6,2.4,0.0,1.9,5.4,16.3,,120,110
Bob Thornton,27,56,0,592,4.0,9.4,0.429,0.1,0.3,0.33299999999999996,3.9,9.2,0.431,2.2,4.3,0.51,3.8,7.4,11.2,1.4,1.7,1.0,2.9,8.8,10.3,,91,107
Kurt Nimphius,31,38,1,314,6.0,14.4,0.418,0.0,0.2,0.0,6.0,14.3,0.42200000000000004,2.2,4.8,0.467,3.5,6.2,9.7,1.0,0.6,2.9,1.9,7.1,14.3,,94,109
Jay Vincent,30,17,5,259,8.6,20.2,0.429,0.2,0.2,1.0,8.4,20.0,0.423,6.3,7.1,0.892,2.5,4.4,6.9,1.5,1.9,0.4,2.7,4.4,23.8,,105,110
Kenny Payne,23,35,4,216,10.8,24.9,0.435,0.9,2.3,0.4,9.9,22.6,0.439,3.7,4.1,0.889,2.5,3.5,6.0,2.3,1.6,1.4,4.6,8.5,26.2,,94,110
Lanard Copeland,24,23,0,110,14.0,30.7,0.456,0.5,2.3,0.2,13.6,28.5,0.47600000000000003,5.0,6.3,0.7859999999999999,1.8,2.7,4.5,4.1,0.5,0.5,8.6,5.4,33.5,,87,114
Corey Gaines,24,9,0,81,2.5,7.4,0.33299999999999996,0.6,1.2,0.5,1.8,6.1,0.3,0.6,2.5,0.25,0.6,2.5,3.1,16.0,2.5,0.0,6.1,6.8,6.1,,82,110
Dexter Shouse,26,3,0,18,0.0,11.1,0.0,0.0,2.8,0.0,0.0,8.3,0.0,0.0,0.0,,0.0,0.0,0.0,5.5,2.8,2.8,5.5,5.5,0.0,,19,109
Lewis Lloyd,30,2,0,10,5.0,9.9,0.5,0.0,0.0,,5.0,9.9,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.9,14.9,9.9,,29,117
