PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jordan Clarkson,23,79,79,2552,6.7,15.5,0.433,1.6,4.5,0.34700000000000003,5.1,11.0,0.46799999999999997,2.3,2.9,0.804,1.3,3.1,4.4,2.7,1.2,0.1,1.9,2.4,17.3
Julius Randle,21,81,60,2286,5.6,13.1,0.429,0.2,0.6,0.278,5.5,12.6,0.436,3.0,4.3,0.715,2.7,10.3,13.1,2.3,0.8,0.5,2.3,3.8,14.5
D'Angelo Russell,19,80,48,2259,6.2,15.2,0.41,2.1,5.9,0.35100000000000003,4.2,9.3,0.447,2.2,3.0,0.737,0.7,3.6,4.4,4.2,1.5,0.2,3.1,2.3,16.8
Lou Williams,29,67,35,1907,5.3,13.1,0.408,2.1,6.0,0.344,3.3,7.0,0.46399999999999997,6.6,8.0,0.83,0.6,2.6,3.2,3.2,1.2,0.4,2.0,2.0,19.4
Roy Hibbert,29,81,81,1878,3.5,7.9,0.44299999999999995,0.0,0.0,0.0,3.5,7.8,0.445,2.2,2.8,0.807,2.5,5.1,7.6,1.8,0.6,2.1,1.5,4.8,9.2
Kobe Bryant,37,66,66,1863,7.7,21.5,0.358,2.6,9.0,0.285,5.1,12.5,0.41,4.5,5.4,0.826,0.8,4.0,4.8,3.6,1.2,0.3,2.5,2.2,22.4
Brandon Bass,30,66,0,1342,4.7,8.5,0.5489999999999999,0.0,0.1,0.0,4.7,8.5,0.552,3.4,4.0,0.845,2.8,4.9,7.6,2.0,0.9,1.5,1.1,3.4,12.7
Larry Nance,23,63,22,1266,4.5,8.5,0.527,0.0,0.3,0.1,4.5,8.2,0.541,0.9,1.3,0.6809999999999999,2.9,6.0,8.9,1.3,1.5,0.7,1.2,3.5,9.9
Nick Young,30,54,2,1033,4.4,13.0,0.33899999999999997,2.7,8.3,0.325,1.7,4.7,0.363,2.2,2.6,0.8290000000000001,0.5,2.9,3.4,1.2,0.8,0.2,1.0,1.7,13.7
Marcelo Huertas,32,53,0,869,4.0,9.5,0.42200000000000004,0.7,2.5,0.262,3.4,7.0,0.479,1.1,1.2,0.9309999999999999,0.7,3.0,3.7,7.5,1.1,0.3,3.3,3.1,9.8
Anthony Brown,23,29,11,599,2.3,7.6,0.31,1.2,4.2,0.28600000000000003,1.1,3.4,0.33899999999999997,1.0,1.2,0.85,0.5,3.7,4.2,1.1,0.8,0.3,0.9,2.0,6.9
Metta World Peace,36,35,5,590,3.4,10.8,0.311,1.6,5.1,0.31,1.8,5.7,0.312,2.4,3.5,0.7020000000000001,1.2,4.3,5.4,1.6,1.3,0.7,0.9,4.1,10.7
Tarik Black,24,39,0,496,4.1,7.5,0.5479999999999999,0.0,0.0,,4.1,7.5,0.5479999999999999,1.4,3.3,0.42200000000000004,3.2,8.2,11.4,1.2,1.0,1.3,1.6,5.7,9.7
Ryan Kelly,24,36,0,470,4.2,11.4,0.369,0.4,2.8,0.135,3.8,8.6,0.446,2.8,4.1,0.685,1.6,7.7,9.3,1.5,1.0,0.8,1.4,3.0,11.6
Robert Sacre,26,25,1,320,3.5,8.4,0.413,0.0,0.0,,3.5,8.4,0.413,2.8,4.3,0.6579999999999999,3.6,4.5,8.1,1.6,0.5,1.1,1.4,4.8,9.8
