PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Andrew Wiggins,20,81,81,2845,7.5,16.4,0.45899999999999996,0.7,2.4,0.3,6.8,14.0,0.486,5.4,7.1,0.7609999999999999,1.3,2.4,3.7,2.1,1.0,0.6,2.3,2.1,21.2
Karl-Anthony Towns,20,82,82,2627,8.6,15.8,0.542,0.4,1.2,0.341,8.2,14.6,0.5589999999999999,3.1,3.8,0.8109999999999999,3.1,8.6,11.8,2.2,0.8,1.9,2.5,3.4,20.6
Ricky Rubio,25,76,76,2323,3.4,9.1,0.374,1.0,2.9,0.326,2.4,6.1,0.396,4.1,4.9,0.847,0.6,4.4,5.1,10.2,2.5,0.2,3.0,3.1,11.9
Zach LaVine,20,82,33,2294,6.8,15.0,0.452,1.9,5.0,0.389,4.9,10.1,0.48200000000000004,2.5,3.2,0.7929999999999999,0.4,3.2,3.6,3.9,1.1,0.3,2.4,3.0,18.0
Gorgui Dieng,26,82,39,2220,5.0,9.4,0.532,0.1,0.3,0.3,4.9,9.1,0.54,3.3,4.0,0.8270000000000001,2.5,6.9,9.5,2.3,1.5,1.6,2.3,3.6,13.4
Shabazz Muhammad,23,82,0,1682,6.8,14.6,0.465,0.9,3.3,0.289,5.8,11.3,0.516,4.0,5.2,0.764,2.1,3.6,5.7,1.1,0.5,0.1,1.5,2.0,18.5
Tayshaun Prince,35,77,44,1462,2.5,5.6,0.445,0.1,0.6,0.174,2.4,5.1,0.47600000000000003,0.3,0.5,0.684,0.8,2.8,3.6,1.8,0.9,0.3,0.7,1.5,5.4
Nemanja Bjelica,27,60,0,1075,3.7,7.9,0.46799999999999997,1.6,4.2,0.384,2.1,3.7,0.564,1.3,1.8,0.727,1.6,5.4,7.0,2.8,0.9,0.7,1.6,5.2,10.3
Kevin Martin,32,39,12,834,5.4,14.4,0.377,1.6,4.4,0.369,3.8,10.0,0.381,5.4,6.1,0.88,0.4,3.1,3.5,2.0,0.7,0.0,1.8,2.9,17.9
Tyus Jones,19,37,0,573,3.5,9.8,0.359,1.0,3.3,0.302,2.5,6.5,0.38799999999999996,1.8,2.5,0.718,0.4,2.5,3.0,6.8,1.9,0.2,2.1,2.1,9.8
Kevin Garnett,39,38,38,556,3.5,7.4,0.47,0.0,0.1,0.0,3.5,7.4,0.474,0.9,1.4,0.667,1.0,8.7,9.7,4.0,1.8,0.6,1.0,4.5,7.9
Adreian Payne,24,52,2,486,3.9,10.7,0.366,0.7,2.4,0.281,3.3,8.4,0.389,1.3,1.9,0.654,1.5,6.7,8.2,2.1,1.2,0.8,2.7,5.7,9.8
Andre Miller,39,26,0,280,4.6,7.5,0.621,0.1,0.5,0.25,4.5,6.9,0.648,1.9,2.4,0.789,0.8,2.3,3.1,7.5,1.2,0.0,3.2,4.1,11.3
Damjan Rudež,29,33,0,277,3.2,8.1,0.40299999999999997,2.2,6.5,0.34,1.0,1.6,0.667,1.0,1.0,1.0,0.6,1.9,2.6,1.4,0.4,0.1,1.7,4.3,9.7
Greg Smith,25,18,0,192,3.4,6.0,0.563,0.0,0.0,,3.4,6.0,0.563,1.3,3.2,0.41200000000000003,2.3,5.6,7.9,1.1,0.7,0.2,1.3,5.2,8.1
Nikola Peković,30,12,3,156,4.4,11.5,0.38,0.0,0.0,,4.4,11.5,0.38,3.7,4.6,0.8,1.6,3.2,4.8,2.5,0.2,0.0,2.1,5.1,12.5
