PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
James Harden,26,82,82,3125,8.2,18.6,0.439,2.7,7.6,0.359,5.5,11.1,0.494,8.3,9.6,0.86,0.7,5.0,5.8,7.1,1.6,0.6,4.3,2.6,27.4
Trevor Ariza,30,81,81,2859,4.5,10.8,0.41600000000000004,2.3,6.3,0.371,2.2,4.5,0.478,1.6,2.0,0.7829999999999999,0.8,3.8,4.6,2.4,2.0,0.3,1.4,2.2,12.9
Dwight Howard,30,71,71,2280,5.9,9.5,0.62,0.0,0.1,0.0,5.9,9.4,0.626,3.7,7.5,0.489,3.8,9.4,13.2,1.5,1.1,1.8,2.6,3.5,15.4
Patrick Beverley,27,71,63,2041,4.6,10.5,0.434,2.2,5.5,0.4,2.4,5.0,0.47200000000000003,1.1,1.6,0.682,1.3,3.1,4.4,4.2,1.7,0.5,1.6,4.1,12.3
Corey Brewer,29,82,12,1669,4.6,11.9,0.384,1.3,4.8,0.272,3.3,7.1,0.46,2.3,3.0,0.75,0.9,3.4,4.3,2.4,1.8,0.4,1.7,3.6,12.7
Clint Capela,21,77,35,1471,5.7,9.7,0.5820000000000001,0.0,0.0,0.0,5.7,9.7,0.583,2.0,5.2,0.379,4.7,7.3,12.1,1.2,1.4,2.3,1.5,4.6,13.3
Jason Terry,38,72,7,1258,4.3,10.8,0.402,2.7,7.5,0.35600000000000004,1.7,3.3,0.504,0.8,0.9,0.818,0.4,1.9,2.3,2.9,1.3,0.3,1.4,2.6,12.1
Ty Lawson,28,53,12,1176,3.4,8.8,0.387,0.9,2.9,0.33,2.4,5.9,0.415,1.7,2.4,0.7,0.6,2.1,2.7,5.5,1.3,0.2,2.5,2.2,9.5
Terrence Jones,24,50,11,1044,5.7,12.7,0.452,0.9,2.7,0.316,4.9,9.9,0.49,2.7,4.0,0.664,2.1,5.1,7.3,1.4,0.8,1.3,1.7,3.0,15.0
Marcus Thornton,28,47,6,885,7.1,17.7,0.4,3.0,8.8,0.33799999999999997,4.1,8.9,0.461,2.1,2.4,0.879,1.3,3.4,4.7,2.7,1.4,0.1,1.6,3.0,19.2
Donatas Motiejūnas,25,37,22,547,5.9,13.5,0.439,1.1,3.8,0.281,4.9,9.7,0.5,2.2,3.5,0.642,2.4,4.7,7.2,2.7,1.1,0.3,2.9,4.5,15.1
Josh Smith,30,23,6,421,5.0,14.5,0.34299999999999997,2.0,7.3,0.271,3.0,7.2,0.41700000000000004,1.0,2.1,0.48,1.5,4.2,5.7,4.1,1.4,1.1,3.1,4.8,12.9
Montrezl Harrell,22,39,1,379,5.5,8.5,0.644,0.0,0.1,0.0,5.5,8.5,0.652,2.3,4.4,0.522,2.4,3.8,6.2,1.6,1.0,1.0,1.6,4.6,13.3
Michael Beasley,27,20,0,363,10.6,20.3,0.522,0.3,0.9,0.33299999999999996,10.3,19.4,0.531,3.8,4.9,0.7759999999999999,2.9,6.8,9.7,1.6,1.1,0.9,2.4,3.9,25.3
K.J. McDaniels,22,37,1,235,4.4,11.0,0.40299999999999997,1.1,3.8,0.28,3.4,7.2,0.46799999999999997,3.7,4.6,0.8,2.5,4.0,6.4,1.5,1.1,0.9,2.6,4.6,13.6
Andrew Goudelock,27,8,0,50,6.5,14.4,0.45,0.7,6.5,0.111,5.8,7.9,0.727,2.2,2.9,0.75,0.7,0.7,1.4,2.9,4.3,1.4,5.0,2.9,15.8
Chuck Hayes,32,2,0,24,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,3.0,3.0,1.0,0.0,12.0,12.0,3.0,0.0,0.0,4.5,9.0,6.0
Sam Dekker,21,3,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
