PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
DeAndre Jordan,27,77,77,2598,4.9,7.0,0.703,0.0,0.0,0.0,4.9,7.0,0.7040000000000001,3.7,8.6,0.43,3.7,11.0,14.7,1.2,0.7,2.5,1.5,2.9,13.6
Chris Paul,30,74,74,2420,7.7,16.6,0.462,1.8,4.9,0.371,5.8,11.7,0.501,4.4,4.9,0.8959999999999999,0.6,4.0,4.6,11.0,2.3,0.2,2.9,2.8,21.5
Jamal Crawford,35,79,5,2126,6.4,15.9,0.40399999999999997,2.0,5.8,0.34,4.4,10.1,0.44,4.1,4.6,0.904,0.3,2.1,2.5,3.1,0.9,0.2,1.9,2.1,19.0
J.J. Redick,31,75,75,2097,7.2,15.1,0.48,3.4,7.2,0.475,3.8,7.9,0.484,3.1,3.5,0.888,0.2,2.2,2.4,1.8,0.7,0.1,1.3,2.3,21.0
Wesley Johnson,28,80,9,1666,4.5,11.1,0.40399999999999997,2.2,6.7,0.33299999999999996,2.3,4.5,0.51,0.6,1.0,0.652,0.8,4.6,5.4,1.1,1.9,1.2,1.2,3.7,11.9
Austin Rivers,23,67,7,1464,5.6,12.7,0.43799999999999994,1.5,4.5,0.335,4.0,8.1,0.495,1.9,2.9,0.6809999999999999,0.5,2.7,3.2,2.4,1.2,0.2,1.5,3.4,14.6
Luc Mbah a Moute,29,75,61,1274,2.7,5.8,0.45399999999999996,0.4,1.1,0.325,2.3,4.7,0.485,0.8,1.6,0.526,1.7,3.1,4.8,0.8,1.2,0.5,1.0,2.8,6.5
Paul Pierce,38,68,38,1231,4.2,11.6,0.363,2.2,7.1,0.31,2.0,4.5,0.445,1.6,1.9,0.818,0.4,5.1,5.4,2.1,1.0,0.5,1.7,3.8,12.2
Blake Griffin,26,35,35,1170,9.3,18.6,0.499,0.2,0.6,0.33299999999999996,9.1,18.0,0.504,4.3,6.0,0.727,1.6,7.5,9.0,5.2,0.9,0.5,2.6,2.9,23.0
Pablo Prigioni,38,59,3,823,2.4,6.4,0.374,1.2,4.2,0.295,1.2,2.3,0.519,0.3,0.3,0.875,1.7,3.3,5.0,5.7,2.3,0.0,2.1,3.6,6.3
Cole Aldrich,27,60,5,800,6.0,10.1,0.596,0.0,0.0,,6.0,10.1,0.596,2.7,3.8,0.7140000000000001,3.9,9.1,13.0,2.3,2.1,3.1,2.9,6.3,14.8
Jeff Green,29,27,10,709,5.8,13.6,0.42700000000000005,1.3,3.9,0.325,4.5,9.6,0.46799999999999997,2.0,3.3,0.615,1.0,3.7,4.6,2.0,0.9,1.1,1.2,3.1,14.9
Lance Stephenson,25,43,10,680,4.3,8.8,0.494,1.0,2.5,0.40399999999999997,3.3,6.3,0.529,1.1,1.6,0.7,1.0,4.7,5.7,3.2,1.3,0.2,2.5,4.2,10.8
Josh Smith,30,32,1,459,5.4,14.1,0.38299999999999995,1.4,4.5,0.31,4.0,9.6,0.418,2.0,3.3,0.595,2.6,7.2,9.8,3.3,1.4,2.7,3.2,4.9,14.2
C.J. Wilcox,25,23,0,167,5.6,14.2,0.39399999999999996,1.9,5.0,0.391,3.7,9.3,0.395,1.9,2.6,0.75,0.2,2.4,2.6,2.2,2.2,0.4,0.4,3.2,15.1
Jeff Ayres,28,17,0,107,4.0,7.7,0.522,0.0,0.3,0.0,4.0,7.4,0.545,2.0,2.0,1.0,1.3,6.1,7.4,1.7,0.0,1.0,2.0,6.1,10.1
Branden Dawson,22,6,0,29,2.5,6.2,0.4,0.0,0.0,,2.5,6.2,0.4,1.2,1.2,1.0,2.5,2.5,5.0,0.0,0.0,1.2,0.0,2.5,6.2
Alex Stepheson,28,4,0,12,3.0,3.0,1.0,0.0,0.0,,3.0,3.0,1.0,0.0,6.0,0.0,3.0,3.0,6.0,0.0,0.0,6.0,0.0,12.0,6.0
