Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1981,24,PHO,Phoenix Suns,Dennis Johnson,26,7,,38.1,7.4,15.7,0.47,0.1,0.7,0.2,7.3,15.0,0.49,0.48,4.6,6.0,0.76,1.0,3.7,4.7,2.9,1.3,1.3,2.7,2.6,19.6
1981,24,PHO,Phoenix Suns,Truck Robinson,29,7,,33.3,3.9,11.0,0.35,0.0,0.0,,3.9,11.0,0.35,0.35,2.9,4.9,0.59,3.3,7.4,10.7,1.9,0.7,0.3,1.9,2.1,10.6
1981,24,PHO,Phoenix Suns,Alvan Adams,26,7,,31.1,3.9,8.6,0.45,0.0,0.0,,3.9,8.6,0.45,0.45,2.9,4.0,0.71,1.6,4.3,5.9,3.7,0.6,0.1,2.7,2.9,10.6
1981,24,PHO,Phoenix Suns,Jeff Cook,24,7,,29.4,3.6,7.7,0.46,0.1,0.1,1.0,3.4,7.6,0.45,0.47,2.0,2.7,0.74,2.4,4.3,6.7,1.6,0.1,0.0,1.4,4.1,9.3
1981,24,PHO,Phoenix Suns,Walter Davis,26,7,,28.4,7.3,15.1,0.48,0.0,0.1,0.0,7.3,15.0,0.49,0.48,1.4,2.4,0.59,1.0,1.7,2.7,3.1,1.0,0.1,2.4,2.4,16.0
1981,24,PHO,Phoenix Suns,Alvin Scott,25,7,,17.1,2.0,4.3,0.47,0.0,0.0,,2.0,4.3,0.47,0.47,1.4,2.1,0.67,1.1,1.6,2.7,1.0,0.6,0.9,1.0,0.9,5.4
1981,24,PHO,Phoenix Suns,Johnny High,23,7,,16.7,2.0,4.7,0.42,0.0,0.0,,2.0,4.7,0.42,0.42,1.3,2.0,0.64,1.3,1.4,2.7,0.9,0.9,0.3,0.9,3.4,5.3
1981,24,PHO,Phoenix Suns,Rich Kelley,27,7,,16.1,1.4,3.6,0.4,0.0,0.1,0.0,1.4,3.4,0.42,0.4,1.3,2.0,0.64,1.9,3.1,5.0,1.9,0.9,0.4,2.0,1.7,4.1
1981,24,PHO,Phoenix Suns,Kyle Macy,23,7,,14.6,2.7,5.1,0.53,0.6,1.1,0.5,2.1,4.0,0.54,0.58,1.0,1.0,1.0,0.3,1.6,1.9,1.6,0.7,0.0,1.0,1.1,7.0
1981,24,PHO,Phoenix Suns,Joel Kramer,25,7,,14.4,1.9,3.6,0.52,0.0,0.0,,1.9,3.6,0.52,0.52,0.1,0.3,0.5,0.3,2.0,2.3,0.6,0.3,0.3,0.1,2.6,3.9
1981,24,PHO,Phoenix Suns,Mike Niles,25,2,,2.0,0.0,2.5,0.0,0.0,0.0,,0.0,2.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
