Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1981,20,NYK,New York Knicks,Campy Russell,29,2,,44.5,7.5,17.0,0.44,0.0,1.0,0.0,7.5,16.0,0.47,0.44,8.0,8.5,0.94,0.5,4.0,4.5,4.5,2.0,0.5,4.0,4.5,23.0
1981,20,NYK,New York Knicks,Micheal Ray Richardson,25,2,,43.0,4.0,16.5,0.24,0.0,2.0,0.0,4.0,14.5,0.28,0.24,3.5,6.0,0.58,3.0,6.5,9.5,5.5,3.5,0.0,4.0,4.0,11.5
1981,20,NYK,New York Knicks,Ray Williams,26,2,,42.0,9.0,20.5,0.44,0.5,1.5,0.33,8.5,19.0,0.45,0.45,3.0,5.5,0.55,1.5,2.5,4.0,4.5,2.0,0.0,4.5,5.0,21.5
1981,20,NYK,New York Knicks,Marvin Webster,28,2,,31.5,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,0.5,0.0,2.0,0.0,2.0,3.0,5.0,0.5,0.0,0.5,1.5,3.0,6.0
1981,20,NYK,New York Knicks,Sly Williams,23,2,,28.0,6.5,9.0,0.72,0.0,0.0,,6.5,9.0,0.72,0.72,0.0,0.0,,2.0,2.5,4.5,2.5,1.5,0.0,1.5,3.5,13.0
1981,20,NYK,New York Knicks,Bill Cartwright,23,2,,24.5,3.0,8.5,0.35,0.0,0.0,,3.0,8.5,0.35,0.35,4.0,6.0,0.67,2.0,4.5,6.5,0.5,0.5,0.5,3.0,3.5,10.0
1981,20,NYK,New York Knicks,Larry Demic,23,2,,18.5,2.0,2.5,0.8,0.0,0.0,,2.0,2.5,0.8,0.8,0.5,1.0,0.5,2.5,1.0,3.5,0.0,0.0,0.5,0.0,1.5,4.5
1981,20,NYK,New York Knicks,Mike Glenn,25,2,,13.0,2.0,3.5,0.57,0.0,0.5,0.0,2.0,3.0,0.67,0.57,1.5,1.5,1.0,0.5,1.5,2.0,0.5,0.5,0.0,1.0,0.0,5.5
1981,20,NYK,New York Knicks,Reggie Carter,23,1,,7.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0
1981,20,NYK,New York Knicks,Mike Woodson,22,2,,4.0,0.5,1.5,0.33,0.0,0.0,,0.5,1.5,0.33,0.33,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,2.0
