Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1993,14,533,LAL,Los Angeles Lakers,22.0,NBA,SG,23.0,0.0,332.0,6.8,15.9,0.42,0.3,1.8,0.17,6.5,14.1,0.46,7.5,9.9,0.76,3.6,4.1,7.7,8.0,3.3,0.8,7.5,8.0,21.3,,94.0,108.0
1994,14,533,LAL,Los Angeles Lakers,23.0,NBA,SG,65.0,34.0,1515.0,8.1,18.7,0.43,1.3,3.9,0.33,6.8,14.7,0.46,4.8,6.9,0.7,3.1,4.7,7.8,4.5,3.0,0.9,4.6,6.2,22.3,,98.0,108.0
1995,20,533,NYK,New York Knicks,24.0,NBA,SG,12.0,0.0,79.0,3.3,14.7,0.23,0.7,4.7,0.14,2.7,10.0,0.27,2.7,3.3,0.8,2.0,6.7,8.7,5.3,1.3,0.7,8.7,12.0,10.0,,57.0,104.0
1996,31,533,TOT,Total After Trade,25.0,NBA,SF,55.0,17.0,1036.0,7.5,16.8,0.44,2.3,5.3,0.43,5.2,11.5,0.45,3.4,4.6,0.74,1.7,6.0,7.7,5.8,3.5,0.9,4.7,7.0,20.7,,101.0,107.0
1996,20,533,NYK,New York Knicks,25.0,NBA,SF,23.0,0.0,218.0,8.5,17.7,0.48,2.4,4.6,0.53,6.0,13.1,0.46,3.1,5.3,0.59,1.9,6.3,8.2,6.0,2.9,0.7,4.6,9.9,22.5,,102.0,101.0
1996,28,533,TOR,Toronto Raptors,25.0,NBA,SF,32.0,17.0,818.0,7.2,16.6,0.44,2.3,5.5,0.41,5.0,11.1,0.45,3.5,4.5,0.79,1.6,5.9,7.6,5.8,3.7,1.0,4.8,6.3,20.3,,100.0,108.0
1997,28,533,TOR,Toronto Raptors,26.0,NBA,SG,81.0,81.0,3127.0,6.7,16.1,0.42,2.5,6.5,0.38,4.2,9.6,0.44,4.0,5.2,0.78,1.4,5.9,7.3,5.3,3.4,0.8,3.4,4.2,19.9,,108.0,106.0
1998,28,533,TOR,Toronto Raptors,27.0,NBA,SG,78.0,78.0,2939.0,8.1,18.9,0.43,1.8,5.4,0.33,6.3,13.5,0.47,4.8,5.8,0.83,1.7,5.5,7.1,5.0,3.4,1.0,4.0,3.5,22.7,,103.0,109.0
1999,28,533,TOR,Toronto Raptors,28.0,NBA,SG,50.0,50.0,1768.0,7.7,19.9,0.39,1.5,4.9,0.3,6.2,15.0,0.42,6.3,7.5,0.84,1.8,4.5,6.3,5.7,3.5,0.8,3.6,3.4,23.2,,104.0,103.0
2001,26,533,SAC,Sacramento Kings,30.0,NBA,SG,81.0,81.0,2939.0,5.4,13.6,0.4,1.6,4.3,0.38,3.8,9.3,0.4,4.8,5.4,0.9,1.6,4.5,6.1,5.0,3.2,0.8,2.7,3.9,17.2,,109.0,99.0
2002,26,533,SAC,Sacramento Kings,31.0,NBA,SG,81.0,81.0,2798.0,6.1,13.2,0.46,1.6,4.6,0.35,4.5,8.6,0.52,3.7,4.3,0.85,1.3,5.4,6.7,6.1,2.9,0.4,2.9,3.8,17.4,,112.0,101.0
2003,26,533,SAC,Sacramento Kings,32.0,NBA,SG,80.0,80.0,2710.0,5.0,10.3,0.48,1.4,3.4,0.4,3.6,6.9,0.52,2.6,3.2,0.81,1.1,5.2,6.4,7.0,3.3,0.7,2.7,3.5,13.9,,113.0,98.0
2004,26,533,SAC,Sacramento Kings,33.0,NBA,SG,82.0,82.0,2780.0,5.9,12.8,0.46,0.9,2.6,0.34,5.0,10.2,0.49,2.8,3.2,0.86,1.3,4.8,6.1,6.5,2.8,0.8,2.9,3.5,15.5,,107.0,104.0
2005,31,533,TOT,Total After Trade,34.0,NBA,SG,52.0,44.0,1525.0,4.4,11.2,0.39,0.5,2.1,0.24,3.9,9.1,0.43,2.4,2.6,0.9,1.3,4.7,6.0,6.7,2.7,0.6,3.5,3.6,11.6,,95.0,108.0
2005,26,533,SAC,Sacramento Kings,34.0,NBA,SG,31.0,31.0,996.0,4.3,10.6,0.41,0.5,2.0,0.26,3.8,8.5,0.44,2.6,2.9,0.89,1.5,4.9,6.4,7.9,2.2,0.7,3.5,3.2,11.7,,100.0,109.0
2005,22,533,ORL,Orlando Magic,34.0,NBA,SG,21.0,13.0,529.0,4.5,12.3,0.37,0.5,2.2,0.22,4.0,10.1,0.4,1.9,2.1,0.91,0.9,4.3,5.2,4.4,3.5,0.5,3.4,4.3,11.4,,85.0,106.0
2006,7,533,DAL,Dallas Mavericks,35.0,NBA,SG,7.0,7.0,185.0,2.7,7.7,0.35,0.0,0.3,0.0,2.7,7.4,0.36,2.4,3.5,0.67,0.6,3.3,3.8,4.1,2.7,0.3,1.8,3.0,7.7,,93.0,106.0
2007,13,533,LAC,Los Angeles Clippers,36.0,NBA,SG,7.0,0.0,82.0,3.2,11.0,0.29,0.6,3.9,0.17,2.6,7.1,0.36,1.3,1.9,0.67,1.9,5.2,7.1,5.2,1.9,0.6,3.2,7.1,8.4,,78.0,106.0
