Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
,,69,,,Antonio Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,21.0,2074,OKC,Oklahoma City Thunder,Byron Mullens,20.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,3085,,,D.J. White,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,21.0,1885,OKC,Oklahoma City Thunder,Eric Maynor,22.0,6.0,0.0,76.0,6.0,20.0,0.3,1.0,6.0,0.17,5.0,14.0,0.36,0.32,9.0,11.0,0.82,1.0,8.0,9.0,9.0,1.0,1.0,5.0,5.0,22.0
2010.0,21.0,2844,OKC,Oklahoma City Thunder,Etan Thomas,31.0,2.0,0.0,17.0,5.0,6.0,0.83,0.0,0.0,,5.0,6.0,0.83,0.83,2.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,1.0,12.0
2010.0,21.0,1182,OKC,Oklahoma City Thunder,James Harden,20.0,6.0,0.0,120.0,12.0,31.0,0.39,6.0,16.0,0.38,6.0,15.0,0.4,0.48,16.0,19.0,0.84,1.0,14.0,15.0,11.0,6.0,1.0,3.0,14.0,46.0
2010.0,21.0,1106,OKC,Oklahoma City Thunder,Jeff Green,23.0,6.0,6.0,224.0,23.0,70.0,0.33,8.0,27.0,0.3,15.0,43.0,0.35,0.39,17.0,20.0,0.85,6.0,22.0,28.0,10.0,4.0,3.0,6.0,16.0,71.0
2010.0,21.0,806,OKC,Oklahoma City Thunder,Kevin Durant,21.0,6.0,6.0,231.0,43.0,123.0,0.35,10.0,35.0,0.29,33.0,88.0,0.38,0.39,54.0,62.0,0.87,8.0,38.0,46.0,14.0,3.0,8.0,22.0,17.0,150.0
2010.0,21.0,2205,OKC,Oklahoma City Thunder,Kevin Ollie,37.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010.0,21.0,3050,OKC,Oklahoma City Thunder,Kyle Weaver,23.0,1.0,0.0,12.0,1.0,4.0,0.25,0.0,1.0,0.0,1.0,3.0,0.33,0.25,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
,,3124,,,Mike Wilks,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,21.0,1657,OKC,Oklahoma City Thunder,Nenad Krstic,26.0,6.0,6.0,129.0,15.0,37.0,0.4,0.0,0.0,,15.0,37.0,0.4,0.4,13.0,14.0,0.93,15.0,20.0,35.0,4.0,3.0,4.0,5.0,15.0,43.0
2010.0,21.0,579,OKC,Oklahoma City Thunder,Nick Collison,29.0,6.0,0.0,129.0,8.0,24.0,0.33,0.0,1.0,0.0,8.0,23.0,0.35,0.33,3.0,7.0,0.43,12.0,16.0,28.0,2.0,5.0,1.0,4.0,20.0,19.0
2010.0,21.0,3076,OKC,Oklahoma City Thunder,Russell Westbrook,21.0,6.0,6.0,212.0,43.0,91.0,0.47,5.0,12.0,0.42,38.0,79.0,0.48,0.5,32.0,38.0,0.84,10.0,26.0,36.0,36.0,10.0,1.0,14.0,13.0,123.0
,,310,,,Ryan Bowen,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,21.0,1375,OKC,Oklahoma City Thunder,Serge Ibaka,20.0,6.0,0.0,153.0,20.0,35.0,0.57,0.0,0.0,,20.0,35.0,0.57,0.57,7.0,10.0,0.7,13.0,26.0,39.0,2.0,2.0,12.0,6.0,19.0,47.0
,,1758,,,Shaun Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,
2010.0,21.0,2590,OKC,Oklahoma City Thunder,Thabo Sefolosha,25.0,6.0,6.0,127.0,8.0,27.0,0.3,3.0,13.0,0.23,5.0,14.0,0.36,0.35,8.0,9.0,0.89,3.0,15.0,18.0,7.0,5.0,6.0,2.0,15.0,27.0
