Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,31.0,523,TOT,Total After Trade,29.0,NBA,SG,43.0,,850.0,136.0,349.0,0.39,5.0,12.0,0.42,131.0,337.0,0.39,0.4,49.0,67.0,0.73,19.0,59.0,78.0,89.0,33.0,15.0,55.0,55.0,326.0
1980,,523,WSB,None,29.0,NBA,SG,20.0,,470.0,84.0,214.0,0.39,3.0,6.0,0.5,81.0,208.0,0.39,0.4,31.0,41.0,0.76,10.0,33.0,43.0,42.0,18.0,5.0,29.0,26.0,202.0
1980,12.0,523,IND,Indiana Pacers,29.0,NBA,SG,23.0,,380.0,52.0,135.0,0.38,2.0,6.0,0.33,50.0,129.0,0.39,0.39,18.0,26.0,0.69,9.0,26.0,35.0,47.0,15.0,10.0,26.0,29.0,124.0
1981,10.0,523,GSW,Golden State Warriors,30.0,NBA,SG,9.0,,82.0,11.0,33.0,0.33,1.0,3.0,0.33,10.0,30.0,0.33,0.35,6.0,6.0,1.0,1.0,7.0,8.0,7.0,0.0,0.0,4.0,10.0,29.0
