PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Karl Malone,30,16,16,43.9,9.9,21.1,0.467,0.0,0.3,0.0,9.9,20.9,0.473,0.467,7.4,10.0,0.738,3.3,9.1,12.4,3.4,1.4,0.8,2.1,3.7,27.1
John Stockton,31,16,16,37.3,5.5,12.1,0.456,0.3,1.5,0.16699999999999998,5.3,10.6,0.49700000000000005,0.466,3.2,3.9,0.81,0.9,2.4,3.3,9.8,1.7,0.5,2.5,2.8,14.4
Jeff Hornacek,30,16,16,34.9,5.3,11.2,0.475,0.9,2.1,0.441,4.4,9.1,0.483,0.517,3.9,4.3,0.912,0.7,1.8,2.4,4.0,1.5,0.4,1.8,2.8,15.4
Felton Spencer,26,16,16,30.8,2.9,6.6,0.44799999999999995,0.0,0.0,,2.9,6.6,0.44799999999999995,0.44799999999999995,2.1,3.1,0.66,3.8,4.6,8.4,0.4,0.2,1.3,1.5,4.6,7.9
Tyrone Corbin,31,16,11,25.8,2.6,6.6,0.387,0.3,0.8,0.33299999999999996,2.3,5.9,0.39399999999999996,0.406,0.9,0.9,0.9329999999999999,1.6,3.4,4.9,0.9,1.3,0.2,0.7,1.9,6.3
David Benoit,25,16,5,22.3,3.0,7.6,0.39299999999999996,0.2,1.0,0.188,2.8,6.6,0.425,0.406,1.0,1.6,0.64,1.4,2.8,4.2,0.6,0.4,0.7,1.0,1.9,7.2
Jay Humphries,31,16,0,22.3,2.9,6.8,0.426,0.4,1.4,0.318,2.4,5.4,0.45299999999999996,0.45799999999999996,1.2,1.8,0.679,0.5,1.8,2.3,2.4,0.8,0.1,1.0,2.8,7.4
Tom Chambers,34,16,0,20.3,2.2,6.1,0.361,0.0,0.4,0.0,2.2,5.6,0.389,0.361,1.4,1.8,0.7929999999999999,1.0,1.8,2.8,0.8,0.3,0.6,0.5,3.1,5.8
Bryon Russell,23,6,0,6.0,0.7,1.7,0.4,0.3,0.5,0.667,0.3,1.2,0.28600000000000003,0.5,1.0,1.0,1.0,0.7,0.8,1.5,0.5,0.0,0.0,0.2,0.5,2.7
John Crotty,24,8,0,4.8,0.5,1.4,0.364,0.3,0.3,1.0,0.3,1.1,0.222,0.455,0.3,0.3,1.0,0.0,0.4,0.4,1.1,0.1,0.0,0.1,0.8,1.5
Walter Bond,24,4,0,3.3,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.5,0.5,0.0,0.3,0.3,0.0,0.3,0.0,0.0,1.0,0.3
Stephen Howard,23,10,0,2.7,0.3,1.1,0.273,0.0,0.0,,0.3,1.1,0.273,0.273,0.8,1.1,0.727,0.3,0.7,1.0,0.0,0.0,0.0,0.2,1.1,1.4
