PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,eFG,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Hakeem Olajuwon,31,23,23,43.0,11.6,22.3,0.519,0.1,0.2,0.5,11.5,22.2,0.52,0.521,5.6,7.0,0.795,2.4,8.7,11.0,4.3,1.7,4.0,3.6,3.6,28.9
Vernon Maxwell,28,23,23,38.3,5.1,13.7,0.376,2.0,6.0,0.326,3.2,7.7,0.415,0.447,1.6,2.3,0.685,0.5,3.0,3.5,4.2,0.9,0.1,2.1,2.4,13.8
Otis Thorpe,31,23,23,37.1,4.8,8.4,0.5720000000000001,0.0,0.1,0.5,4.8,8.3,0.573,0.575,1.7,2.9,0.5670000000000001,3.0,7.0,9.9,2.3,0.6,0.4,1.6,3.7,11.3
Robert Horry,23,23,23,33.8,4.3,9.8,0.434,1.5,3.9,0.382,2.8,6.0,0.467,0.509,1.7,2.2,0.765,1.8,4.3,6.1,3.6,1.5,0.9,1.2,3.0,11.7
Kenny Smith,28,23,23,30.3,3.7,8.2,0.455,1.5,3.3,0.447,2.3,4.9,0.46,0.545,1.8,2.3,0.8079999999999999,0.2,2.1,2.3,4.1,1.0,0.2,1.4,1.7,10.8
Sam Cassell,24,22,0,21.7,2.9,7.3,0.39399999999999996,0.8,2.0,0.37799999999999995,2.1,5.2,0.4,0.447,2.9,3.4,0.865,0.9,1.8,2.7,4.2,1.0,0.2,2.1,2.8,9.4
Mario Elie,30,23,0,16.6,1.8,4.6,0.396,0.4,1.4,0.313,1.4,3.2,0.43200000000000005,0.44299999999999995,1.7,2.0,0.851,0.4,1.3,1.7,1.7,0.3,0.1,0.9,1.3,5.8
Carl Herrera,27,16,0,15.5,1.9,3.6,0.534,0.0,0.0,,1.9,3.6,0.534,0.534,0.8,1.0,0.813,0.9,1.9,2.8,0.2,0.3,0.2,0.4,2.3,4.7
Earl Cureton,36,10,0,10.0,0.8,1.0,0.8,0.0,0.0,,0.8,1.0,0.8,0.8,0.2,0.2,1.0,0.6,2.3,2.9,0.2,0.1,0.2,0.3,2.0,1.8
Chris Jent,24,11,0,5.6,0.5,1.8,0.25,0.3,1.2,0.231,0.2,0.6,0.28600000000000003,0.325,0.0,0.0,,0.1,0.7,0.8,0.6,0.2,0.0,0.3,0.6,1.2
Matt Bullard,26,10,0,5.5,0.4,1.9,0.21100000000000002,0.2,1.0,0.2,0.2,0.9,0.222,0.263,0.6,0.8,0.75,0.2,0.8,1.0,0.0,0.1,0.2,0.0,0.6,1.6
Scott Brooks,28,5,0,4.6,1.0,1.2,0.833,0.2,0.2,1.0,0.8,1.0,0.8,0.917,0.0,0.2,0.0,0.2,0.2,0.4,0.6,0.0,0.0,0.0,0.6,2.2
